task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched
COAD,shipped,hoptimus0,random,scaled,2,0.8989867294928229,0.0003424539848809688,2.2582596103835666,0.0038353427300161624,2.928909897712242,0.062008740003165044,0.03900453050401201,spot,3389
HCC,shipped,hoptimus0,donor,abs,2,0.753035504515506,0.03133328392246459,1.5758055572145653,0.1893384064603549,3.889879359067889,0.15681578174781324,0.09014871373668071,block,1203
HCC,shipped,hoptimus0,donor,scaled,2,0.7507235905631502,0.09423803035401221,4.77047434655543,0.11882573163811108,7.380869504254604,0.16405447851303018,0.08522193092381956,block,1203
HCC,shipped,hoptimus0,patient,abs,2,0.7585447318207903,0.009159486161786072,1.5976965285719054,0.14369458723418688,3.8900555323444435,0.14947007756153155,0.09198519061767826,block,1203
HCC,shipped,hoptimus0,patient,scaled,2,0.7398524628803966,0.08466845143008284,2.747042186934219,0.5531034498126561,5.551889435643192,0.1689366146099286,0.09121092250967472,block,1203
HCC,shipped,hoptimus0,random,abs,2,0.9019970729675428,0.0012006075090726636,1.5841556746021335,0.0038826151856782465,2.126205387892503,0.07137806176029207,0.026624865272165215,spot,1203
HCC,shipped,hoptimus0,random,scaled,2,0.9004613359435903,0.0005491025983961113,2.1928247037672177,0.08564511048147799,2.8120585446500344,0.08163587331939048,0.01790279073701922,spot,1203
IDC,audited,hoptimus0,donor,abs,3,0.833815051960222,0.09789666948598968,4.568513360216592,0.8287626310039463,7.208586780200004,0.11318977179978791,0.05299517623999003,donor,3005
IDC,audited,hoptimus0,donor,scaled,3,0.7791011324753973,0.09863147691311244,10.424351456656957,7.22703401801799,14.16586883858762,0.13233728578963103,0.08856158173497164,donor,3005
IDC,audited,hoptimus0,patient,abs,4,0.8080725103951428,0.09523572867171899,3.9608674856625314,0.17882024242722755,7.103131002098521,0.13214051840039184,0.05978697120446535,patient,3005
IDC,audited,hoptimus0,patient,scaled,4,0.8241294299236598,0.08488580319711515,14.473904590899313,8.598124793920018,17.46841876445744,0.12373086667462986,0.052139703401710376,patient,3005
IDC,audited,hoptimus0,random,abs,4,0.88079734612336,0.0007660790654268119,2.1371238202923166,0.004589059811153057,3.061474042924564,0.06212032308223378,0.05708233079440621,spot,3005
IDC,audited,hoptimus0,random,scaled,4,0.8944918234630197,0.0006619652737992613,2.316435076565412,0.004502601961151743,3.0212033913234375,0.059523092569616576,0.04598508396736375,spot,3005
IDC,shipped,hoptimus0,donor,abs,4,0.813921409556132,0.12005696957571535,4.077013708810379,0.36745578716135213,7.265820725728579,0.13822891466454224,0.04784967577932574,donor,3005
IDC,shipped,hoptimus0,donor,scaled,4,0.8137163619100517,0.11688586634618679,5.561503067687885,1.0761679991344695,8.83047727219952,0.1407588909063042,0.04552474718364406,donor,3005
IDC,shipped,hoptimus0,patient,abs,4,0.8082392705035681,0.08978387219247336,3.9132874646302973,0.19303083432435245,7.030708857012951,0.13163100226712854,0.060129727229303404,patient,3005
IDC,shipped,hoptimus0,patient,scaled,4,0.8111281134799752,0.08718206572121456,4.473794471309581,0.30670789741246124,7.682054757199295,0.13286537524520436,0.05600651127482052,patient,3005
IDC,shipped,hoptimus0,random,abs,4,0.8811164512607371,0.0006619564588178046,2.0868497988148897,0.003051702463280246,2.9918159931450874,0.062110374649789614,0.05677317408947323,spot,3005
IDC,shipped,hoptimus0,random,scaled,4,0.8970505188668091,0.00028817346890807,2.1658683213582695,0.0034226768826059253,2.813528948623514,0.05884853978648185,0.04410094134670903,spot,3005
LUNG,shipped,hoptimus0,donor,abs,2,0.6044658626710367,0.00452371051666851,2.02790104179684,0.007585494641844029,8.564606647912933,0.2214521511372171,0.17408198619174617,block,1027
LUNG,shipped,hoptimus0,donor,scaled,2,0.6165531583710331,0.017158256343119783,2.441282270314132,0.09924473144888042,9.363924326436841,0.21315737755035957,0.1702894640786073,block,1027
LUNG,shipped,hoptimus0,patient,abs,2,0.615139934936867,0.00029489470054482427,2.071751273233331,0.017310574620519985,8.34826573784262,0.2098356001560977,0.17502446490703524,block,1027
LUNG,shipped,hoptimus0,patient,scaled,2,0.64481428811126,0.00016078961602361785,2.6316489591404926,0.020286155428126052,8.952854497011401,0.19435335416598332,0.16083235772275672,block,1027
LUNG,shipped,hoptimus0,random,abs,2,0.8996631838535185,0.0012293954760346725,2.0252409845249266,0.007100196963204338,2.6498975043622397,0.048462028259044804,0.051874787887436616,spot,1027
LUNG,shipped,hoptimus0,random,scaled,2,0.8994212136766724,0.0021912105562593514,2.474585841374089,0.03164859615403149,3.11762405185934,0.04902813518517834,0.051550651138149266,spot,1027
LYMPH_IDC,shipped,hoptimus0,donor,abs,4,0.8162064197128664,0.13429869918994225,2.438873218893621,0.435141782406306,4.767298677125591,0.1443513877751047,0.039442192512028865,donor,9980
LYMPH_IDC,shipped,hoptimus0,donor,scaled,4,0.812371664484078,0.08871276578862092,3.5179744462864577,1.054208632464022,5.631266247257945,0.14476133934048555,0.04286699617543643,donor,9980
LYMPH_IDC,shipped,hoptimus0,patient,abs,4,0.8064899010831122,0.12169962117691871,2.3226534444718454,0.3196124083183544,4.649252116327181,0.14420223868480936,0.04930786023207835,patient,9980
LYMPH_IDC,shipped,hoptimus0,patient,scaled,4,0.8008908857218864,0.07289807868058835,3.052863880706193,0.41248733536998944,5.229372520891001,0.1464537844887559,0.052655329789357705,patient,9980
LYMPH_IDC,shipped,hoptimus0,random,abs,4,0.9001726424266909,0.0007984458269826064,1.487084844268281,0.003684488904431884,1.9828402603367536,0.06855460884529246,0.031272748728016574,spot,9980
LYMPH_IDC,shipped,hoptimus0,random,scaled,4,0.8998431614391934,0.00025514664415734567,1.3987331878152283,0.0029988341945717287,1.8518701748077917,0.08336059946163885,0.016796239099167748,spot,9980
PAAD,shipped,hoptimus0,donor,abs,3,0.8909091605099552,0.035933010286902954,3.103194049937077,0.3492756509768094,4.075053669484141,0.06467339595120299,0.04441744353884184,donor,1951
PAAD,shipped,hoptimus0,donor,scaled,3,0.8593741437337535,0.049567855666862046,21.57454887692774,12.271572581352963,23.143665691763033,0.07927156568830039,0.06135429057794608,donor,1951
PAAD,shipped,hoptimus0,patient,abs,3,0.8575458608286249,0.06417600002803363,3.0581257848036647,0.3465859424714734,4.413730100627536,0.10142701211776467,0.0410271270536104,patient,1951
PAAD,shipped,hoptimus0,patient,scaled,3,0.8308676602618256,0.0409053787539322,15.964443008932884,13.20038709534573,18.0339305458995,0.10794808400224919,0.061184255735925196,patient,1951
PAAD,shipped,hoptimus0,random,abs,3,0.8921378292639227,0.0012576415408205813,1.9878518835353873,0.006973885744501798,2.8011580387823787,0.05715297925977222,0.05070919147630518,spot,1951
PAAD,shipped,hoptimus0,random,scaled,3,0.9030766087021483,0.00057161263388061,2.3042468326893157,0.01873674299880478,2.969697662430507,0.05342863714616078,0.043494754151690844,spot,1951
PRAD,shipped,hoptimus0,donor,abs,2,0.8708143310602173,0.08219335852317748,2.28493863847081,0.5388745808739094,3.373109729306795,0.08431820393760771,0.044867465002174985,slide,19299
PRAD,shipped,hoptimus0,donor,scaled,2,0.8093042021064318,0.014919043317315698,1.9864785422186797,0.34026172343256433,3.6503300820073625,0.150300600351806,0.04039519754176213,slide,19299
PRAD,shipped,hoptimus0,patient,abs,2,0.8726168369341825,0.11182273769831921,2.21316214312933,0.5901910511096475,3.3095929256064194,0.07422376479567416,0.05315939827014331,slide,19299
PRAD,shipped,hoptimus0,patient,scaled,2,0.8587005463369803,0.05824050487516185,2.1817412283382343,0.5449318711610932,3.4258775661377054,0.10583499933914475,0.03546445432387487,slide,19299
PRAD,shipped,hoptimus0,random,abs,2,0.9040381527772978,0.0003888802123427862,1.8111785095298152,0.0008577050336578023,2.374988557321571,0.06296211372331846,0.03299973349938368,spot,19299
PRAD,shipped,hoptimus0,random,scaled,2,0.898927221759034,0.0004429818606796023,1.6367800234168883,0.0015430558443615345,2.163375679327209,0.08591214402305297,0.015160634217913114,spot,19299
READ,shipped,hoptimus0,donor,abs,2,0.8309417712880636,0.09198088518955558,1.6817046918828278,0.5512535701403644,3.085373257957963,0.11262026050079506,0.056437968211141346,slide,2128
READ,shipped,hoptimus0,donor,scaled,2,0.8491133075562822,0.0657900490344463,14.262199346340685,13.873189078373636,15.549340686876386,0.11515448275221238,0.035732209691505507,slide,2128
READ,shipped,hoptimus0,patient,abs,2,0.8300131681791677,0.09329412830021792,1.680110567138351,0.5535080029741183,3.0942346478045026,0.11328071606386003,0.056706115756972215,slide,2128
READ,shipped,hoptimus0,patient,scaled,2,0.8450030494672394,0.07160283176882443,13.520009684523702,14.922803763968316,14.830835261198363,0.11598693607653442,0.039010014456226295,slide,2128
READ,shipped,hoptimus0,random,abs,2,0.8974738054348392,0.001606538189802753,1.4224917748915815,0.008140770842839113,1.9784780974138616,0.07732953503626305,0.025196659528897693,spot,2128
READ,shipped,hoptimus0,random,scaled,2,0.9021828083205601,0.0008375776768106702,1.6363187544668616,0.009144813543885142,2.1712049661863717,0.09125738379880782,0.0065598078806321245,spot,2128
SKCM,shipped,hoptimus0,donor,abs,2,0.6673729809802232,0.0209489568759488,2.274056828831798,0.013498220108049236,7.30696170527084,0.12900492630386243,0.2036220927159143,block,693
SKCM,shipped,hoptimus0,donor,scaled,2,0.6690076938237515,0.0027273811618788463,3.859972874917907,0.43673142761696526,9.557926343819592,0.13164432142381716,0.19934798475243135,block,693
SKCM,shipped,hoptimus0,patient,abs,2,0.6826311206945188,0.0019272231502493876,2.356972330082028,0.12073647722726093,7.0729524020967975,0.1342784287890775,0.18309045051640382,block,693
SKCM,shipped,hoptimus0,patient,scaled,2,0.6998204828752119,0.0038659010019232365,5.348441404364635,1.4659946582430576,10.629682428751032,0.13582934160420498,0.16435017552058323,block,693
SKCM,shipped,hoptimus0,random,abs,2,0.8998816936585801,0.0016940955365270416,2.163972061176306,0.007244938444510364,2.9468543332291444,0.05196662450069546,0.048151681840724436,spot,693
SKCM,shipped,hoptimus0,random,scaled,2,0.9002257390660829,0.0011736046954096608,3.124524866625248,0.05933405744464932,3.933820389899244,0.052849039321462246,0.0469252216124548,spot,693
