task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
IDC,audited,resnet50,slide_out,abs,NCBI783,0.8615973377703826,4.802292694798797,7.150309262306936,0.08592124237382141,0.0524814198557959,slide,True
IDC,audited,resnet50,slide_out,abs,NCBI785,0.7565270157938487,4.379938086524896,8.557656688895195,0.20988694929343307,0.03358603491271821,slide,True
IDC,audited,resnet50,slide_out,abs,TENX95,0.894405498281787,5.350110855996724,8.183430332119997,0.09386426116838488,0.011730240549828179,slide,True
IDC,audited,resnet50,slide_out,abs,TENX99,0.866023473499992,4.792404434233369,7.185588173937702,0.028199348136730727,0.10577717836327728,slide,True
IDC,audited,resnet50,slide_out,scaled,NCBI783,0.7881064891846923,40.25330650678919,44.46992142887442,0.14498502495840268,0.06690848585690516,slide,True
IDC,audited,resnet50,slide_out,scaled,NCBI785,0.7935627597672487,19.52187662721212,23.22141311214669,0.1804954280964256,0.025941812136325848,slide,True
IDC,audited,resnet50,slide_out,scaled,TENX95,0.9312534364261169,136.44275348975452,137.95845757475357,0.06057388316151203,0.008172680412371134,slide,True
IDC,audited,resnet50,slide_out,scaled,TENX99,0.8826215821331663,74.34390016202222,76.90470999405538,0.030013647383716258,0.08736477048311737,slide,True
PRAD,shipped,resnet50,slide_out,abs,MEND139,0.8359971547968348,2.1681592104375924,3.1458301714910095,0.03412643371565751,0.12987641148750778,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND140,0.8817605512489234,1.99871841356819,2.739579863340566,0.11130404823428079,0.006935400516795867,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND141,0.9384986993682646,2.0884832787424528,2.429361820446133,0.057064288368636196,0.00443701226309922,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND142,0.9512379045712379,2.160614131403705,2.384260088847167,0.03861194527861194,0.01015015015015015,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND143,0.9625244584206848,1.9724186956065985,2.1258563879272736,0.036236897274633126,0.0012386443046820403,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND144,0.9810734740631647,2.126935641890069,2.2005622730983165,0.016872852233676978,0.0020536737031582393,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND145,0.9395345557122708,2.132037917791236,2.5167244066222256,0.059285378467324866,0.0011800658204043253,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,0.956704005431093,2.0123695668022292,2.29769992829038,0.041167684996605565,0.0021283095723014255,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,0.9568508208422556,2.238507728671998,2.452950283109386,0.03741042112776588,0.0057387580299785865,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,0.981698305776689,2.1340815867588265,2.2347695055627157,0.013680342927127984,0.004621351296182894,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND149,0.9559913560237709,2.0231212133576832,2.220854080920849,0.02908698001080497,0.014921663965424097,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND150,0.8927241576242148,2.2239955627906554,3.000023200897298,0.09845421663811156,0.00882162573767371,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND151,0.9392871794871795,2.1817990561950986,2.434859602121465,0.02327948717948718,0.03743333333333333,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND152,0.929372701708847,2.2008048615099622,2.5539707557584457,0.04858749729612805,0.022039800995024877,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND153,0.8944395604395604,2.200885268648916,2.7883504088634434,0.1025018315018315,0.0030586080586080585,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND154,0.8614278752436647,2.064923719165716,2.950427955992564,0.07828703703703704,0.06028508771929825,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND156,0.7192290377039955,1.938568258759197,5.665507718737761,0.2046032639279685,0.07616769836803601,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND157,0.821692789968652,1.933486463393287,3.115949892778943,0.09577220480668756,0.0825350052246604,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND158,0.8933635187580854,2.2410587485643223,2.919239703246795,0.06952350150927124,0.03711297973264338,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND159,0.7058454356846472,1.879673950286272,4.384420143951972,0.053561549100968185,0.2405930152143845,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND160,0.8949579145215331,2.20307599446851,2.794515705404178,0.027199476995995755,0.0778426084824712,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND161,0.7777033033033033,2.068478919457699,3.925446924257965,0.18030990990990992,0.04198678678678678,slide,False
PRAD,shipped,resnet50,slide_out,abs,MEND162,0.9510157148332694,1.9431457352447463,2.2683011978633765,0.027801200970997825,0.021183084195732716,slide,False
PRAD,shipped,resnet50,slide_out,scaled,MEND139,0.9039690584155776,2.5211695758991675,3.147071554662471,0.035837112118787234,0.06019382946563528,slide,False
PRAD,shipped,resnet50,slide_out,scaled,MEND140,0.8476795865633076,1.7542016973586219,2.7551269022065044,0.14767958656330749,0.004640826873385013,slide,False
PRAD,shipped,resnet50,slide_out,scaled,MEND141,0.8637272389446302,1.5081896468933422,2.3267207219445734,0.1252471200297287,0.011025641025641025,slide,False
PRAD,shipped,resnet50,slide_out,scaled,MEND142,0.9195706817929041,1.8743861448612236,2.2813168370617047,0.07224780335891447,0.008181514848181515,slide,False
PRAD,shipped,resnet50,slide_out,scaled,MEND143,0.8958385744234801,1.468407246762429,2.0252680781623416,0.10173829489867225,0.002423130677847659,slide,False
