encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
conch_v1,IDC,audited,random,2,3,0,0.001,0.003066920393276245,0.0029825436408977557,0.5140427214094638,0.5127098827456475,-0.49337893043888836,2.4291374288292755,6.642297445998028,True
conch_v1,IDC,audited,random,2,4,0,0.001,0.0032445290199809703,0.003286783042394015,0.5161032632842504,0.5146523024024773,-0.6217011700248689,2.446398899704113,6.862478654057751,True
conch_v1,IDC,audited,random,3,0,0,0.001,0.002996772706316275,0.0034475873544093177,0.5084788951622555,0.5111862912856022,-0.49225068431802443,2.4624576690124345,6.637720837625626,True
conch_v1,IDC,audited,random,3,1,0,0.001,0.002938374058706009,0.0028618968386023296,0.5111135931530262,0.509090595903521,-0.40053343053575663,2.4499193660351524,6.578520877883397,True
conch_v1,IDC,audited,random,3,2,0,0.001,0.003178115875211311,0.003141430948419301,0.5080456502707303,0.5114636137008296,-0.6513653279146551,2.4476884775398307,6.633788953515614,True
conch_v1,IDC,audited,random,3,3,0,0.001,0.003092054710311972,0.0032346089850249582,0.5080799004394073,0.5082467610579856,-0.8681419435594171,2.47378267707271,6.69273756226334,True
conch_v1,IDC,audited,random,3,4,0,0.001,0.002999846319348394,0.0029750415973377703,0.5127541925017436,0.5120269964809354,-0.4252417101792164,2.4494265578426484,6.641859283340693,True
conch_v1,IDC,audited,patient,0,-1,0,0.001,0.06185024958402662,0.005518038630123789,0.4120732348955308,0.4958418047317614,-0.6030975814459469,16.430808680929395,1649.780516995551,True
conch_v1,IDC,audited,patient,0,-1,1,0.001,0.0218369384359401,0.004961225374500265,0.46999422011484715,0.4842032664156093,-0.8907672579048084,7.613674756799338,617.90223952066,True
conch_v1,IDC,audited,patient,0,-1,2,0.001,0.003038659793814433,0.009434998314146717,0.5531111273556747,0.5689211768946323,-0.5061343069029789,5.195883371560981,16.80100846393861,True
conch_v1,IDC,audited,patient,1,-1,0,0.001,0.029896838602329452,0.007051546391752577,0.4483501609603394,0.5119544686258362,-0.9097373567148626,8.32021502910673,928.9849714307973,True
conch_v1,IDC,audited,patient,1,-1,1,0.001,0.0323261231281198,0.0057396907216494845,0.4609106148820821,0.5039086953367098,-0.7734127222909803,7.5980677573955155,932.7608875407641,True
conch_v1,IDC,audited,patient,1,-1,2,0.001,0.010134663341645886,0.004494845360824742,0.5843874979877577,0.524888634295782,-1.050875565191114,6.193263590471673,138.90082065337992,True
conch_v1,IDC,audited,patient,2,-1,0,0.001,0.006257731958762887,0.01197506234413965,0.5010290657760699,0.5366079702446414,-0.7558170249027282,5.979854134291594,25.8326921755273,True
conch_v1,IDC,audited,patient,2,-1,1,0.001,0.026762063227953412,0.016448877805486286,0.4796678949537013,0.4990480342160293,-0.7771977614630647,7.33102787290277,935.0740179458606,True
conch_v1,IDC,audited,patient,2,-1,2,0.001,0.019261231281198003,0.012269326683291771,0.47773028938742296,0.5226881349319156,-0.6111767819313341,7.395997170627987,702.283017491568,True
conch_v1,IDC,audited,patient,3,-1,0,0.001,0.02378054862842893,0.03507487520798669,0.4947221651839111,0.457784898990974,-0.6699278564117328,9.690434632877679,1338.3197191036402,True
conch_v1,IDC,audited,patient,3,-1,1,0.001,0.00569818409517846,0.03102828618968386,0.4968662988663254,0.4600374041439522,-0.5465059961812695,5.94774476512298,31.262467516794544,True
conch_v1,IDC,audited,patient,3,-1,2,0.001,0.004231958762886598,0.022748752079866888,0.5250032037093059,0.49841053628993437,-0.6356381451406403,5.585909963090249,20.294722938637303,True
conch_v1,IDC,audited,donor,IDC_JanesickSample1,-1,0,0.001,0.01545635910224439,0.025005434592054978,0.48728362112661694,0.4449847112939549,-0.7742263155016385,8.948867338310341,752.9695509073523,True
conch_v1,IDC,audited,donor,NCBI783,-1,0,0.001,0.02453841029416921,0.02929783693843594,0.4976116517900585,0.4631669560667858,-0.7439067348470463,8.651808354469859,870.6656752240735,True
conch_v1,IDC,audited,donor,NCBI785,-1,0,0.001,0.02264226289517471,0.013291770573566085,0.5206018551523564,0.5351603485900842,-0.6308390384661708,6.276803147016633,764.6600364235975,True
conch_v1,LUNG,shipped,random,0,0,0,0.001,0.016143958868894602,0.015505824647455549,0.402674459442869,0.4028214049909543,-0.3577133859327857,3.831798015889209,264.5927653286744,False
conch_v1,LUNG,shipped,random,0,1,0,0.001,0.01429305912596401,0.01539546290619252,0.4059354996533501,0.4054615211314523,-0.6374651300815986,3.6496099740331482,237.02496617036851,False
conch_v1,LUNG,shipped,random,0,2,0,0.001,0.01506426735218509,0.017057020232985897,0.4049118404298879,0.4031627450041499,-0.555468804174692,3.639188821030586,217.48070076727114,False
conch_v1,LUNG,shipped,random,0,3,0,0.001,0.017223650385604115,0.016885346413243407,0.40234882013781503,0.4027476464940154,-0.6164684835474075,3.874668123414306,330.3795056359362,False
conch_v1,LUNG,shipped,random,0,4,0,0.001,0.017789203084832905,0.01771919068056407,0.4087053622816923,0.4021563283761442,-0.6491412610308676,3.8275023238114008,396.2976380555206,False
