task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
CCRCC,shipped,hoptimus1,donor,abs,INT1,-1,0,donor,INT1,0.6203690036900369,1.8035333160177556,4.046354623056684,0.010276752767527675,0.36935424354243546,1084,50
CCRCC,shipped,hoptimus1,donor,abs,INT1,-1,1,donor,INT1,0.9499077490774908,2.1642835454612626,2.3969068602597625,0.037490774907749075,0.012601476014760147,1084,50
CCRCC,shipped,hoptimus1,donor,abs,INT1,-1,2,donor,INT1,0.7361254612546125,2.1812766174790115,3.3954842809801615,0.00863468634686347,0.255239852398524,1084,50
CCRCC,shipped,hoptimus1,donor,abs,INT10,-1,0,donor,INT10,0.8273424104891578,2.0949417683377103,3.4733529405847947,0.1658900655572365,0.006767523953605648,1983,50
CCRCC,shipped,hoptimus1,donor,abs,INT10,-1,1,donor,INT10,0.7804538577912254,2.192390896571328,4.208322532375643,0.21728693898134138,0.002259203227433182,1983,50
CCRCC,shipped,hoptimus1,donor,abs,INT10,-1,2,donor,INT10,0.8175390821986889,2.1359574182741485,3.700818653917515,0.17855774079677256,0.003903177004538578,1983,50
CCRCC,shipped,hoptimus1,donor,abs,INT11,-1,0,donor,INT11,0.7869909659485753,1.9048395481810898,3.2481794638092225,0.06729673384294649,0.1457123002084781,1439,50
CCRCC,shipped,hoptimus1,donor,abs,INT11,-1,1,donor,INT11,0.9253370396108409,2.409535670539554,2.7875099621035138,0.04145934676858929,0.03320361362056984,1439,50
CCRCC,shipped,hoptimus1,donor,abs,INT11,-1,2,donor,INT11,0.7903127171646978,1.8875247279545602,3.0618606171636644,0.0788047255038221,0.1308825573314802,1439,50
CCRCC,shipped,hoptimus1,donor,abs,INT12,-1,0,donor,INT12,0.7842729152308753,2.2128483554906224,3.5710840970856528,0.008766368022053755,0.20696071674707098,1451,50
CCRCC,shipped,hoptimus1,donor,abs,INT12,-1,1,donor,INT12,0.8321019986216404,2.11303586441281,3.0683475709221533,0.01583735354927636,0.15206064782908338,1451,50
CCRCC,shipped,hoptimus1,donor,abs,INT12,-1,2,donor,INT12,0.6857615437629221,2.1123724788688416,4.2753725152991455,0.008518263266712612,0.30572019297036523,1451,50
CCRCC,shipped,hoptimus1,donor,abs,INT13,-1,0,donor,INT13,0.9051296168846065,2.1376164877438955,2.710923515300196,0.08989676531314521,0.004973617802248222,4359,50
CCRCC,shipped,hoptimus1,donor,abs,INT13,-1,1,donor,INT13,0.9124202798807066,2.2454225544325657,2.7984086385854208,0.08564349621472815,0.001936223904565267,4359,50
CCRCC,shipped,hoptimus1,donor,abs,INT13,-1,2,donor,INT13,0.8844643266804313,2.1030138641429237,2.8622908949173005,0.11188345950906171,0.0036522138105069975,4359,50
CCRCC,shipped,hoptimus1,donor,abs,INT14,-1,0,donor,INT14,0.9846865409907934,2.349580760251492,2.3940118378666893,0.009929855326611135,0.0053836036825953525,4562,50
CCRCC,shipped,hoptimus1,donor,abs,INT14,-1,1,donor,INT14,0.9840157825515125,2.4147286895132405,2.4608178298205066,0.00881630863656291,0.007167908811924595,4562,50
CCRCC,shipped,hoptimus1,donor,abs,INT14,-1,2,donor,INT14,0.9659447610697063,2.0324076187874054,2.153070835346114,0.0296755808855765,0.00437965804471723,4562,50
CCRCC,shipped,hoptimus1,donor,abs,INT15,-1,0,donor,INT15,0.9159109311740891,2.012014469044833,2.5003953162076407,0.07582995951417004,0.00825910931174089,4940,50
CCRCC,shipped,hoptimus1,donor,abs,INT15,-1,1,donor,INT15,0.9515101214574899,2.245800289982924,2.480343116977033,0.04288663967611336,0.005603238866396762,4940,50
CCRCC,shipped,hoptimus1,donor,abs,INT15,-1,2,donor,INT15,0.9254210526315789,2.1380441291800936,2.4778276548025806,0.048202429149797575,0.026376518218623482,4940,50
CCRCC,shipped,hoptimus1,donor,abs,INT16,-1,0,donor,INT16,0.9302495321272614,2.0924360993276943,2.7767375966699195,0.06242669993761697,0.007323767935121647,3206,50
CCRCC,shipped,hoptimus1,donor,abs,INT16,-1,1,donor,INT16,0.9115408608858391,2.0186351703207643,2.8315599024750493,0.08344978165938866,0.005009357454772302,3206,50
CCRCC,shipped,hoptimus1,donor,abs,INT16,-1,2,donor,INT16,0.9087336244541484,1.9365952137197866,2.418403266689459,0.037317529631940106,0.053948845913911414,3206,50
CCRCC,shipped,hoptimus1,donor,abs,INT17,-1,0,donor,INT17,0.9296178521617853,1.8300898400892747,2.131346579875902,0.03788005578800558,0.03250209205020921,3585,50
