task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
IDC,audited,ctranspath,slide_out,abs,NCBI783,0.8601619523017193,4.627395257072849,6.925768083230925,0.08245146977260122,0.05738657792567942,slide
IDC,audited,ctranspath,slide_out,abs,NCBI785,0.7597622610141314,4.158447820052926,7.712503653628374,0.19284954280964253,0.047388196176226104,slide
IDC,audited,ctranspath,slide_out,abs,TENX95,0.8759785223367698,4.826416235282459,7.548624297983871,0.09505841924398624,0.028963058419243987,slide
IDC,audited,ctranspath,slide_out,abs,TENX99,0.8784162612590917,4.424606929039779,6.493091810610092,0.023858837885137197,0.09772490085577124,slide
IDC,audited,ctranspath,slide_out,scaled,NCBI783,0.8628641153632834,111.52826847194602,113.900622785771,0.10089850249584026,0.036237382140876316,slide
IDC,audited,ctranspath,slide_out,scaled,NCBI785,0.7887497921862012,23.400208989485517,26.985620796804792,0.1678636741479634,0.04338653366583541,slide
IDC,audited,ctranspath,slide_out,scaled,TENX95,0.8930051546391753,71.20933253765122,73.51358554125576,0.07772508591065293,0.029269759450171823,slide
IDC,audited,ctranspath,slide_out,scaled,TENX99,0.8782264823467077,26.06222354993316,28.255559650945596,0.026154809498579068,0.09561870815471317,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND139,0.8652725171156753,2.154542497458731,2.812996849614573,0.03345781097181471,0.10126967191251,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND140,0.8881791559000861,2.0217545543459416,2.6928443845520955,0.10441343669250645,0.007407407407407408,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND141,0.939635823114084,2.0778242486377776,2.414126948312374,0.05816053511705686,0.00220364176885916,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND142,0.9601490379268157,2.214507331815952,2.3884712734918114,0.02885329774218663,0.010997664330997664,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND143,0.9581376659678545,1.9905866773342569,2.160578568566215,0.04025157232704402,0.0016107617051013279,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND144,0.9798232695139912,2.153453133732755,2.234457331470374,0.017380134184257896,0.002796596301750941,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND145,0.9417771509167842,2.111938743561424,2.4733429165919696,0.05679360601786554,0.0014292430653502586,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND146,0.9599830278343516,1.971937429491313,2.206274781306228,0.03581805838424983,0.004198913781398506,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND147,0.9629321912919343,2.2898359491755893,2.4664653166906843,0.0294389721627409,0.007628836545324767,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND148,0.9797754643804858,2.114934355548186,2.2165822980087584,0.016578893651765667,0.00364564196774852,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND149,0.9520043219881145,2.0006044750415484,2.2288602409271356,0.03653160453808752,0.011464073473797949,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND150,0.8924957167332952,2.2536029709562073,3.0194706749932134,0.09691985532076908,0.010584427945935657,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND151,0.948,2.1466410841086283,2.3394389926238452,0.022358974358974357,0.02964102564102564,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND152,0.9059528444732857,2.170391527527777,2.6565871636048546,0.02482154445165477,0.06922561107505949,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND153,0.9065714285714286,2.2943025330000943,2.7939650320940004,0.08886446886446886,0.004564102564102564,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND154,0.858316276803119,2.0625347975730803,3.001075435536103,0.0607041910331384,0.08097953216374269,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND156,0.7285462389795535,1.914151554874449,5.728449513790607,0.21788782592384168,0.05356593509660477,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND157,0.8284158829676072,1.9433327109149687,3.093576880691085,0.08949216300940438,0.08209195402298851,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND158,0.8958128503665373,2.245779664242841,2.9348726956878988,0.06982104355325572,0.03436610608020699,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND159,0.6385079529737206,1.8467653732638034,5.112972107342922,0.044470954356846476,0.3170210926694329,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND160,0.8897147993789328,2.193504409447769,2.8239762700089295,0.02225708915583885,0.08802811146522842,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND161,0.7793657657657658,2.0703495955693403,3.8197908493920347,0.1621069069069069,0.05852732732732733,slide
PRAD,shipped,ctranspath,slide_out,abs,MEND162,0.952975597291427,1.9315785550860678,2.2597995938966604,0.02803372939823687,0.018990673310336017,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND139,0.9368809460300525,2.609965870816365,2.942464217472485,0.0315835333866809,0.03153552058326665,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND140,0.8455676141257537,1.7222967105215705,2.687102319914359,0.14813781223083547,0.006294573643410853,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND141,0.8548420661464139,1.461786076186265,2.363894024782832,0.13929394277220364,0.005863991081382386,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND142,0.938465131798465,1.9091744285796073,2.196504332538812,0.047892336781225675,0.013642531420309197,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND143,0.8879385045422782,1.5204435240645904,2.1342196218982714,0.11072851153039832,0.0013329839273235498,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND144,0.925647193585338,1.532978323006937,1.9178368603262177,0.07104565537555228,0.003307151039109802,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND145,0.8962153267512929,1.639155967534907,2.3269730124091463,0.10110014104372356,0.0026845322049835452,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND146,0.9014019008825526,1.472662486781801,2.1026615186916646,0.09498302783435165,0.003615071283095723,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND147,0.9211563169164881,1.8646628850258649,2.3354932620484887,0.07083226266952176,0.008011420413990007,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND148,0.8836129822412738,1.242004880775194,1.8607216888959772,0.10689120228618086,0.009495815472545417,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND149,0.9273689897352781,1.8408450807615047,2.216929933257178,0.06622006122816496,0.006410949036556817,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND150,0.851288787359604,2.0231036539776874,3.097608666682767,0.14445079002474778,0.004260422615648201,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND151,0.9336025641025641,1.9584766909772489,2.2822441389502575,0.04868461538461538,0.017712820512820512,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND152,0.9249729612805537,2.2076737625313894,2.6620919332156885,0.032656283798399306,0.042370754921046944,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND153,0.8332673992673992,1.9554270407910332,3.094247712483646,0.15694139194139195,0.00979120879120879,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND154,0.947624269005848,2.5779492479394532,2.9099301011417764,0.038969298245614035,0.013406432748538012,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND156,0.7900093791033577,2.1365558300749696,5.004164665471808,0.19330707184393173,0.01668354905271056,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND157,0.939337513061651,2.6275103445545063,2.9890387356457055,0.0546060606060606,0.006056426332288402,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND158,0.8790405347132384,2.0106806979247436,2.903466783815579,0.10942432082794307,0.011535144458818458,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND159,0.9660010373443985,3.334522429600034,3.614756778149667,0.03198305670816044,0.002015905947441217,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND160,0.9642951703848982,2.441405547993186,2.6272002026800014,0.024537059736863612,0.011167769878238129,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND161,0.8451579579579579,2.2437798891116465,3.380116309070974,0.13886126126126128,0.01598078078078078,slide
PRAD,shipped,ctranspath,slide_out,scaled,MEND162,0.8697610834291556,1.3703208504223159,2.2619531690970756,0.08834036029129934,0.04189855627954516,slide
READ,shipped,ctranspath,slide_out,abs,ZEN36,0.7858111571062487,1.6253581696259325,3.704445064600213,0.2024876798738419,0.011701163019909325,slide
READ,shipped,ctranspath,slide_out,abs,ZEN40,0.6348276942355889,1.3505785307106013,4.688109215756864,0.08150062656641605,0.28367167919799496,slide
READ,shipped,ctranspath,slide_out,abs,ZEN48,0.9390663871418589,1.9700821336197587,2.34056871201513,0.043077568134171906,0.01785604472396925,slide
READ,shipped,ctranspath,slide_out,abs,ZEN49,0.9221243758511122,1.965935605401034,2.3914484648953382,0.04308064760175518,0.0347949765471327,slide
READ,shipped,ctranspath,slide_out,scaled,ZEN36,0.8246008279124778,16.904526184348782,18.59075536230471,0.17134634338655627,0.004052828700965898,slide
READ,shipped,ctranspath,slide_out,scaled,ZEN40,0.7708051378446115,2.0947034991373097,4.270469556737534,0.08389724310776941,0.14529761904761904,slide
READ,shipped,ctranspath,slide_out,scaled,ZEN48,0.9181914744933612,3.608567946461123,4.092508910730778,0.07471418588399721,0.007094339622641509,slide
READ,shipped,ctranspath,slide_out,scaled,ZEN49,0.9154728400665758,7.423931054422293,7.916559813064036,0.06870025722499622,0.015826902708427903,slide
