task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
CCRCC,shipped,hoptimus0,donor,scaled,INT15,donor,3,0.9037948717948718,0.037973143377653805,0.25218775551080563,False
CCRCC,shipped,hoptimus0,donor,scaled,INT16,donor,3,0.8683447702224995,0.04042570463729051,0.1874477982165164,False
CCRCC,shipped,hoptimus0,donor,scaled,INT17,donor,3,0.9125820548582054,0.004880134776528265,0.027883729229021985,False
CCRCC,shipped,hoptimus0,donor,scaled,INT18,donor,3,0.8764937266870124,0.030134435585748697,0.39588489654938647,False
CCRCC,shipped,hoptimus0,donor,scaled,INT19,donor,3,0.9360468876313662,0.0023632647645631037,0.06402531424778388,False
CCRCC,shipped,hoptimus0,donor,scaled,INT2,donor,3,0.9204315245478036,0.016129997281181654,0.1104871855546005,False
CCRCC,shipped,hoptimus0,donor,scaled,INT20,donor,3,0.9600356652949245,0.0061132657981571165,0.03306311161608138,False
CCRCC,shipped,hoptimus0,donor,scaled,INT21,donor,3,0.9283028475711893,0.018892993562715187,0.18194617067247187,False
CCRCC,shipped,hoptimus0,donor,scaled,INT22,donor,3,0.8716984417167232,0.03195711053284858,0.08441744063376491,False
CCRCC,shipped,hoptimus0,donor,scaled,INT23,donor,3,0.8311952330879775,0.05022982450817138,0.323708270405378,False
CCRCC,shipped,hoptimus0,donor,scaled,INT24,donor,3,0.8832342941611234,0.021564203412654616,0.1517244442907221,False
CCRCC,shipped,hoptimus0,donor,scaled,INT3,donor,3,0.9592625809666169,0.0036566974371527077,0.03071570920048199,False
CCRCC,shipped,hoptimus0,donor,scaled,INT4,donor,3,0.9394761551766742,0.03020857650936364,0.12878372420912323,False
CCRCC,shipped,hoptimus0,donor,scaled,INT5,donor,3,0.347796514896009,0.032264316742315835,0.21864616664049377,False
CCRCC,shipped,hoptimus0,donor,scaled,INT6,donor,3,0.9207032181168057,0.009739088674378053,0.02882621935435139,False
CCRCC,shipped,hoptimus0,donor,scaled,INT7,donor,3,0.904333052513339,0.012425531750301588,0.11464622011175099,False
CCRCC,shipped,hoptimus0,donor,scaled,INT8,donor,3,0.7982076278433384,0.024876868967228984,0.12227507412030307,False
CCRCC,shipped,hoptimus0,donor,scaled,INT9,donor,3,0.9509158805031447,0.02150148465597899,0.302518290956214,False
CCRCC,shipped,hoptimus0,patient,abs,0,patient,3,0.9503548026678507,0.01831681565194576,0.06721478330402052,False
CCRCC,shipped,hoptimus0,patient,abs,1,patient,3,0.7878004273427001,0.07506662721017744,0.15183095490429022,False
CCRCC,shipped,hoptimus0,patient,abs,2,patient,3,0.8459109613638067,0.08244534456877173,0.7720357093983581,False
CCRCC,shipped,hoptimus0,patient,abs,3,patient,3,0.7013660895586025,0.029380356518718818,0.1347736276233955,False
CCRCC,shipped,hoptimus0,patient,abs,4,patient,3,0.9008688052243256,0.05778596250322471,0.25233875584661075,False
CCRCC,shipped,hoptimus0,patient,abs,5,patient,3,0.9472287706103991,0.025160031390803566,0.3964451809909463,False
CCRCC,shipped,hoptimus0,patient,scaled,0,patient,3,0.9229739141656808,0.027386740182105455,0.07125810993585746,False
CCRCC,shipped,hoptimus0,patient,scaled,1,patient,3,0.8693331477109196,0.037123570650628254,0.01823065790870105,False
CCRCC,shipped,hoptimus0,patient,scaled,2,patient,3,0.8618713560161613,0.0544389684803536,0.6707221603919228,False
CCRCC,shipped,hoptimus0,patient,scaled,3,patient,3,0.7651572833590402,0.012979109702514851,0.17963497632400505,False
CCRCC,shipped,hoptimus0,patient,scaled,4,patient,3,0.8949109674733573,0.05467748975568995,0.22960194376940304,False
CCRCC,shipped,hoptimus0,patient,scaled,5,patient,3,0.9145902561031064,0.02843915184151769,0.28979108595297176,False
CCRCC,shipped,hoptimus0,random,abs,0,spot,1,0.8832149486694387,0.001432006196987093,0.00487642024492258,False
CCRCC,shipped,hoptimus0,random,abs,1,spot,1,0.884009002114474,0.0022577392333885987,0.003272527403288476,False
CCRCC,shipped,hoptimus0,random,abs,2,spot,1,0.8822685442126872,0.0008149399909722448,0.0026787228972019136,False
CCRCC,shipped,hoptimus0,random,abs,3,spot,1,0.8829309565185548,0.002236710247909385,0.004351382162765782,False
CCRCC,shipped,hoptimus0,random,abs,4,spot,1,0.8820353180891948,0.0009528050935159941,0.002673496529198115,False
CCRCC,shipped,hoptimus0,random,abs,5,spot,1,0.882145441502845,0.000608965881306872,0.0024753501872395453,False
CCRCC,shipped,hoptimus0,random,scaled,0,spot,1,0.9000847004277801,0.0014602866445227157,0.0033537101126493553,False
CCRCC,shipped,hoptimus0,random,scaled,1,spot,1,0.9007378988704711,0.0018750088429892564,0.005734964264367827,False
CCRCC,shipped,hoptimus0,random,scaled,2,spot,1,0.9003370376931853,0.0010720884356519233,0.004356503201379625,False
CCRCC,shipped,hoptimus0,random,scaled,3,spot,1,0.9004801718642877,0.0021625169926714934,0.005835457737742749,False
CCRCC,shipped,hoptimus0,random,scaled,4,spot,1,0.9002595506839828,0.0010910512556541708,0.002403049469146918,False
CCRCC,shipped,hoptimus0,random,scaled,5,spot,1,0.9001880264659009,0.000381138701760863,0.0037006329346669408,False
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,donor,3,0.9003020257826888,0.0013507618794351734,0.15412289722450118,False
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,donor,3,0.8356869401225837,0.00657669712363842,0.02651140625256317,False
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,donor,3,0.891198907423666,0.008480322607715057,0.14869373193147514,False
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,donor,3,0.8524486447463411,0.02415155599431934,0.04724523518925935,False
COAD,shipped,hoptimus0,donor,scaled,COAD_Oliveira_P1,donor,3,0.9195819521178636,0.008409018252172216,0.6560389694751331,False
COAD,shipped,hoptimus0,donor,scaled,COAD_Oliveira_P2,donor,3,0.8574766619519094,0.057072726581337226,1.477053732726062,False
COAD,shipped,hoptimus0,donor,scaled,COAD_Oliveira_P5,donor,3,0.8481455467759242,0.013426120731850308,0.21273458906326123,False
COAD,shipped,hoptimus0,donor,scaled,COAD_donor_TENX111,donor,3,0.8803832775480737,0.013069074350804767,0.48992200916112305,False
COAD,shipped,hoptimus0,patient,abs,0,block,3,0.6070091798610534,0.003130060226588916,0.018241453475978917,False
COAD,shipped,hoptimus0,patient,abs,1,slide,3,0.8453829493994881,0.02426626034595152,0.006894410004761025,False
COAD,shipped,hoptimus0,patient,scaled,0,block,3,0.5596135318739759,0.02061431414038822,0.0924252659977694,False
COAD,shipped,hoptimus0,patient,scaled,1,slide,3,0.9017549386362145,0.021009875319056785,0.5395182624036143,False
COAD,shipped,hoptimus0,random,abs,0,spot,1,0.894964313942617,0.003844502920622869,0.02439176110314366,False
COAD,shipped,hoptimus0,random,abs,1,spot,1,0.8967231995144189,0.0022282625431725048,0.011359177307718748,False
COAD,shipped,hoptimus0,random,scaled,0,spot,1,0.8992288810277766,0.0009715602865006561,0.005011553727471596,False
COAD,shipped,hoptimus0,random,scaled,1,spot,1,0.8987445779578692,0.0020184199316657203,0.019424630612117914,False
HCC,shipped,hoptimus0,donor,abs,CHC20,block,3,0.7751914820539242,0.007561991006502533,0.03428415798123902,False
HCC,shipped,hoptimus0,donor,abs,CHC23,block,3,0.7308795269770879,0.022868388607273884,0.0713330096903063,False
HCC,shipped,hoptimus0,donor,scaled,CHC20,block,3,0.6840872402541645,0.02085404899122099,1.8909800994011712,False
HCC,shipped,hoptimus0,donor,scaled,CHC23,block,3,0.8173599408721359,0.029624065377644178,2.344887345439746,False
HCC,shipped,hoptimus0,patient,abs,0,block,3,0.7520679970436069,0.01763728260691327,0.05803413534662247,False
HCC,shipped,hoptimus0,patient,abs,1,block,3,0.7650214665979735,0.027107726771501545,0.050700423689111616,False
HCC,shipped,hoptimus0,patient,scaled,0,block,3,0.7997220990391721,0.03333987530096373,0.8656836746520514,False
HCC,shipped,hoptimus0,patient,scaled,1,block,3,0.6799828267216212,0.040341193326512356,0.2908111528557439,False
HCC,shipped,hoptimus0,random,abs,0,spot,1,0.901148115256334,0.001974550920470519,0.012081139188231931,False
HCC,shipped,hoptimus0,random,abs,1,spot,1,0.9028460306787516,0.0029095832007686576,0.013892380843221443,False
HCC,shipped,hoptimus0,random,scaled,0,spot,1,0.9008496101144834,0.0055871310956880004,0.06901251799542796,False
HCC,shipped,hoptimus0,random,scaled,1,spot,1,0.9000730617726973,0.0026427518846511345,0.12692489230331405,False
IDC,audited,hoptimus0,donor,abs,IDC_JanesickSample1,donor,1,0.9175334874643525,,,True
IDC,audited,hoptimus0,donor,abs,NCBI783,donor,1,0.8577371048252913,,,True
IDC,audited,hoptimus0,donor,abs,NCBI785,donor,1,0.7261745635910225,,,True
IDC,audited,hoptimus0,donor,scaled,IDC_JanesickSample1,donor,1,0.8910913900071357,,,True
IDC,audited,hoptimus0,donor,scaled,NCBI783,donor,1,0.7410449251247919,,,True
IDC,audited,hoptimus0,donor,scaled,NCBI785,donor,1,0.7051670822942643,,,True
IDC,audited,hoptimus0,patient,abs,0,patient,3,0.8552693351315769,0.0020992597685318554,0.018232084164194483,True
IDC,audited,hoptimus0,patient,abs,1,patient,3,0.8506907216494844,0.03946160751528636,0.6441049903815909,True
IDC,audited,hoptimus0,patient,abs,2,patient,3,0.6653582709891936,0.05294566244936873,0.06581820129567549,True
IDC,audited,hoptimus0,patient,abs,3,patient,3,0.8609717138103162,0.046736127146567,0.5021190205778813,True
IDC,audited,hoptimus0,patient,scaled,0,patient,3,0.8758614710274072,0.011862029844633425,8.74156274769758,True
IDC,audited,hoptimus0,patient,scaled,1,patient,3,0.8709355670103093,0.014014168325629272,11.17448914346138,True
IDC,audited,hoptimus0,patient,scaled,2,patient,3,0.6977406483790524,0.06698571211517382,1.9273299269031012,True
IDC,audited,hoptimus0,patient,scaled,3,patient,3,0.8519800332778703,0.04171785961296588,12.676064315421584,True
IDC,audited,hoptimus0,random,abs,0,spot,1,0.8816959998413312,0.0018353356472020257,0.01254523065946234,True
IDC,audited,hoptimus0,random,abs,1,spot,1,0.8799287153518135,0.0021648180741272506,0.01055057020644437,True
IDC,audited,hoptimus0,random,abs,2,spot,1,0.8804676262194544,0.001640483338822238,0.003423765262854373,True
IDC,audited,hoptimus0,random,abs,3,spot,1,0.8810970430808409,0.0031937892200678856,0.004859789073290224,True
IDC,audited,hoptimus0,random,scaled,0,spot,1,0.8951797444029189,0.0014548504972058984,0.011259256718626189,True
IDC,audited,hoptimus0,random,scaled,1,spot,1,0.8937169493873371,0.002887904580464889,0.030349803851921823,True
IDC,audited,hoptimus0,random,scaled,2,spot,1,0.894879646219013,0.0016904102684602816,0.01123599559620876,True
IDC,audited,hoptimus0,random,scaled,3,spot,1,0.8941909538428096,0.0015350489428664542,0.009562058161394592,True
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,donor,3,0.8739424883194452,0.042207370395360475,0.5907491531856324,False
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,donor,3,0.8727396907216495,0.04214393010470186,0.7217942102558642,False
IDC,shipped,hoptimus0,donor,abs,NCBI783,donor,3,0.8751613976705491,0.028014282032298523,0.5152505914720685,False
IDC,shipped,hoptimus0,donor,abs,NCBI785,donor,3,0.6338420615128845,0.05625624346601884,0.18989866857389162,False
IDC,shipped,hoptimus0,donor,scaled,IDC_shipped_patient_1,donor,3,0.8806146139395983,0.024429900349780313,2.1490079773581257,False
IDC,shipped,hoptimus0,donor,scaled,IDC_shipped_patient_2,donor,3,0.8713994845360825,0.012990936622053305,2.297887932372771,False
IDC,shipped,hoptimus0,donor,scaled,NCBI783,donor,3,0.8641730449251247,0.041699986492900715,2.227256714973983,False
IDC,shipped,hoptimus0,donor,scaled,NCBI785,donor,3,0.6386783042394014,0.07051087299348523,0.10970966001900942,False
IDC,shipped,hoptimus0,patient,abs,0,patient,3,0.8484222018849445,0.007806773962329208,0.048756900443491825,False
IDC,shipped,hoptimus0,patient,abs,1,patient,3,0.8504398625429553,0.04145254682277959,0.7154449378895323,False
IDC,shipped,hoptimus0,patient,abs,2,patient,3,0.6737888611803825,0.036051152303172115,0.038402611492955985,False
IDC,shipped,hoptimus0,patient,abs,3,patient,3,0.86030615640599,0.04840827681530134,0.5252204244710007,False
IDC,shipped,hoptimus0,patient,scaled,0,patient,3,0.862736541271294,0.015533719232317863,0.1250428881447377,False
IDC,shipped,hoptimus0,patient,scaled,1,patient,3,0.8547998281786943,0.0400544892486932,1.417377017476235,False
IDC,shipped,hoptimus0,patient,scaled,2,patient,3,0.6807464671654198,0.021650581752212242,0.3536457847386199,False
IDC,shipped,hoptimus0,patient,scaled,3,patient,3,0.8462296173044925,0.05896093408892506,0.9624542838120946,False
IDC,shipped,hoptimus0,random,abs,0,spot,1,0.8816590951827177,0.0020863372717612027,0.010170134097026924,False
IDC,shipped,hoptimus0,random,abs,1,spot,1,0.8802072410968066,0.002151679540200379,0.008275403912097244,False
IDC,shipped,hoptimus0,random,abs,2,spot,1,0.8810484893748104,0.0014459393701463374,0.002606419470986188,False
IDC,shipped,hoptimus0,random,abs,3,spot,1,0.8815509793886139,0.0028995863901204203,0.003818613459826715,False
IDC,shipped,hoptimus0,random,scaled,0,spot,1,0.8967257708072399,0.0010535470924652628,0.008643470868165283,False
IDC,shipped,hoptimus0,random,scaled,1,spot,1,0.8969223153182382,0.0010753655632288813,0.0077805153136021165,False
IDC,shipped,hoptimus0,random,scaled,2,spot,1,0.8973880167696455,0.0011953323898762787,0.007708194517776845,False
IDC,shipped,hoptimus0,random,scaled,3,spot,1,0.8971659725721128,0.0016426768206404924,0.004521811707059592,False
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_1,block,3,0.6012671162885755,0.005903306790894242,0.010846067135362215,False
LUNG,shipped,hoptimus0,donor,abs,LUNG_hest_patient_2,block,3,0.607664609053498,0.02331148818458125,0.0369613688420584,False
LUNG,shipped,hoptimus0,donor,scaled,LUNG_hest_patient_1,block,3,0.6286858777845902,0.005876903713824908,0.026157064816658082,False
LUNG,shipped,hoptimus0,donor,scaled,LUNG_hest_patient_2,block,3,0.604420438957476,0.01150046245358865,0.12441152558732489,False
LUNG,shipped,hoptimus0,patient,abs,0,block,3,0.6153484569793582,0.01438682967858397,0.06015485785264743,False
LUNG,shipped,hoptimus0,patient,abs,1,block,3,0.6149314128943758,0.0018327297290210405,0.06077114512587404,False
LUNG,shipped,hoptimus0,patient,scaled,0,block,3,0.6447005926834253,0.02648781728061404,0.22509711871744015,False
LUNG,shipped,hoptimus0,patient,scaled,1,block,3,0.6449279835390946,0.008251849758528714,0.16104029780955958,False
LUNG,shipped,hoptimus0,random,abs,0,spot,1,0.9005324977313828,0.0033148687146606773,0.018714673979340173,False
LUNG,shipped,hoptimus0,random,abs,1,spot,1,0.8987938699756544,0.00254339688861477,0.014102866157159076,False
LUNG,shipped,hoptimus0,random,scaled,0,spot,1,0.8978717938333339,0.0023353869268395197,0.01673488942227916,False
LUNG,shipped,hoptimus0,random,scaled,1,spot,1,0.9009706335200109,0.002401329255157842,0.04358424233678666,False
LYMPH_IDC,shipped,hoptimus0,donor,abs,Patient_3,donor,3,0.9221794871794872,0.01386850550872032,0.30984088458290204,False
LYMPH_IDC,shipped,hoptimus0,donor,abs,Patient_6,donor,3,0.8424131944444445,0.10206447538809493,0.5685118772463357,False
LYMPH_IDC,shipped,hoptimus0,donor,abs,Patient_7,donor,3,0.6207805399625768,0.022525017059577764,0.13979474336256062,False
LYMPH_IDC,shipped,hoptimus0,donor,abs,Patient_8,donor,3,0.8794524572649572,0.01673298015752294,0.27100203073571116,False
LYMPH_IDC,shipped,hoptimus0,donor,scaled,Patient_3,donor,3,0.8599906517094017,0.02115056957210313,0.4491619926203472,False
LYMPH_IDC,shipped,hoptimus0,donor,scaled,Patient_6,donor,3,0.8555261752136752,0.08217008219612505,0.06308833087727622,False
LYMPH_IDC,shipped,hoptimus0,donor,scaled,Patient_7,donor,3,0.6793491045175086,0.08497058060330356,1.0043696719482478,False
LYMPH_IDC,shipped,hoptimus0,donor,scaled,Patient_8,donor,3,0.8546207264957265,0.036398973701794686,3.086790892826245,False
LYMPH_IDC,shipped,hoptimus0,patient,abs,0,patient,3,0.9129340277777778,0.00791312207891708,0.028729459406425652,False
LYMPH_IDC,shipped,hoptimus0,patient,abs,1,patient,3,0.8073143696581196,0.08899536365954815,0.49335142842275237,False
LYMPH_IDC,shipped,hoptimus0,patient,abs,2,patient,3,0.6359195402298851,0.01572127368385425,0.15765864444940333,False
LYMPH_IDC,shipped,hoptimus0,patient,abs,3,patient,3,0.8697916666666666,0.0,0.0,False
LYMPH_IDC,shipped,hoptimus0,patient,scaled,0,patient,3,0.8488782051282051,0.022642955869780674,0.48750465644819996,False
LYMPH_IDC,shipped,hoptimus0,patient,scaled,1,patient,3,0.8287780448717949,0.0712470104487465,0.6349314596196911,False
LYMPH_IDC,shipped,hoptimus0,patient,scaled,2,patient,3,0.6923015236567762,0.07128635830631441,0.5602839027715908,False
LYMPH_IDC,shipped,hoptimus0,patient,scaled,3,patient,3,0.8336057692307692,0.0,0.0,False
LYMPH_IDC,shipped,hoptimus0,random,abs,0,spot,1,0.9012640958437826,0.0018723432866764322,0.00467995456320396,False
LYMPH_IDC,shipped,hoptimus0,random,abs,1,spot,1,0.9002730778031529,0.0023327012421655944,0.007193664076542198,False
LYMPH_IDC,shipped,hoptimus0,random,abs,2,spot,1,0.899597792356784,0.002467404938369225,0.010204089633871415,False
LYMPH_IDC,shipped,hoptimus0,random,abs,3,spot,1,0.8995556037030443,0.0014511018423236759,0.006389548398163285,False
LYMPH_IDC,shipped,hoptimus0,random,scaled,0,spot,1,0.9001653140245429,0.0016256299534731674,0.015282253887801613,False
LYMPH_IDC,shipped,hoptimus0,random,scaled,1,spot,1,0.8997871203940988,0.0011651613765266385,0.0018726336293911538,False
LYMPH_IDC,shipped,hoptimus0,random,scaled,2,spot,1,0.8995473652820024,0.0016405888772460062,0.012035754559824361,False
LYMPH_IDC,shipped,hoptimus0,random,scaled,3,spot,1,0.8998728460561296,0.0021540037434639985,0.018455432837642487,False
PAAD,shipped,hoptimus0,donor,abs,TENX116,donor,1,0.9030348258706468,,,False
PAAD,shipped,hoptimus0,donor,abs,TENX126,donor,1,0.9192106611993849,,,False
PAAD,shipped,hoptimus0,donor,abs,TENX140,donor,1,0.8504819944598339,,,False
PAAD,shipped,hoptimus0,donor,scaled,TENX116,donor,1,0.9048059701492537,,,False
PAAD,shipped,hoptimus0,donor,scaled,TENX126,donor,1,0.8668067657611482,,,False
PAAD,shipped,hoptimus0,donor,scaled,TENX140,donor,1,0.8065096952908587,,,False
PAAD,shipped,hoptimus0,patient,abs,0,patient,1,0.7971940298507463,,,False
PAAD,shipped,hoptimus0,patient,abs,1,patient,1,0.8504819944598339,,,False
PAAD,shipped,hoptimus0,patient,abs,2,patient,1,0.9249615581752947,,,False
PAAD,shipped,hoptimus0,patient,scaled,0,patient,1,0.8079999999999999,,,False
PAAD,shipped,hoptimus0,patient,scaled,1,patient,1,0.8065096952908587,,,False
PAAD,shipped,hoptimus0,patient,scaled,2,patient,1,0.8780932854946181,,,False
PAAD,shipped,hoptimus0,random,abs,0,spot,1,0.8908086556661445,0.0025913293850432246,0.01844482201436323,False
PAAD,shipped,hoptimus0,random,abs,1,spot,1,0.8933090080144106,0.002668495704746203,0.02346899821542244,False
PAAD,shipped,hoptimus0,random,abs,2,spot,1,0.8922958241112127,0.001767600876996762,0.010248016426324122,False
PAAD,shipped,hoptimus0,random,scaled,0,spot,1,0.9029054359591658,0.0016328439157453484,0.02216462891426769,False
PAAD,shipped,hoptimus0,random,scaled,1,spot,1,0.9026101389874881,0.003109355590387865,0.05490879139305266,False
PAAD,shipped,hoptimus0,random,scaled,2,spot,1,0.903714251159791,0.003341742950308462,0.03012269599465593,False
PRAD,shipped,hoptimus0,donor,abs,PRAD_patient1,slide,3,0.8126948498799814,0.05485868073816266,0.29032348037447864,False
PRAD,shipped,hoptimus0,donor,abs,PRAD_patient2,slide,3,0.9289338122404532,0.037928128400056625,0.38883977511826867,False
PRAD,shipped,hoptimus0,donor,scaled,PRAD_patient1,slide,3,0.7987548454079421,0.005341494795858672,0.04323998895223789,False
PRAD,shipped,hoptimus0,donor,scaled,PRAD_patient2,slide,3,0.8198535588049216,0.038097679346187,0.48319520061781407,False
PRAD,shipped,hoptimus0,patient,abs,0,slide,3,0.7935462208168564,0.0406676935431078,0.10451221127042996,False
PRAD,shipped,hoptimus0,patient,abs,1,slide,3,0.9516874530515086,0.011252734559420169,0.24594134931878192,False
PRAD,shipped,hoptimus0,patient,scaled,0,slide,3,0.8175182904000252,0.010226591985924302,0.022764473479586975,False
PRAD,shipped,hoptimus0,patient,scaled,1,slide,3,0.8998828022739355,0.04179803549323813,0.36514244909344834,False
PRAD,shipped,hoptimus0,random,abs,0,spot,1,0.9043131326125147,0.0014790370409166068,0.010123601873089735,False
PRAD,shipped,hoptimus0,random,abs,1,spot,1,0.903763172942081,0.0017848970077864628,0.007146973969781112,False
PRAD,shipped,hoptimus0,random,scaled,0,spot,1,0.8992404572366631,0.0010617949522941721,0.012106787596945336,False
PRAD,shipped,hoptimus0,random,scaled,1,spot,1,0.8986139862814048,0.0014160520378199292,0.012295884963667892,False
READ,shipped,hoptimus0,donor,abs,READ_specimen1,slide,1,0.8959820789451396,,,False
READ,shipped,hoptimus0,donor,abs,READ_specimen7,slide,1,0.7659014636309875,,,False
READ,shipped,hoptimus0,donor,scaled,READ_specimen1,slide,1,0.8956338973631346,,,False
READ,shipped,hoptimus0,donor,scaled,READ_specimen7,slide,1,0.8025927177494298,,,False
READ,shipped,hoptimus0,patient,abs,0,slide,1,0.8959820789451396,,,False
READ,shipped,hoptimus0,patient,abs,1,slide,1,0.7640442574131958,,,False
READ,shipped,hoptimus0,patient,scaled,0,slide,1,0.8956338973631346,,,False
READ,shipped,hoptimus0,patient,scaled,1,slide,1,0.794372201571344,,,False
READ,shipped,hoptimus0,random,abs,0,spot,1,0.8963378113865946,0.0012541516956646181,0.006721174955223932,False
READ,shipped,hoptimus0,random,abs,1,spot,1,0.898609799483084,0.0025111537856294217,0.011436517309742301,False
READ,shipped,hoptimus0,random,scaled,0,spot,1,0.9015905514655167,0.0019452420148705083,0.018376903303287954,False
READ,shipped,hoptimus0,random,scaled,1,spot,1,0.9027750651756034,0.0022728647070419756,0.03236212807107788,False
SKCM,shipped,hoptimus0,donor,abs,SKCM_hest_patient_1,block,3,0.6821861304459912,0.041085936818542786,0.07035336174821126,False
SKCM,shipped,hoptimus0,donor,abs,SKCM_hest_patient_2,block,3,0.6525598315144553,0.025662533359915553,0.0384643140099405,False
SKCM,shipped,hoptimus0,donor,scaled,SKCM_hest_patient_1,block,3,0.6670791441093066,0.07278914364190421,0.8829392409581861,False
SKCM,shipped,hoptimus0,donor,scaled,SKCM_hest_patient_2,block,3,0.6709362435381965,0.04744957013752766,0.9400847286999563,False
SKCM,shipped,hoptimus0,patient,abs,0,block,3,0.6812683681361177,0.01736475304071425,0.05489115553702007,False
SKCM,shipped,hoptimus0,patient,abs,1,block,3,0.6839938732529198,0.02266733963213878,0.09532796961190271,False
SKCM,shipped,hoptimus0,patient,scaled,0,block,3,0.697086878061356,0.0214934101715552,1.5078890133855571,False
SKCM,shipped,hoptimus0,patient,scaled,1,block,3,0.7025540876890677,0.03837428606553604,2.122337689715158,False
SKCM,shipped,hoptimus0,random,abs,0,spot,1,0.9010796001004362,0.004840699054871805,0.026170558740245632,False
SKCM,shipped,hoptimus0,random,abs,1,spot,1,0.8986837872167239,0.006199000599401655,0.048098333700602666,False
SKCM,shipped,hoptimus0,random,scaled,0,spot,1,0.9010556029046395,0.0021040218232352423,0.08616382699855867,False
