encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
phikon,CCRCC,shipped,random,0,0,0,0.001,0.00011459265890778873,8.600511676011105e-05,0.41608008237804756,0.41529770857323023,-0.11929099764824702,1.8956981486834539,3.6053132219404196
phikon,CCRCC,shipped,random,0,1,0,0.001,0.00010384959713518353,6.423166947907027e-05,0.41528649331745787,0.41573195645474503,-0.07305491133145842,1.893757030083225,3.6419426006354554
phikon,CCRCC,shipped,random,0,2,0,0.001,7.162041181736795e-05,6.096565238691416e-05,0.4164846203957874,0.4166725125122015,-0.06740692248426522,1.8978928924143332,3.632944572621811
phikon,CCRCC,shipped,random,0,3,0,0.001,9.668755595344674e-05,6.096565238691416e-05,0.41553680889386185,0.41603063791287964,-0.08656929582810213,1.9003418535207484,3.646155744163813
phikon,CCRCC,shipped,random,0,4,0,0.001,0.00011817367949865711,9.362582330847531e-05,0.41468089602477465,0.4152569359119906,-0.13155686129986793,1.8975378801466303,3.6609383138091665
phikon,CCRCC,shipped,random,1,0,0,0.001,8.129480452294731e-05,6.393667224843965e-05,0.41641629051229745,0.4150083360501574,-0.06192246438649479,1.8946566942413587,3.623888903977223
phikon,CCRCC,shipped,random,1,1,0,0.001,5.4689232133619094e-05,8.524889633125285e-05,0.4158661855714458,0.4157831266248463,-0.0772527706449902,1.8937858199958066,3.6051512588180485
phikon,CCRCC,shipped,random,1,2,0,0.001,6.503584361835785e-05,6.698127568884153e-05,0.4149641111959318,0.41678756977643966,-0.04830877842508008,1.902264788469276,3.648398412696862
phikon,CCRCC,shipped,random,1,3,0,0.001,5.4689232133619094e-05,3.957984472522454e-05,0.41574510256809694,0.4136364389140365,-0.057223177277550996,1.8970026671382567,3.6252134506925
phikon,CCRCC,shipped,random,1,4,0,0.001,7.833862981302195e-05,4.8713655046430204e-05,0.4157491278730435,0.41575802991857347,-0.10825210010875785,1.902274805686511,3.6325263498381526
phikon,CCRCC,shipped,random,2,0,0,0.001,8.193492476167966e-05,8.925251022685013e-05,0.41531821277927156,0.41533582908128613,-0.06375882539366412,1.9028330895856453,3.6259665266702483
phikon,CCRCC,shipped,random,2,1,0,0.001,5.357283542109824e-05,6.136110078095946e-05,0.41565788996383035,0.41725300275591787,-0.10344549102158473,1.888054496460501,3.5606631256222543
phikon,CCRCC,shipped,random,2,2,0,0.001,4.884582053100134e-05,9.669021941242097e-05,0.4152587614557964,0.41499448223633206,-0.09347970135766415,1.8927801904042265,3.617493008897964
phikon,CCRCC,shipped,random,2,3,0,0.001,9.611596943197038e-05,9.669021941242097e-05,0.4151170633240881,0.41744688290583276,-0.09797955432291566,1.89959228694887,3.648244283399789
phikon,CCRCC,shipped,random,2,4,0,0.001,5.6724178681162844e-05,7.065823726292301e-05,0.41624893338270386,0.4165682441816616,-0.06014692192769466,1.8901713540401108,3.6000759227680716
phikon,CCRCC,shipped,random,3,0,0,0.001,7.302533532041729e-05,4.212299915754002e-05,0.41595943744146513,0.41587566462361486,-0.0818108123018243,1.8956582312199333,3.59311445049891
phikon,CCRCC,shipped,random,3,1,0,0.001,7.600596125186289e-05,7.301319853973603e-05,0.4152724707345481,0.41782564544084266,-0.0682623032668025,1.895602386613404,3.6327572358655
phikon,CCRCC,shipped,random,3,2,0,0.001,0.00010432190760059613,9.267059814658804e-05,0.41599313048443276,0.41603994314849424,-0.07368807481256834,1.8916882926762963,3.632106317571636
phikon,CCRCC,shipped,random,3,3,0,0.001,5.812220566318927e-05,6.458859870822803e-05,0.4162304146175954,0.4156771402248562,-0.052657356959794954,1.9005687825402355,3.650667948099336
phikon,CCRCC,shipped,random,3,4,0,0.001,6.706408345752608e-05,4.773939904521202e-05,0.41649981228704724,0.4153479462721924,-0.10876959560605048,1.9007533573594755,3.627275533033705
phikon,CCRCC,shipped,random,4,0,0,0.001,4.539722572509458e-05,9.221589368049905e-05,0.41621158110041034,0.4158450292396534,-0.09730249118604994,1.8929799373357639,3.601640321562653
phikon,CCRCC,shipped,random,4,1,0,0.001,7.566204287515763e-05,9.89964740981828e-05,0.41616169443030426,0.41602136487738917,-0.09185768180155762,1.8897116996241534,3.619169530086574
phikon,CCRCC,shipped,random,4,2,0,0.001,9.079445145018916e-05,0.00010035259018171955,0.41526661846037677,0.4157458589897495,-0.0784794412150735,1.9001362872392227,3.6355993914055746
phikon,CCRCC,shipped,random,4,3,0,0.001,8.406893652795292e-05,5.4244643341470026e-05,0.4146614754273499,0.4149586842206834,-0.05971106961777378,1.8992273906065824,3.654696504044907
phikon,CCRCC,shipped,random,4,4,0,0.001,6.389239176124422e-05,8.001084892866829e-05,0.41594664822622074,0.4162689143199754,-0.052246162422240616,1.8904301366230216,3.6158821178794778
phikon,CCRCC,shipped,random,5,0,0,0.001,9.206183776272364e-05,0.0001020775789600096,0.4152743936330472,0.41511664913685076,-0.09620683719266282,1.8991687369594772,3.640058229168248
phikon,CCRCC,shipped,random,5,1,0,0.001,8.337675872850443e-05,7.926023778071334e-05,0.41554509033668974,0.4156974448777554,-0.058939378595456615,1.9006629607348609,3.6757898773114714
phikon,CCRCC,shipped,random,5,2,0,0.001,9.379885356956748e-05,7.205476161883031e-05,0.41587275303150617,0.4163148676296149,-0.09379412108881952,1.8926019764684254,3.626125696475024
phikon,CCRCC,shipped,random,5,3,0,0.001,8.337675872850443e-05,8.406388855530203e-05,0.4150637639440077,0.41524582479723826,-0.07699020727540523,1.9056103280634906,3.6912081972584496
phikon,CCRCC,shipped,random,5,4,0,0.001,7.642869550112905e-05,6.0045634682358595e-05,0.41726915661164643,0.4154926851085613,-0.08519973636034794,1.8944453498608376,3.620357073910015
phikon,CCRCC,shipped,patient,0,-1,0,0.001,7.336084364970197e-06,2.5039464373196887e-05,0.44021084472334604,0.382992778396946,-0.034848461177014844,3.0364161432014782,5.455203185994541
phikon,CCRCC,shipped,patient,0,-1,1,0.001,0.00018228025589343616,0.0002569266779162811,0.3700373434925125,0.3723678031328084,-0.09713278267350395,3.382666280699554,7.0484651484525465
phikon,CCRCC,shipped,patient,0,-1,2,0.001,0.0005983982269682163,0.0006564694355233792,0.371372888001535,0.3332040597614996,-0.12860873222528474,3.485946229910686,7.499998648443603
phikon,CCRCC,shipped,patient,1,-1,0,0.001,7.452871547566857e-05,9.133810321205662e-06,0.3936680477325034,0.4770539180705361,-0.07755360304816017,2.3539033919756176,4.777178010858612
phikon,CCRCC,shipped,patient,1,-1,1,0.001,1.376290272130122e-05,0.0001978992236261227,0.40454692727864106,0.4619546712470559,-0.04310799053882286,2.7594958250042225,5.9838221989485945
phikon,CCRCC,shipped,patient,1,-1,2,0.001,0.00013952180028129396,1.2178413761607551e-05,0.4149613637047094,0.4962941554947793,-0.11831111598850691,2.515825360564676,5.086588824347614
phikon,CCRCC,shipped,patient,2,-1,0,0.001,6.132774569428119e-05,1.859427296392711e-06,0.3941081520664783,0.4212657984375582,-0.1172543319001087,2.277998827258307,4.507445958364653
phikon,CCRCC,shipped,patient,2,-1,1,0.001,6.363495266180351e-05,0.0001487541837114169,0.39223361167292453,0.3915434650420956,-0.061949694560237745,2.578809544762175,5.956277045210533
phikon,CCRCC,shipped,patient,2,-1,2,0.001,0.0003625859149317661,0.0002342878393454816,0.36831521776673726,0.3616176877257474,-0.12348548928785602,4.277556699204457,8.748738495338046
phikon,CCRCC,shipped,patient,3,-1,0,0.001,0.0008795522279566766,6.458859870822803e-05,0.3742374087938316,0.4301590558999187,-0.1354673142912587,3.0560347519513273,7.270911441398574
phikon,CCRCC,shipped,patient,3,-1,1,0.001,0.0002338759530187513,0.00014602639707947206,0.37089994666445825,0.46346034574125594,-0.11464790746403308,2.6548094875903754,5.239834875996511
phikon,CCRCC,shipped,patient,3,-1,2,0.001,0.00046976848730051696,7.020499859590003e-05,0.37795404042259056,0.43767151609690236,-0.12162084894990494,2.380785745076495,4.8820799671385915
phikon,CCRCC,shipped,patient,4,-1,0,0.001,0.0002025586353944563,5.695687550854353e-05,0.4113290140646487,0.41266886528791186,-0.1005283802994813,3.0573079991022736,5.95184147603512
phikon,CCRCC,shipped,patient,4,-1,1,0.001,9.454292665971498e-05,0.0001044209384323298,0.3969370392489579,0.38701342941393013,-0.0947496773172894,2.4445566605080296,4.6262637011253736
phikon,CCRCC,shipped,patient,4,-1,2,0.001,7.027406886858749e-06,0.0003593707621372389,0.40478700471861584,0.39651952298760657,-0.020961281010903277,2.607629908945677,4.90007553318791
phikon,CCRCC,shipped,patient,5,-1,0,0.001,2.819247773434997e-05,0.00046595412513510267,0.41969605073838656,0.37583043655812404,-0.029537165491455686,2.5005034631995957,4.812445876086814
phikon,CCRCC,shipped,patient,5,-1,1,0.001,3.7968675842429995e-06,0.000307433649573676,0.44113729705168114,0.37462935262872643,-0.03766889599589757,2.281457028813987,4.010250882943765
phikon,CCRCC,shipped,patient,5,-1,2,0.001,3.351404632824051e-05,0.0002581962291341419,0.4504893670602105,0.3694762653791328,-0.048211018612434264,3.031038546896926,6.014976305257504
phikon,CCRCC,shipped,donor,INT1,-1,0,0.001,7.057226871748473e-05,0.0,0.3858787000407462,0.4301215682921107,-0.08341609716956655,2.3246790566435416,4.875767163023941
phikon,CCRCC,shipped,donor,INT1,-1,1,0.001,0.00024576346375654334,0.0,0.3830844259557315,0.44420083289937085,-0.11429297042075404,3.126531380007763,6.505132812737351
phikon,CCRCC,shipped,donor,INT1,-1,2,0.001,0.0002600216684723727,0.0,0.40227586830276146,0.4586880561029387,-0.09462158789619018,2.6450050067725837,5.615947445376219
phikon,CCRCC,shipped,donor,INT10,-1,0,0.001,5.6864729410630816e-05,0.00028240040342914776,0.39323693921306935,0.4346741576788433,-0.060182652864749,2.7401371386075777,6.165256207323204
phikon,CCRCC,shipped,donor,INT10,-1,1,0.001,0.00013783245699116852,0.0010791729702471003,0.38958049287448715,0.327037268369208,-0.08906404633525639,3.0632091222937503,6.807716824280904
phikon,CCRCC,shipped,donor,INT10,-1,2,0.001,3.188368830506313e-05,6.051437216338881e-05,0.4117798061356083,0.40172844539490454,-0.03554954589690967,2.6287224706401577,4.9511650462999395
phikon,CCRCC,shipped,donor,INT11,-1,0,0.001,4.796163069544364e-05,0.0,0.4046676246381573,0.4719284347251087,-0.10830834027942388,2.3005739205515523,4.161606898369279
phikon,CCRCC,shipped,donor,INT11,-1,1,0.001,0.0003186001820572469,0.0001250868658790827,0.4054020158853272,0.4528813100501492,-0.09324473195638766,2.896306378238844,5.853978781925971
phikon,CCRCC,shipped,donor,INT11,-1,2,0.001,0.00013496714615521222,0.0,0.39735805791555223,0.45615963816090876,-0.0718086177971688,2.223836263297848,4.277103245197673
phikon,CCRCC,shipped,donor,INT12,-1,0,0.001,9.338036937123884e-06,0.0,0.41372687199659575,0.4671086232978894,-0.0672037920641484,2.7177854127602576,5.53509238268987
phikon,CCRCC,shipped,donor,INT12,-1,1,0.001,0.0002322418663040067,0.0,0.41638177295071677,0.4881339185757897,-0.1663363853776353,2.398669175075433,4.484278473799935
phikon,CCRCC,shipped,donor,INT12,-1,2,0.001,0.00014968506854390516,0.0,0.4194584974135236,0.5175498468878099,-0.09636788084676451,2.575091299190345,5.631838169093794
phikon,CCRCC,shipped,donor,INT13,-1,0,0.001,0.0002831402831402831,3.670566643725625e-05,0.4086893488563197,0.39656689701289805,-0.10682420278663185,2.684090593853167,5.307702394084696
phikon,CCRCC,shipped,donor,INT13,-1,1,0.001,8.349926135268803e-05,5.964670796054141e-05,0.4035258793811195,0.3727146992693118,-0.07403610242810371,2.789165486785843,5.729325912452074
phikon,CCRCC,shipped,donor,INT13,-1,2,0.001,6.134620846350468e-05,4.588208304657032e-06,0.3907485246029205,0.39807755844106024,-0.10284663787392995,2.647382038780701,5.566959409957406
phikon,CCRCC,shipped,donor,INT14,-1,0,0.001,0.00012790470611208748,9.644892590968873e-05,0.4144024553957642,0.3944488176198613,-0.07792860295684872,2.6846757652838735,5.443702985726767
phikon,CCRCC,shipped,donor,INT14,-1,1,0.001,2.649257261803387e-05,4.3840420868040336e-05,0.4427763223560325,0.399287986654836,-0.06325876877617775,2.5699955895298303,4.686155023715548
phikon,CCRCC,shipped,donor,INT14,-1,2,0.001,4.2274786109713134e-05,8.768084173608067e-06,0.399181696134306,0.37424788797508474,-0.12873494827086968,2.5530718064383087,5.03594159042634
phikon,CCRCC,shipped,donor,INT15,-1,0,0.001,3.143055234573607e-05,4.048582995951417e-06,0.42755602965243744,0.39650017427378714,-0.18040479677088783,2.246576383734303,4.103990194822678
phikon,CCRCC,shipped,donor,INT15,-1,1,0.001,2.8852594157349684e-05,8.097165991902834e-06,0.3866981036705257,0.38510659077725196,-0.04200470435623238,2.914479606192272,6.254265644230717
phikon,CCRCC,shipped,donor,INT15,-1,2,0.001,0.00018506928922664283,4.048582995951417e-06,0.3974875687042668,0.4043491493078005,-0.07410639735948998,2.337639995195425,4.62343114004575
phikon,CCRCC,shipped,donor,INT16,-1,0,0.001,2.960331557134399e-05,4.990642545227698e-05,0.41702305217835367,0.3255619011372871,-0.1154454752625847,2.3679498763480993,4.687980761962273
phikon,CCRCC,shipped,donor,INT16,-1,1,0.001,0.00010184287099903007,6.238303181534622e-06,0.39306721565697667,0.32145464185049055,-0.12412373402385402,2.50668164066896,5.103900403193271
phikon,CCRCC,shipped,donor,INT16,-1,2,0.001,0.00012655782050043475,0.0,0.4018406360423031,0.41209780859342826,-0.07820195851750861,2.4042581562408,4.734313890345445
phikon,CCRCC,shipped,donor,INT17,-1,0,0.001,0.00018848075742964847,6.694560669456067e-05,0.3884877761641091,0.35076678617059187,-0.11793641755939899,2.4052705363956353,4.425537595388071
phikon,CCRCC,shipped,donor,INT17,-1,1,0.001,8.425145819831497e-05,0.0005467224546722455,0.4040243176309973,0.32253533746095153,-0.10323115969142516,2.6673235189146642,5.027013272407507
phikon,CCRCC,shipped,donor,INT17,-1,2,0.001,5.059332168153804e-05,0.0001896792189679219,0.41560861633247603,0.35029748290299517,-0.09559738257534,2.604492513610466,4.961575551018417
phikon,CCRCC,shipped,donor,INT18,-1,0,0.001,0.00019040255158749334,0.0,0.41119263980842957,0.42274100434631856,-0.12207559839418852,2.1886847703767436,4.199742466495789
phikon,CCRCC,shipped,donor,INT18,-1,1,0.001,2.554278416347382e-05,6.103763987792473e-05,0.40138511315571734,0.41957719757248546,-0.10261795900257425,3.3990455126880805,6.853101938124242
phikon,CCRCC,shipped,donor,INT18,-1,2,0.001,0.00010468257541647906,0.0,0.39381012675549393,0.3965563322091671,-0.12399225387460883,2.9921945434470123,6.388728268378216
phikon,CCRCC,shipped,donor,INT19,-1,0,0.001,2.2255605630668225e-05,0.00018593371059013743,0.41351829659260697,0.34500594333955337,-0.07533682739124348,2.436128328004939,4.576742872643119
phikon,CCRCC,shipped,donor,INT19,-1,1,0.001,5.934013766911939e-06,0.0006548100242522231,0.437968512654009,0.33710368434690635,-0.08613312767526549,2.4661734930337498,4.430201830177909
