task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
CCRCC,shipped,virchow,donor,abs,INT1,donor,3,0.7988991389913899,0.13202350545648803,0.20294341005738525
CCRCC,shipped,virchow,donor,abs,INT10,donor,3,0.7761775088250126,0.039565719778623894,0.07808941137135061
CCRCC,shipped,virchow,donor,abs,INT11,donor,3,0.8290989112809822,0.08479567007377746,0.2607905641127735
CCRCC,shipped,virchow,donor,abs,INT12,donor,3,0.8150103376981392,0.04619231087589665,0.10536572757247813
CCRCC,shipped,virchow,donor,abs,INT13,donor,3,0.9261390227116312,0.014425305749196215,0.08151875977670206
CCRCC,shipped,virchow,donor,abs,INT14,donor,3,0.9649715037264358,0.015495953511089346,0.14278997577668007
CCRCC,shipped,virchow,donor,abs,INT15,donor,3,0.936557354925776,0.021391862566259134,0.1277272185819831
CCRCC,shipped,virchow,donor,abs,INT16,donor,3,0.9127095030151798,0.009751679803007594,0.11198714110833712
CCRCC,shipped,virchow,donor,abs,INT17,donor,3,0.9462724314272432,0.014789588973492557,0.1717871754689835
CCRCC,shipped,virchow,donor,abs,INT18,donor,3,0.865955917260088,0.05101959476827139,0.39323532682528617
CCRCC,shipped,virchow,donor,abs,INT19,donor,3,0.9793680948531392,0.004377177915147989,0.07468702680939816
CCRCC,shipped,virchow,donor,abs,INT2,donor,3,0.927609819121447,0.022606783554068376,0.14287446145736762
CCRCC,shipped,virchow,donor,abs,INT20,donor,3,0.9553744855967078,0.009512883990219628,0.11718282567527707
CCRCC,shipped,virchow,donor,abs,INT21,donor,3,0.931208040201005,0.023188810541289944,0.24019692308970453
CCRCC,shipped,virchow,donor,abs,INT22,donor,3,0.8724854182989467,0.01857975348343997,0.09558922353084937
CCRCC,shipped,virchow,donor,abs,INT23,donor,3,0.8712611286365229,0.03634365040680543,0.3327172834972104
CCRCC,shipped,virchow,donor,abs,INT24,donor,3,0.9222158167036216,0.005678952966749916,0.06764001891085229
CCRCC,shipped,virchow,donor,abs,INT3,donor,3,0.9666135193489453,0.015528529640540663,0.17917216352404142
CCRCC,shipped,virchow,donor,abs,INT4,donor,3,0.895868544600939,0.050254365662884985,0.1487732988671854
CCRCC,shipped,virchow,donor,abs,INT5,donor,3,0.27010118043844855,0.01944732451576933,0.11231634125412525
CCRCC,shipped,virchow,donor,abs,INT6,donor,3,0.8920182757250695,0.041422884710151105,0.21395948095108164
CCRCC,shipped,virchow,donor,abs,INT7,donor,3,0.8381241224375175,0.008083043908061971,0.12859456894609786
CCRCC,shipped,virchow,donor,abs,INT8,donor,3,0.7493381221139046,0.009011968950739167,0.09612901528017549
CCRCC,shipped,virchow,donor,abs,INT9,donor,3,0.908683176100629,0.05921552252527824,0.29488142799473155
CCRCC,shipped,virchow,donor,scaled,INT1,donor,3,0.8833148831488314,0.07348561489417106,0.19894891531439407
CCRCC,shipped,virchow,donor,scaled,INT10,donor,3,0.7567355858127417,0.05427070662778238,0.059746733584347685
CCRCC,shipped,virchow,donor,scaled,INT11,donor,3,0.8676997915218903,0.061071141289217555,0.2439256468810094
CCRCC,shipped,virchow,donor,scaled,INT12,donor,3,0.8647737192740639,0.04248886961371462,0.14113902669996847
CCRCC,shipped,virchow,donor,scaled,INT13,donor,3,0.9131436873900741,0.01050758739061875,0.08510968781831538
CCRCC,shipped,virchow,donor,scaled,INT14,donor,3,0.93226801110624,0.02416754817504396,0.13236901401542087
CCRCC,shipped,virchow,donor,scaled,INT15,donor,3,0.9320391363022941,0.01910961037873649,0.14796983771854672
CCRCC,shipped,virchow,donor,scaled,INT16,donor,3,0.8451653150343107,0.01935185899161482,0.0809015754349827
CCRCC,shipped,virchow,donor,scaled,INT17,donor,3,0.9060994886099488,0.012320291072207758,0.0869413447311244
CCRCC,shipped,virchow,donor,scaled,INT18,donor,3,0.8616995591726009,0.039773617467692784,0.370383938325071
CCRCC,shipped,virchow,donor,scaled,INT19,donor,3,0.945675020210186,0.004370619877083801,0.05557141253113828
CCRCC,shipped,virchow,donor,scaled,INT2,donor,3,0.9237467700258398,0.011569762464344798,0.12533636863355277
CCRCC,shipped,virchow,donor,scaled,INT20,donor,3,0.9615445816186557,0.0036399411522653096,0.08239600358256816
CCRCC,shipped,virchow,donor,scaled,INT21,donor,3,0.9323095477386936,0.021075262530752287,0.14120489113569995
CCRCC,shipped,virchow,donor,scaled,INT22,donor,3,0.8837990772177243,0.0139608619162126,0.09963776702272323
CCRCC,shipped,virchow,donor,scaled,INT23,donor,3,0.8830984928145812,0.02580991471234824,0.34266585744640565
CCRCC,shipped,virchow,donor,scaled,INT24,donor,3,0.8863858093126386,0.02074669129000563,0.15292754218243745
CCRCC,shipped,virchow,donor,scaled,INT3,donor,3,0.9660554725128717,0.0009558382468423566,0.1390515660004689
CCRCC,shipped,virchow,donor,scaled,INT4,donor,3,0.9444279713367928,0.028695115714271104,0.154712335770446
CCRCC,shipped,virchow,donor,scaled,INT5,donor,3,0.3519449128724002,0.04625050554652308,0.282257189397143
CCRCC,shipped,virchow,donor,scaled,INT6,donor,3,0.9170679380214541,0.004378134311803769,0.10043196020776103
CCRCC,shipped,virchow,donor,scaled,INT7,donor,3,0.8737826453243471,0.028178980530197687,0.09325198575312942
CCRCC,shipped,virchow,donor,scaled,INT8,donor,3,0.8147083974687873,0.02243411544121847,0.03968116937535378
CCRCC,shipped,virchow,donor,scaled,INT9,donor,3,0.9621658805031448,0.012375432479770182,0.18454668258856533
CCRCC,shipped,virchow,patient,abs,0,patient,3,0.9566772698924143,0.01302245927912304,0.20612264278849346
CCRCC,shipped,virchow,patient,abs,1,patient,3,0.7785506861807283,0.08056952013423314,0.17113806764611644
CCRCC,shipped,virchow,patient,abs,2,patient,3,0.8442684203493885,0.07894243717808129,0.7062467065054248
