task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
LYMPH_IDC,shipped,virchow,donor,abs,Patient_6,0.8311004273504273,2.66109483983597,4.473407333521378,0.07481303418803419,0.09408653846153846,donor
LYMPH_IDC,shipped,virchow,donor,abs,Patient_7,0.6192675755145682,1.7978278439039899,7.3530489840919,0.3579337075648222,0.022798716920609464,donor
LYMPH_IDC,shipped,virchow,donor,abs,Patient_8,0.9012366452991453,2.8388629403192223,4.021723098671676,0.07361378205128205,0.02514957264957265,donor
LYMPH_IDC,shipped,virchow,donor,scaled,Patient_3,0.8436271367521367,2.9139177468658684,4.186557229799738,0.1383386752136752,0.018034188034188034,donor
LYMPH_IDC,shipped,virchow,donor,scaled,Patient_6,0.8699759615384615,4.512657412818137,5.672953841661269,0.052628205128205124,0.07739583333333333,donor
LYMPH_IDC,shipped,virchow,donor,scaled,Patient_7,0.6610291365944935,5.094138959040368,10.07610345611421,0.32457097032878907,0.014399893076717456,donor
LYMPH_IDC,shipped,virchow,donor,scaled,Patient_8,0.8900574252136751,7.50684659118643,8.718263354119264,0.08160924145299146,0.028333333333333335,donor
LYMPH_IDC,shipped,virchow,patient,abs,0,0.9168362713675213,2.3931485424346617,3.3582704372109204,0.07399439102564102,0.009169337606837606,patient
LYMPH_IDC,shipped,virchow,patient,abs,1,0.7479313568376069,2.410000746399765,4.671929719243911,0.07500267094017093,0.17706597222222223,patient
LYMPH_IDC,shipped,virchow,patient,abs,2,0.6285271317829457,1.8433058189498503,7.33230108881602,0.35386794974605723,0.017604918470997058,patient
LYMPH_IDC,shipped,virchow,patient,abs,3,0.9048998397435898,2.732208686905849,3.9215252817903745,0.07431891025641026,0.02078125,patient
LYMPH_IDC,shipped,virchow,patient,scaled,0,0.825602297008547,2.153357091734472,3.5975511377083387,0.1546567841880342,0.019740918803418803,patient
LYMPH_IDC,shipped,virchow,patient,scaled,1,0.7927203525641026,3.9337311825183416,5.859750255193742,0.05721688034188035,0.15006276709401709,patient
LYMPH_IDC,shipped,virchow,patient,scaled,2,0.6570489174017643,7.2951720701045595,12.43545955623213,0.32922614274258216,0.013724939855653569,patient
LYMPH_IDC,shipped,virchow,patient,scaled,3,0.8768669871794872,2.98954268821198,4.3835545832899125,0.09306490384615385,0.030068108974358975,patient
LYMPH_IDC,shipped,virchow,random,abs,0,0.900966223604397,1.5081959478919653,2.004705419509503,0.06843869943242957,0.030595076963173297,spot
LYMPH_IDC,shipped,virchow,random,abs,1,0.9001089303028003,1.5033581749330878,2.0092756272848136,0.06869387723858135,0.03119719245861826,spot
LYMPH_IDC,shipped,virchow,random,abs,2,0.8997559391533093,1.5014731346964585,2.0075666100471743,0.06967625649547024,0.0305678043512205,spot
LYMPH_IDC,shipped,virchow,random,abs,3,0.9001920542635521,1.503821356688461,2.0074711878089735,0.06891556269558634,0.03089238304086166,spot
LYMPH_IDC,shipped,virchow,random,scaled,0,0.9012131967443183,1.4343775098801934,1.8804425207936535,0.0831797531712311,0.01560705008445051,spot
LYMPH_IDC,shipped,virchow,random,scaled,1,0.8999161216796263,1.426289158853222,1.8808444023776782,0.08369193910582733,0.016391939214546423,spot
LYMPH_IDC,shipped,virchow,random,scaled,2,0.8990056034923256,1.4170883238209995,1.8737873808572938,0.08477461842772213,0.01621977807995221,spot
LYMPH_IDC,shipped,virchow,random,scaled,3,0.9006950011760017,1.4317042865553815,1.8793903029477335,0.08330552823656895,0.015999470587429367,spot
PAAD,shipped,virchow,donor,abs,TENX116,0.9001492537313434,3.00593420444733,3.9650489196939196,0.06180099502487562,0.03804975124378109,donor
PAAD,shipped,virchow,donor,abs,TENX126,0.934300358790364,3.716317085839431,4.267342705153385,0.04657098923628908,0.019128651973347,donor
PAAD,shipped,virchow,donor,abs,TENX140,0.8645318559556787,2.787807115340686,4.163094906773937,0.07375069252077562,0.061717451523545706,donor
PAAD,shipped,virchow,donor,scaled,TENX116,0.9190049751243781,77.96546869617463,78.91798507983394,0.053810945273631845,0.027184079601990048,donor
PAAD,shipped,virchow,donor,scaled,TENX126,0.8903946694003075,49.04854847789322,50.23263401057671,0.06263454638646848,0.04697078421322399,donor
PAAD,shipped,virchow,donor,scaled,TENX140,0.7996288088642659,34.97126654685777,37.73471726680137,0.097601108033241,0.10277008310249308,donor
PAAD,shipped,virchow,patient,abs,0,0.8148258706467663,3.0823041572544216,4.898857909549903,0.12341293532338309,0.061761194029850745,patient
PAAD,shipped,virchow,patient,abs,1,0.8645318559556787,2.787807115340686,4.163094906773937,0.07375069252077562,0.061717451523545706,patient
PAAD,shipped,virchow,patient,abs,2,0.9370169144028704,3.6220997752305135,4.096565015737743,0.04761660686827268,0.015366478728856997,patient
PAAD,shipped,virchow,patient,scaled,0,0.8292039800995025,43.564877863815134,46.131154117724584,0.11909452736318409,0.05170149253731343,patient
PAAD,shipped,virchow,patient,scaled,1,0.7996288088642659,34.97126654685777,37.73471726680137,0.097601108033241,0.10277008310249308,patient
PAAD,shipped,virchow,patient,scaled,2,0.8772834443874936,72.98930838468128,74.386458518999,0.07884161968221426,0.04387493593029216,patient
PAAD,shipped,virchow,random,abs,0,0.8915926010837654,1.9876507694338055,2.785522858925082,0.058087853855727956,0.050319545060506746,spot
PAAD,shipped,virchow,random,abs,1,0.8927812031239266,1.9979852221999206,2.812635480259034,0.05709865414549805,0.050120142730575246,spot
PAAD,shipped,virchow,random,abs,2,0.8933895492192352,1.9981019803540778,2.8053679962427105,0.05697254849285312,0.0496379022879117,spot
