task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,conch_v1,slide_out,abs,MEND145,-1,2,slide,MEND145,0.9311706629055007,1.9898592308700587,2.413634052051255,0.06595204513399154,0.0028772919605077572,1418,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND146,-1,0,slide,MEND146,0.9740427698574338,2.1334263819233037,2.27469922524958,0.02204684317718941,0.003910386965376782,1964,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND146,-1,1,slide,MEND146,0.9559877800407333,1.8053836484884656,2.051332339629069,0.0339816700610998,0.010030549898167006,1964,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND146,-1,2,slide,MEND146,0.9667922606924644,2.0129373477514196,2.197166436313332,0.027057026476578414,0.00615071283095723,1964,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND147,-1,0,slide,MEND147,0.9620813704496789,2.325936370642539,2.505376445786399,0.03259957173447538,0.005319057815845824,2335,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND147,-1,1,slide,MEND147,0.9690278372591007,2.359345130086748,2.486355549219833,0.02302355460385439,0.007948608137044968,2335,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND147,-1,2,slide,MEND147,0.936154175588865,1.967835626192099,2.2904803446493713,0.05101498929336189,0.01283083511777302,2335,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND148,-1,0,slide,MEND148,0.9820943049601959,2.2086263906463843,2.3116285216551433,0.014758113900796082,0.003147581139007961,1633,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND148,-1,1,slide,MEND148,0.9690998162890386,1.8779487522353648,2.0354373895799402,0.022706674831598286,0.008193508879363135,1633,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND148,-1,2,slide,MEND148,0.98526638089406,2.260684867348532,2.3304648906277396,0.011598285364360075,0.0031353337415799144,1633,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND149,-1,0,slide,MEND149,0.9286763911399244,1.7828001175460981,2.1485022125821596,0.056304700162074554,0.015018908698001081,1851,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND149,-1,1,slide,MEND149,0.9640950837385198,2.0825418509723104,2.254978030488254,0.02879524581307401,0.007109670448406266,1851,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND149,-1,2,slide,MEND149,0.9585953538627768,2.082687735602999,2.2896280531191606,0.03526742301458671,0.006137223122636413,1851,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND150,-1,0,slide,MEND150,0.8997715591090806,2.3829485859300217,3.1617240769927575,0.09883495145631067,0.001393489434608795,1751,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND150,-1,1,slide,MEND150,0.9034037692747002,2.349548549562418,3.08377334066728,0.08989149057681325,0.006704740148486579,1751,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND150,-1,2,slide,MEND150,0.8626384922901199,2.001579199720038,2.9826915940845127,0.12470588235294118,0.012655625356938894,1751,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND151,-1,0,slide,MEND151,0.9312538461538462,2.106850652371079,2.3521906958366965,0.0222,0.04654615384615385,2600,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND151,-1,1,slide,MEND151,0.967176923076923,2.2292072370783256,2.3418343447001315,0.01886923076923077,0.013953846153846155,2600,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND151,-1,2,slide,MEND151,0.9545692307692307,2.2533172787579776,2.406333541931387,0.016784615384615384,0.028646153846153845,2600,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND152,-1,0,slide,MEND152,0.8941596365996106,2.024812961893105,2.542487102755027,0.041012329656067485,0.06482803374432188,3082,50,False
