task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched,superseded_label_set
IDC,audited,conch_v1,slide_out,abs,4,0.838989351330341,0.08056406359284621,4.236091534234953,0.3127757461683283,6.978374138531571,0.10563499022568056,0.055375658443978445,slide,7015,True
IDC,audited,conch_v1,slide_out,scaled,4,0.8489229638389737,0.039952341829297945,7.6944102437132695,3.0584529861154994,10.272016126864504,0.10228770792871614,0.048789328232310206,slide,7015,True
PRAD,shipped,conch_v1,slide_out,abs,23,0.8965786008992523,0.08075464394660428,2.078153647779938,0.1139001450919433,2.8296847273248193,0.06397532604197836,0.03944607305876928,slide,39667,False
PRAD,shipped,conch_v1,slide_out,scaled,23,0.8989957227132066,0.036204146305237814,1.9503020534066025,0.4754151080480296,2.6578734661807757,0.08920986059027525,0.011794416696518175,slide,39667,False
READ,shipped,conch_v1,slide_out,abs,4,0.8480801396105462,0.09205987781010067,1.667380571595638,0.2840352547806432,2.722572383297277,0.09462545191843605,0.05729440847101771,slide,3819,False
READ,shipped,conch_v1,slide_out,scaled,4,0.875119972794626,0.050318484311964354,4.624987717247821,2.3613717048387683,5.490498978158831,0.09916050608424018,0.025719521121133786,slide,3819,False
