task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
CCRCC,shipped,conch_v15,donor,abs,INT1,0.7818327183271833,2.0524280413127225,3.192440156355931,0.020387453874538743,0.19777982779827796,donor
CCRCC,shipped,conch_v15,donor,abs,INT10,0.8026054799125903,2.140689228018271,3.8840542056111307,0.19068414859640273,0.006710371491006892,donor
CCRCC,shipped,conch_v15,donor,abs,INT11,0.8425804957146167,2.10976946583529,3.004744669922863,0.07077600185313875,0.08664350243224461,donor
CCRCC,shipped,conch_v15,donor,abs,INT12,0.8878428669882839,2.1762867001766497,2.730708957060217,0.044089133930622554,0.0680679990810935,donor
CCRCC,shipped,conch_v15,donor,abs,INT13,0.9184185975376615,2.191166835391279,2.6583096511746196,0.0751487344192093,0.006432668043129158,donor
CCRCC,shipped,conch_v15,donor,abs,INT14,0.9687666228262458,2.1651838087882482,2.2702540951618637,0.0211968434896975,0.0100365336840567,donor
CCRCC,shipped,conch_v15,donor,abs,INT15,0.933365721997301,2.090504778964339,2.3845748536775773,0.0445506072874494,0.022083670715249665,donor
CCRCC,shipped,conch_v15,donor,abs,INT16,0.9257018091079227,2.0228874092417173,2.6654513249838256,0.059914743189852356,0.014383447702224994,donor
CCRCC,shipped,conch_v15,donor,abs,INT17,0.9396671315667131,2.072970651356282,2.389539029075379,0.04633193863319387,0.01400092980009298,donor
CCRCC,shipped,conch_v15,donor,abs,INT18,0.8768802984062395,2.2534828823005744,3.227431848032779,0.10862394031875212,0.014495761275008479,donor
CCRCC,shipped,conch_v15,donor,abs,INT19,0.9762947992454863,2.118624674902637,2.206803677873434,0.01907572082996497,0.004629479924548639,donor
CCRCC,shipped,conch_v15,donor,abs,INT2,0.9216304909560723,2.1218791860484205,2.487985061776691,0.03488113695090439,0.04348837209302325,donor
CCRCC,shipped,conch_v15,donor,abs,INT20,0.9487558299039781,2.0731693901047263,2.276240634979247,0.017053497942386833,0.03419067215363511,donor
CCRCC,shipped,conch_v15,donor,abs,INT21,0.9247611390284757,2.2972008928495993,2.7384245276057393,0.05509949748743718,0.0201393634840871,donor
CCRCC,shipped,conch_v15,donor,abs,INT22,0.8496021589623052,2.008517468812204,2.8347999310439462,0.06901018542700445,0.08138765561069035,donor
CCRCC,shipped,conch_v15,donor,abs,INT23,0.8570837714686296,2.303236440409734,3.5827512168451796,0.13030213810024535,0.01261409043112513,donor
CCRCC,shipped,conch_v15,donor,abs,INT24,0.9209504804138952,2.1321959017567327,2.8670899647053782,0.06786548410938655,0.011184035476718403,donor
CCRCC,shipped,conch_v15,donor,abs,INT3,0.9613917953828267,2.415544394122994,2.579412928263692,0.027048663012788573,0.011559541604384653,donor
CCRCC,shipped,conch_v15,donor,abs,INT4,0.8772127501853224,2.0911077809061296,2.732458860776042,0.009152458611317025,0.11363479120336051,donor
CCRCC,shipped,conch_v15,donor,abs,INT5,0.2597189432265317,1.966648308461389,18.041957744819484,0.7367284991568296,0.003552557616638561,donor
