encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
conch_v15,CCRCC,shipped,random,0,0,0,0.001,6.803939122649955e-05,8.709378912416308e-05,0.4324406205560941,0.43136072478833254,-0.08771182594040933,1.8764222488812607,3.70280654651232,False
conch_v15,CCRCC,shipped,random,0,1,0,0.001,0.00010384959713518353,0.00010995590876925589,0.43154065690681,0.43196088855140224,-0.11480999688667726,1.8712168011705674,3.6833072259151023,False
conch_v15,CCRCC,shipped,random,0,2,0,0.001,0.00011817367949865711,0.00010668989167709977,0.43246769577742417,0.4324887901876711,-0.08524803552810378,1.8725373066958568,3.7088423235693733,False
conch_v15,CCRCC,shipped,random,0,3,0,0.001,0.00013428827215756492,0.00011539927058951608,0.4310709005311932,0.43098037151677576,-0.1469683096154708,1.8816830936984266,3.7435594361082414,False
conch_v15,CCRCC,shipped,random,0,4,0,0.001,0.0001504028648164727,0.00010668989167709977,0.43055239091425934,0.43087792379817835,-0.07776619645279975,1.871536492206955,3.7378421466644234,False
conch_v15,CCRCC,shipped,random,1,0,0,0.001,0.00011676890104205159,0.0001704977926625057,0.43198286527907637,0.43015456425381254,-0.117451998563949,1.8741393145201342,3.7029472669541965,False
conch_v15,CCRCC,shipped,random,1,1,0,0.001,9.164141600768605e-05,7.30704825696453e-05,0.43152352737703925,0.43246812451003397,-0.10355157624678774,1.8705725811101965,3.690240596256868,False
conch_v15,CCRCC,shipped,random,1,2,0,0.001,8.86852412977607e-05,0.00017963160298371138,0.4312767078520531,0.4316833723898194,-0.1269822395388151,1.8761221876365666,3.701070281280818,False
conch_v15,CCRCC,shipped,random,1,3,0,0.001,0.0001433744734313798,0.00016136398234130005,0.4311572988674635,0.4294814202717657,-0.10948952180743726,1.8836708531053148,3.758730912141568,False
conch_v15,CCRCC,shipped,random,1,4,0,0.001,0.00010050994013746212,9.742731009286041e-05,0.4325172083789756,0.43210909731018243,-0.1067102545392225,1.8796448936327919,3.695948869083282,False
conch_v15,CCRCC,shipped,random,2,0,0,0.001,0.00010084298432206728,7.995537374488658e-05,0.4307778492918163,0.4305937882845742,-0.14669080188151468,1.8785923413485954,3.715778384143661,False
conch_v15,CCRCC,shipped,random,2,1,0,0.001,6.302686520129206e-05,9.854964670881368e-05,0.43052796251264136,0.43282986072848467,-0.07070943351825548,1.8718074114363326,3.6600549615997995,False
conch_v15,CCRCC,shipped,random,2,2,0,0.001,6.775388009138895e-05,0.0001375976199330606,0.43086775979539355,0.4312629615078213,-0.10592541575804232,1.8747109620473572,3.6782337546271515,False
conch_v15,CCRCC,shipped,random,2,3,0,0.001,8.981328291184117e-05,9.854964670881368e-05,0.4311545358474046,0.43174384103674923,-0.10502340420302769,1.873219927224455,3.691703430863628,False
conch_v15,CCRCC,shipped,random,2,4,0,0.001,7.563223824155047e-05,0.00011156563778356266,0.43220407044649123,0.4315404411988091,-0.09969578074119495,1.870845447370287,3.6797255647470366,False
conch_v15,CCRCC,shipped,random,3,0,0,0.001,8.941877794336811e-05,8.424599831508003e-05,0.43173742924836456,0.431925454080094,-0.13697216364812348,1.8755987583276272,3.6756464066179246,False
conch_v15,CCRCC,shipped,random,3,1,0,0.001,0.00010432190760059613,0.00015725919685481606,0.43064721200822187,0.4316706555581737,-0.10932119497146436,1.878918087560736,3.7235085538445882,False
conch_v15,CCRCC,shipped,random,3,2,0,0.001,0.00011773472429210135,0.00014321819713563605,0.4314862990043965,0.4313984420669757,-0.11618013205546324,1.874314245949634,3.710036646865064,False
conch_v15,CCRCC,shipped,random,3,3,0,0.001,0.00011475409836065574,0.00010109519797809604,0.43132584294712517,0.43087095555105603,-0.15497860722861778,1.87899074737552,3.703533017098147,False
conch_v15,CCRCC,shipped,random,3,4,0,0.001,0.00013412816691505216,0.00010951979780960405,0.43098869175479027,0.43025499203656725,-0.146972903367049,1.8881771863513905,3.7412222815623393,False
conch_v15,CCRCC,shipped,random,4,0,0,0.001,0.00010592686002522068,0.00012883102793599132,0.43067830621471537,0.431434122685069,-0.1446812006636048,1.8857540969173827,3.7476284191602076,False
conch_v15,CCRCC,shipped,random,4,1,0,0.001,6.893652795292139e-05,0.00011120151885001357,0.4308838370762791,0.43139965314578815,-0.1292529725664308,1.877329894174684,3.6684917312789773,False
conch_v15,CCRCC,shipped,random,4,2,0,0.001,0.00010592686002522068,0.00013967995660428532,0.4307096204846217,0.4309642414983732,-0.1850313532507568,1.88183747163414,3.714974462939557,False
conch_v15,CCRCC,shipped,random,4,3,0,0.001,8.406893652795292e-05,0.00011933821535123407,0.42994914892487424,0.4317374746340712,-0.10741828678766296,1.8773617505105413,3.75087612717005,False
conch_v15,CCRCC,shipped,random,4,4,0,0.001,9.415720891130727e-05,0.00014510442093843234,0.4310187929354574,0.43141546099961875,-0.0594455624555878,1.8749978552288664,3.700275122006745,False
conch_v15,CCRCC,shipped,random,5,0,0,0.001,0.00013722424874066354,0.00012249309475201152,0.4298970172230999,0.42968835052814525,-0.07288033554262713,1.8858315091199351,3.74776496271927,False
conch_v15,CCRCC,shipped,random,5,1,0,0.001,0.00011985409067222512,0.00010568031704095113,0.43084316410549806,0.4300452967181122,-0.14171491250466967,1.8850085113737274,3.7740170974306806,False
conch_v15,CCRCC,shipped,random,5,2,0,0.001,0.00013722424874066354,9.727392818542091e-05,0.4314839223962993,0.431511998455022,-0.11025253823642778,1.8845565137962323,3.7605787939254776,False
conch_v15,CCRCC,shipped,random,5,3,0,0.001,8.685079034219212e-05,9.84748408790681e-05,0.4307032763188549,0.43075754517791076,-0.13098598165517022,1.8847057423770035,3.7471687008912093,False
conch_v15,CCRCC,shipped,random,5,4,0,0.001,0.0001563314226159458,0.00011889035667107,0.43278712784338824,0.43157975952929173,-0.11375711059643956,1.8783837499772995,3.7314477346765447,False
conch_v15,CCRCC,shipped,patient,0,-1,0,0.001,2.017423200366804e-05,8.491644439605901e-05,0.47443795407253025,0.38729531565213804,-0.24568811626733655,2.663570303409678,5.369327373053201,False
conch_v15,CCRCC,shipped,patient,0,-1,1,0.001,0.00012093593900622207,0.00013064068368624462,0.3822902603937739,0.376784841054427,-0.07792135758414248,3.2450890730917874,6.540558227540271,False
conch_v15,CCRCC,shipped,patient,0,-1,2,0.001,0.00012088853070064978,0.00019378368080126286,0.36829873045798733,0.34134364915629467,-0.11496149152241947,3.4860127638814276,7.336889656757754,False
