task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
CCRCC,shipped,conch_v15,donor,scaled,INT12,donor,3,0.9244888582586722,0.01835341952362003,0.21145612780941364
CCRCC,shipped,conch_v15,donor,scaled,INT13,donor,3,0.8628156304962912,0.01819109758603697,0.16801754141284836
CCRCC,shipped,conch_v15,donor,scaled,INT14,donor,3,0.9448998977056847,0.014876460091186903,0.22309893833439198
CCRCC,shipped,conch_v15,donor,scaled,INT15,donor,3,0.9338178137651821,0.018188186901552897,0.1797578181058343
CCRCC,shipped,conch_v15,donor,scaled,INT16,donor,3,0.8481493033894781,0.016662016542751498,0.08714976783963872
CCRCC,shipped,conch_v15,donor,scaled,INT17,donor,3,0.8888591352859135,0.011154215664913106,0.09440540119438282
CCRCC,shipped,conch_v15,donor,scaled,INT18,donor,3,0.8813387589013225,0.03891340107967335,0.35434005315955264
CCRCC,shipped,conch_v15,donor,scaled,INT19,donor,3,0.9193573160873081,0.005114589162784485,0.045612621564778834
CCRCC,shipped,conch_v15,donor,scaled,INT2,donor,3,0.925984496124031,0.016089199109498773,0.12870514825161283
CCRCC,shipped,conch_v15,donor,scaled,INT20,donor,3,0.9436351165980795,0.017009974497009635,0.17982792084164081
CCRCC,shipped,conch_v15,donor,scaled,INT21,donor,3,0.9175289782244556,0.017186633190610954,0.20617698019991576
CCRCC,shipped,conch_v15,donor,scaled,INT22,donor,3,0.875279881605293,0.029859372170356578,0.047482850638979265
CCRCC,shipped,conch_v15,donor,scaled,INT23,donor,3,0.8482060988433228,0.02919278770941846,0.3128261515469218
CCRCC,shipped,conch_v15,donor,scaled,INT24,donor,3,0.8950731707317073,0.017840894339364418,0.1539494938966424
CCRCC,shipped,conch_v15,donor,scaled,INT3,donor,3,0.9567281182527818,0.004812620945452312,0.10382419459675686
CCRCC,shipped,conch_v15,donor,scaled,INT4,donor,3,0.9593970842599456,0.011033673732460402,0.039561790372286056
CCRCC,shipped,conch_v15,donor,scaled,INT5,donor,3,0.3171388420460933,0.008761027880535009,0.057159073500682694
CCRCC,shipped,conch_v15,donor,scaled,INT6,donor,3,0.9372348033373062,0.014987752859443275,0.14232271698977556
CCRCC,shipped,conch_v15,donor,scaled,INT7,donor,3,0.8930272395394553,0.010551401261384659,0.09643325192914891
CCRCC,shipped,conch_v15,donor,scaled,INT8,donor,3,0.7725089789635712,0.023389807548841218,0.13320294028126262
CCRCC,shipped,conch_v15,donor,scaled,INT9,donor,3,0.9611988993710692,0.012252536302969436,0.30021050453967213
CCRCC,shipped,conch_v15,patient,abs,0,patient,3,0.9571140289322259,0.01634787571950147,0.1513686480969762
CCRCC,shipped,conch_v15,patient,abs,1,patient,3,0.8136727081615671,0.05795565121857696,0.17518272129705176
CCRCC,shipped,conch_v15,patient,abs,2,patient,3,0.8354450492568762,0.09126954416127961,0.7172266403422526
CCRCC,shipped,conch_v15,patient,abs,3,patient,3,0.7110211916893933,0.03653274060884619,0.12645755377778073
CCRCC,shipped,conch_v15,patient,abs,4,patient,3,0.8965852335448518,0.05266472212712378,0.2422050387668751
CCRCC,shipped,conch_v15,patient,abs,5,patient,3,0.9529616070310292,0.022569571436901248,0.4234387377330785
CCRCC,shipped,conch_v15,patient,scaled,0,patient,3,0.9284047407059671,0.021794584215228008,0.17847023006749693
CCRCC,shipped,conch_v15,patient,scaled,1,patient,3,0.8912000396357985,0.018404320148612346,0.11706003202633813
CCRCC,shipped,conch_v15,patient,scaled,2,patient,3,0.8736070362048037,0.04882633255463307,0.5632473422427848
CCRCC,shipped,conch_v15,patient,scaled,3,patient,3,0.7704902710122691,0.019335556788826723,0.246841908630931
CCRCC,shipped,conch_v15,patient,scaled,4,patient,3,0.9291798277324301,0.030911935591723345,0.1772156738017648
CCRCC,shipped,conch_v15,patient,scaled,5,patient,3,0.9035918847308283,0.04311655082888289,0.39492468787507684
CCRCC,shipped,conch_v15,random,abs,0,spot,1,0.8769178218978517,0.0013127990584646994,0.004090907303846377
CCRCC,shipped,conch_v15,random,abs,1,spot,1,0.8779761595181895,0.0017354187489312368,0.005020001640388153
CCRCC,shipped,conch_v15,random,abs,2,spot,1,0.8745071859509034,0.0006942626420130054,0.0021711960946004527
CCRCC,shipped,conch_v15,random,abs,3,spot,1,0.8752115573783502,0.0012723178707215704,0.0015092733552450035
CCRCC,shipped,conch_v15,random,abs,4,spot,1,0.8762662646578775,0.0018383076788185291,0.00342596856797154
CCRCC,shipped,conch_v15,random,abs,5,spot,1,0.876178702879254,0.0006293797667364613,0.0029755690677363746
CCRCC,shipped,conch_v15,random,scaled,0,spot,1,0.9009850133994737,0.0009600955297281496,0.0014892020637745928
CCRCC,shipped,conch_v15,random,scaled,1,spot,1,0.9017449528712838,0.000988767481592478,0.004278667415713656
CCRCC,shipped,conch_v15,random,scaled,2,spot,1,0.8989505270169946,0.0017190064790796994,0.002798137101378309
CCRCC,shipped,conch_v15,random,scaled,3,spot,1,0.8992632085157946,0.0013590483345787532,0.00818871505343276
CCRCC,shipped,conch_v15,random,scaled,4,spot,1,0.90047412829037,0.0012331801192653796,0.004334896903309937
CCRCC,shipped,conch_v15,random,scaled,5,spot,1,0.9010316745505907,0.0010700793914444786,0.0035378134221350824
COAD,shipped,conch_v15,donor,abs,COAD_Oliveira_P1,donor,3,0.9088692449355432,0.005706201702464986,0.17407152399928086
COAD,shipped,conch_v15,donor,abs,COAD_Oliveira_P2,donor,3,0.8370183875530409,0.004324255213711645,0.07987401795804232
COAD,shipped,conch_v15,donor,abs,COAD_Oliveira_P5,donor,3,0.8940181445712613,0.01362405791350297,0.22444859961728378
COAD,shipped,conch_v15,donor,abs,COAD_donor_TENX111,donor,3,0.8445192623219794,0.01408018256697122,0.02241507254772515
COAD,shipped,conch_v15,donor,scaled,COAD_Oliveira_P1,donor,3,0.9201012891344383,0.015665816081987097,0.5986104034805341
COAD,shipped,conch_v15,donor,scaled,COAD_Oliveira_P2,donor,3,0.846025459688826,0.013885097060083902,0.3426882587483716
COAD,shipped,conch_v15,donor,scaled,COAD_Oliveira_P5,donor,3,0.8839079114232757,0.013054451048308211,0.2619058787373332
COAD,shipped,conch_v15,donor,scaled,COAD_donor_TENX111,donor,3,0.8488429480868938,0.02018036171686129,0.12872459210473355
COAD,shipped,conch_v15,patient,abs,0,block,3,0.6297488229599125,0.0020476363187447617,0.032224861310636316
COAD,shipped,conch_v15,patient,abs,1,slide,3,0.8377633392400079,0.007877842750269313,0.023501614755009757
COAD,shipped,conch_v15,patient,scaled,0,block,3,0.5848841787988596,0.0023793265556146465,0.05181994490894561
COAD,shipped,conch_v15,patient,scaled,1,slide,3,0.8482430924722714,0.022881996148896255,0.26585819400106137
COAD,shipped,conch_v15,random,abs,0,spot,1,0.896658282063226,0.0032432643886637024,0.022255480387904352
