task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
CCRCC,shipped,gigapath,donor,abs,INT1,-1,0,donor,INT1,0.7366051660516605,1.7709065573136662,3.076862102927241,0.024464944649446495,0.238929889298893,1084,50
CCRCC,shipped,gigapath,donor,abs,INT1,-1,1,donor,INT1,0.9516051660516606,2.1891431293379044,2.4194389071273137,0.03726937269372694,0.011125461254612546,1084,50
CCRCC,shipped,gigapath,donor,abs,INT1,-1,2,donor,INT1,0.8390959409594096,2.1747132054180653,2.8541992995392014,0.015756457564575645,0.14514760147601477,1084,50
CCRCC,shipped,gigapath,donor,abs,INT10,-1,0,donor,INT10,0.8404942007060011,2.0937084875155367,3.3011803851420156,0.1448310640443772,0.014674735249621786,1983,50
CCRCC,shipped,gigapath,donor,abs,INT10,-1,1,donor,INT10,0.7629551185073121,2.266061713157985,4.518469169243642,0.2361270801815431,0.0009178013111447303,1983,50
CCRCC,shipped,gigapath,donor,abs,INT10,-1,2,donor,INT10,0.7591830559757942,2.007450196156292,4.290673101881174,0.23901159858799798,0.0018053454362077662,1983,50
CCRCC,shipped,gigapath,donor,abs,INT11,-1,0,donor,INT11,0.7492147324530924,1.8404721357965368,3.443905688688079,0.07662265462126477,0.17416261292564278,1439,50
CCRCC,shipped,gigapath,donor,abs,INT11,-1,1,donor,INT11,0.9123558026407227,2.2979209776946425,2.760299556904856,0.054746351633078526,0.03289784572619875,1439,50
CCRCC,shipped,gigapath,donor,abs,INT11,-1,2,donor,INT11,0.7628075052119527,1.819647211440385,3.1805889207326414,0.08436414176511466,0.1528283530229326,1439,50
CCRCC,shipped,gigapath,donor,abs,INT12,-1,0,donor,INT12,0.9077601654031702,2.209167016459887,2.726729598933522,0.02445210199862164,0.06778773259820813,1451,50
CCRCC,shipped,gigapath,donor,abs,INT12,-1,1,donor,INT12,0.8993797381116471,2.0736430578539453,2.602631933962014,0.04039972432804962,0.06022053756030324,1451,50
CCRCC,shipped,gigapath,donor,abs,INT12,-1,2,donor,INT12,0.8396002756719504,2.1382399196762494,2.903730636832283,0.016195727084769126,0.1442039972432805,1451,50
CCRCC,shipped,gigapath,donor,abs,INT13,-1,0,donor,INT13,0.9164900206469373,2.143786657262366,2.6429703425946367,0.07952741454462033,0.003982564808442304,4359,50
CCRCC,shipped,gigapath,donor,abs,INT13,-1,1,donor,INT13,0.9167240192704749,2.1824827742515147,2.6774978292379426,0.07926588667125486,0.004010094058270245,4359,50
CCRCC,shipped,gigapath,donor,abs,INT13,-1,2,donor,INT13,0.893163569626061,2.1035924408225886,2.79929150248497,0.10151410874053682,0.005322321633402156,4359,50
CCRCC,shipped,gigapath,donor,abs,INT14,-1,0,donor,INT14,0.9713283647523017,2.2117735662309856,2.310530578963601,0.024747917580008768,0.00392371766768961,4562,50
CCRCC,shipped,gigapath,donor,abs,INT14,-1,1,donor,INT14,0.9778255151249452,2.2652114639372285,2.333532215423089,0.015558965366067514,0.006615519508987287,4562,50
CCRCC,shipped,gigapath,donor,abs,INT14,-1,2,donor,INT14,0.9553309951775537,1.9891290224664835,2.163627876361319,0.04004384042086804,0.004625164401578255,4562,50
CCRCC,shipped,gigapath,donor,abs,INT15,-1,0,donor,INT15,0.9012348178137651,1.9830831748722761,2.3553456807051263,0.03743724696356275,0.06132793522267207,4940,50
CCRCC,shipped,gigapath,donor,abs,INT15,-1,1,donor,INT15,0.9525587044534413,2.1896344232339113,2.38982300932523,0.031757085020242916,0.01568421052631579,4940,50
CCRCC,shipped,gigapath,donor,abs,INT15,-1,2,donor,INT15,0.9029392712550607,1.9855928743588962,2.4067115985463037,0.03868016194331984,0.05838056680161943,4940,50
CCRCC,shipped,gigapath,donor,abs,INT16,-1,0,donor,INT16,0.9398939488459139,2.0115986745355516,2.5988993464299814,0.048128509045539614,0.011977542108546475,3206,50
CCRCC,shipped,gigapath,donor,abs,INT16,-1,1,donor,INT16,0.9409357454772302,2.013143295291983,2.542542968953136,0.04372426699937617,0.015339987523393637,3206,50
CCRCC,shipped,gigapath,donor,abs,INT16,-1,2,donor,INT16,0.9132938240798503,1.8675951923362424,2.3587872837131805,0.044398003742981904,0.042308172177167806,3206,50
CCRCC,shipped,gigapath,donor,abs,INT17,-1,0,donor,INT17,0.9307782426778243,1.8613762316838187,2.224375361713496,0.050755927475592745,0.018465829846582984,3585,50
CCRCC,shipped,gigapath,donor,abs,INT17,-1,1,donor,INT17,0.9534783821478382,2.0838959883427437,2.3308869594805346,0.04383821478382147,0.002683403068340307,3585,50
CCRCC,shipped,gigapath,donor,abs,INT17,-1,2,donor,INT17,0.9542370990237099,2.0865774230339973,2.3361082297631226,0.04268898186889818,0.003073919107391911,3585,50
CCRCC,shipped,gigapath,donor,abs,INT18,-1,0,donor,INT18,0.8319674465920651,1.8585054693952925,3.0204781094695132,0.11386368260427263,0.054168870803662256,4915,50
CCRCC,shipped,gigapath,donor,abs,INT18,-1,1,donor,INT18,0.9307426246185148,2.7279196011459974,3.249995701636101,0.061070193285859616,0.008187182095625635,4915,50
CCRCC,shipped,gigapath,donor,abs,INT18,-1,2,donor,INT18,0.8765412004069176,2.186083948426284,3.304524055742977,0.12172533062054933,0.001733468972533062,4915,50
CCRCC,shipped,gigapath,donor,abs,INT19,-1,0,donor,INT19,0.978807599029911,2.066527624009686,2.1428313596583797,0.014704931285367826,0.0064874696847211,4948,50
CCRCC,shipped,gigapath,donor,abs,INT19,-1,1,donor,INT19,0.9836661277283751,2.169802340640051,2.223452870748765,0.011531932093775264,0.004801940177849636,4948,50
CCRCC,shipped,gigapath,donor,abs,INT19,-1,2,donor,INT19,0.9778860145513338,2.0233776643674544,2.1008872216683816,0.014777687954729184,0.007336297493936944,4948,50
CCRCC,shipped,gigapath,donor,abs,INT2,-1,0,donor,INT2,0.9420930232558139,2.256864343414016,2.5361494858223366,0.0354031007751938,0.02250387596899225,2580,50
CCRCC,shipped,gigapath,donor,abs,INT2,-1,1,donor,INT2,0.9061860465116279,1.9446630564552632,2.4172791025778024,0.04508527131782945,0.04872868217054264,2580,50
CCRCC,shipped,gigapath,donor,abs,INT2,-1,2,donor,INT2,0.9377906976744186,2.233739019475972,2.4938559176529416,0.02188372093023256,0.040325581395348836,2580,50
CCRCC,shipped,gigapath,donor,abs,INT20,-1,0,donor,INT20,0.9680699588477366,2.142359493050808,2.2763029949421156,0.01557201646090535,0.016358024691358025,4860,50
CCRCC,shipped,gigapath,donor,abs,INT20,-1,1,donor,INT20,0.9598065843621398,1.9510721646210398,2.099083597777668,0.016448559670781893,0.023744855967078187,4860,50
CCRCC,shipped,gigapath,donor,abs,INT20,-1,2,donor,INT20,0.9558930041152263,1.9292769256100633,2.101044884328549,0.018666666666666668,0.025440329218106995,4860,50
CCRCC,shipped,gigapath,donor,abs,INT21,-1,0,donor,INT21,0.904643216080402,2.052634716132195,2.6555831966537733,0.07418291457286431,0.021173869346733667,4975,50
CCRCC,shipped,gigapath,donor,abs,INT21,-1,1,donor,INT21,0.9558070351758794,2.648895170393154,2.9262617806566507,0.040434170854271353,0.0037587939698492463,4975,50
CCRCC,shipped,gigapath,donor,abs,INT21,-1,2,donor,INT21,0.9114291457286433,2.1418006283252335,2.750223403331252,0.07007035175879398,0.018500502512562814,4975,50
CCRCC,shipped,gigapath,donor,abs,INT22,-1,0,donor,INT22,0.8830295116218333,1.9880344328921375,2.660744865311614,0.06850352572473231,0.04846696265343432,3829,50
CCRCC,shipped,gigapath,donor,abs,INT22,-1,1,donor,INT22,0.8925672499347088,2.0294877579343322,2.770017362631577,0.10389135544528598,0.003541394620005223,3829,50
CCRCC,shipped,gigapath,donor,abs,INT22,-1,2,donor,INT22,0.8489422825803082,1.885369047013863,3.1136731281171968,0.1464977800992426,0.004559937320449204,3829,50
CCRCC,shipped,gigapath,donor,abs,INT23,-1,0,donor,INT23,0.8156508937960042,1.8998997376846378,3.307927800010299,0.16576235541535225,0.018586750788643535,4755,50
CCRCC,shipped,gigapath,donor,abs,INT23,-1,1,donor,INT23,0.8813796004206098,2.416133157608001,3.4567863641155494,0.11695057833859096,0.0016698212407991585,4755,50
CCRCC,shipped,gigapath,donor,abs,INT23,-1,2,donor,INT23,0.907087276550999,2.514826397203696,3.3509408275732344,0.08916929547844374,0.0037434279705573083,4755,50
CCRCC,shipped,gigapath,donor,abs,INT24,-1,0,donor,INT24,0.9254013303769402,2.225697653974312,2.9867826987413024,0.07074057649667406,0.0038580931263858093,4510,50
CCRCC,shipped,gigapath,donor,abs,INT24,-1,1,donor,INT24,0.9171441241685144,2.0458031739454796,2.787430454969136,0.07334811529933481,0.009507760532150777,4510,50
CCRCC,shipped,gigapath,donor,abs,INT24,-1,2,donor,INT24,0.898829268292683,2.006892660705709,2.9739925582448965,0.0967538802660754,0.004416851441241685,4510,50
CCRCC,shipped,gigapath,donor,abs,INT3,-1,0,donor,INT3,0.9468958644743398,2.2647786713383256,2.5093932164453148,0.0428101644245142,0.010293971101145988,2007,50
CCRCC,shipped,gigapath,donor,abs,INT3,-1,1,donor,INT3,0.9799501743896363,2.599341435184803,2.6719389209639335,0.017060288988540107,0.0029895366218236174,2007,50
CCRCC,shipped,gigapath,donor,abs,INT3,-1,2,donor,INT3,0.963208769307424,2.2729736795996054,2.423998955227408,0.0331938216243149,0.0035974090682610858,2007,50
CCRCC,shipped,gigapath,donor,abs,INT4,-1,0,donor,INT4,0.8567383246849518,2.159898848473044,2.899914305671918,0.006137879911045219,0.13712379540400296,1349,50
CCRCC,shipped,gigapath,donor,abs,INT4,-1,1,donor,INT4,0.9346034099332838,2.0855419311033585,2.389318629113718,0.01541882876204596,0.049977761304670125,1349,50
CCRCC,shipped,gigapath,donor,abs,INT4,-1,2,donor,INT4,0.7931504818383988,1.8842881212900102,3.104017793276372,0.010126019273535953,0.19672349888806523,1349,50
CCRCC,shipped,gigapath,donor,abs,INT5,-1,0,donor,INT5,0.23502529510961215,1.874413341055155,18.74250250509747,0.7607925801011803,0.00418212478920742,1186,50
CCRCC,shipped,gigapath,donor,abs,INT5,-1,1,donor,INT5,0.2694266441821248,2.0346967544141097,17.732521364529077,0.7297301854974705,0.0008431703204047217,1186,50
CCRCC,shipped,gigapath,donor,abs,INT5,-1,2,donor,INT5,0.25406408094435073,1.9106730005852324,17.731599916034472,0.7422596964586846,0.003676222596964587,1186,50
CCRCC,shipped,gigapath,donor,abs,INT6,-1,0,donor,INT6,0.9196781883194279,2.371750025396591,2.738653200588981,0.027783075089392133,0.05253873659117997,1678,50
CCRCC,shipped,gigapath,donor,abs,INT6,-1,1,donor,INT6,0.9067580452920143,2.293403691558567,2.880092884686598,0.08646007151370678,0.0067818831942789036,1678,50
CCRCC,shipped,gigapath,donor,abs,INT6,-1,2,donor,INT6,0.8437187127532778,1.964205561608527,2.7271262926587174,0.03181168057210966,0.12446960667461264,1678,50
CCRCC,shipped,gigapath,donor,abs,INT7,-1,0,donor,INT7,0.8292165122156697,1.9276833559646342,3.201927721332844,0.11689132266217354,0.05389216512215669,2374,50
CCRCC,shipped,gigapath,donor,abs,INT7,-1,1,donor,INT7,0.8197725358045492,1.8905712776613388,3.055212278879722,0.08945240101095198,0.09077506318449874,2374,50
CCRCC,shipped,gigapath,donor,abs,INT7,-1,2,donor,INT7,0.8544818871103622,2.089530419880093,3.094682394924318,0.10406065711878686,0.04145745577085088,2374,50
CCRCC,shipped,gigapath,donor,abs,INT8,-1,0,donor,INT8,0.7728168291431503,2.036610584717421,3.8852419702090497,0.19531041559774245,0.03187275525910724,1949,50
CCRCC,shipped,gigapath,donor,abs,INT8,-1,1,donor,INT8,0.7851513596716265,2.143717833925178,3.912917927576402,0.19956900974858902,0.015279630579784504,1949,50
CCRCC,shipped,gigapath,donor,abs,INT8,-1,2,donor,INT8,0.7417650076962545,1.9402706155575522,4.133025288463635,0.23342226782965622,0.02481272447408928,1949,50
CCRCC,shipped,gigapath,donor,abs,INT9,-1,0,donor,INT9,0.9623231132075472,2.6351434185722593,2.798945590737329,0.018797169811320756,0.018879716981132076,1696,50
CCRCC,shipped,gigapath,donor,abs,INT9,-1,1,donor,INT9,0.8895165094339623,2.0695892072215254,2.5951203179418774,0.04377358490566038,0.06670990566037736,1696,50
CCRCC,shipped,gigapath,donor,abs,INT9,-1,2,donor,INT9,0.9258254716981132,2.1450754167502883,2.5587796321298493,0.06221698113207547,0.01195754716981132,1696,50
