task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
IDC,shipped,hoptimus1,patient,scaled,0,patient,3,0.8457309378160974,0.024114953421671113,0.27746216336317225
IDC,shipped,hoptimus1,patient,scaled,1,patient,3,0.8656881443298969,0.020028517670740136,0.9493834509322745
IDC,shipped,hoptimus1,patient,scaled,2,patient,3,0.6972784704904406,0.02407513499716863,0.10387636624970065
IDC,shipped,hoptimus1,patient,scaled,3,patient,3,0.8573422074320577,0.04710232854231809,0.6030063951451025
IDC,shipped,hoptimus1,random,abs,0,spot,1,0.8805511322189273,0.0013972330519079058,0.007263829482035831
IDC,shipped,hoptimus1,random,abs,1,spot,1,0.8789532758569338,0.0023576154667725446,0.007834444607708426
IDC,shipped,hoptimus1,random,abs,2,spot,1,0.8787104912047571,0.002083057002774932,0.0033294600774322995
IDC,shipped,hoptimus1,random,abs,3,spot,1,0.8806100950988729,0.0023453102942062347,0.005774732653909545
IDC,shipped,hoptimus1,random,scaled,0,spot,1,0.8963417771261349,0.001580068654530146,0.011570158868173414
IDC,shipped,hoptimus1,random,scaled,1,spot,1,0.8960219241720946,0.001514765301659781,0.007783865969068539
IDC,shipped,hoptimus1,random,scaled,2,spot,1,0.8960490779605277,0.001994555275888387,0.005041706727445588
IDC,shipped,hoptimus1,random,scaled,3,spot,1,0.8969113149643688,0.0018178278422595197,0.005948171446249056
LUNG,shipped,hoptimus1,donor,abs,LUNG_hest_patient_1,block,3,0.6092949110974862,0.004057928693439762,0.0209472385452995
LUNG,shipped,hoptimus1,donor,abs,LUNG_hest_patient_2,block,3,0.581457475994513,0.006358626742219232,0.0403521593980203
LUNG,shipped,hoptimus1,donor,scaled,LUNG_hest_patient_1,block,3,0.6338769670958512,0.015040736805402626,0.09288627901756558
LUNG,shipped,hoptimus1,donor,scaled,LUNG_hest_patient_2,block,3,0.5747187928669409,0.013612306019193693,0.13297116543205478
LUNG,shipped,hoptimus1,patient,abs,0,block,3,0.6250337216431637,0.016846631339859433,0.06399114761359205
LUNG,shipped,hoptimus1,patient,abs,1,block,3,0.5782407407407407,0.002874258027760843,0.05063241190786026
LUNG,shipped,hoptimus1,patient,scaled,0,block,3,0.6313774780298386,0.042627917508241006,0.3887096056207868
LUNG,shipped,hoptimus1,patient,scaled,1,block,3,0.597863511659808,0.01894887553079992,0.10425113068578566
LUNG,shipped,hoptimus1,random,abs,0,spot,1,0.8990824901809507,0.004277396662630592,0.028793117295606466
LUNG,shipped,hoptimus1,random,abs,1,spot,1,0.8980685458855089,0.0011483969853143545,0.014457260128312095
LUNG,shipped,hoptimus1,random,scaled,0,spot,1,0.9001301177567008,0.0027882353142290517,0.024516972723024253
LUNG,shipped,hoptimus1,random,scaled,1,spot,1,0.9004782026418277,0.002605650313334632,0.040003713195409435
LYMPH_IDC,shipped,hoptimus1,donor,abs,Patient_3,donor,3,0.9231436965811967,0.014436620206889121,0.3192837162484784
LYMPH_IDC,shipped,hoptimus1,donor,abs,Patient_6,donor,3,0.8266613247863249,0.13768876883373707,0.5768216993894019
LYMPH_IDC,shipped,hoptimus1,donor,abs,Patient_7,donor,3,0.6261654637797381,0.021470617916762653,0.10461197128097462
LYMPH_IDC,shipped,hoptimus1,donor,abs,Patient_8,donor,3,0.8992868589743589,0.00816756330331963,0.12991332459448487
LYMPH_IDC,shipped,hoptimus1,donor,scaled,Patient_3,donor,3,0.8523891559829059,0.010616879333430656,0.3169206550538887
LYMPH_IDC,shipped,hoptimus1,donor,scaled,Patient_6,donor,3,0.8225066773504274,0.11496259198336353,0.15891775951127973
LYMPH_IDC,shipped,hoptimus1,donor,scaled,Patient_7,donor,3,0.6720769847634323,0.09536700119632856,1.2137703008545426
LYMPH_IDC,shipped,hoptimus1,donor,scaled,Patient_8,donor,3,0.8825827991452991,0.011912475506116106,2.053864106694464
LYMPH_IDC,shipped,hoptimus1,patient,abs,0,patient,3,0.9186685363247863,0.00890544285408672,0.18224964900717674
LYMPH_IDC,shipped,hoptimus1,patient,abs,1,patient,3,0.756937767094017,0.13029205668356578,0.5107787038829665
LYMPH_IDC,shipped,hoptimus1,patient,abs,2,patient,3,0.6404236835070837,0.01626380744549308,0.12043683120901205
LYMPH_IDC,shipped,hoptimus1,patient,abs,3,patient,3,0.9040024038461537,0.0,0.0
LYMPH_IDC,shipped,hoptimus1,patient,scaled,0,patient,3,0.8453271901709402,0.00540340636549261,0.2184546107931703
LYMPH_IDC,shipped,hoptimus1,patient,scaled,1,patient,3,0.7592948717948719,0.11223137057113175,0.8375808970113839
LYMPH_IDC,shipped,hoptimus1,patient,scaled,2,patient,3,0.6744573643410853,0.09318747174116718,1.222609526478375
LYMPH_IDC,shipped,hoptimus1,patient,scaled,3,patient,3,0.8757051282051281,0.0,0.0
LYMPH_IDC,shipped,hoptimus1,random,abs,0,spot,1,0.9010068458058065,0.0019232084256321827,0.0059920541146270614
LYMPH_IDC,shipped,hoptimus1,random,abs,1,spot,1,0.9002955346336871,0.0015206428087367334,0.0046606951552864186
LYMPH_IDC,shipped,hoptimus1,random,abs,2,spot,1,0.9004453448921315,0.0028748941833520738,0.011468077240996945
LYMPH_IDC,shipped,hoptimus1,random,abs,3,spot,1,0.9000682969907107,0.0011486522820352018,0.005115084893018733
LYMPH_IDC,shipped,hoptimus1,random,scaled,0,spot,1,0.9004655084840165,0.0011827294391370288,0.014801393386949793
LYMPH_IDC,shipped,hoptimus1,random,scaled,1,spot,1,0.90024929939599,0.0015197320627666948,0.005029638995997402
LYMPH_IDC,shipped,hoptimus1,random,scaled,2,spot,1,0.9000063059842948,0.001012631382073444,0.009031382079171885
LYMPH_IDC,shipped,hoptimus1,random,scaled,3,spot,1,0.9003540856618791,0.0012000066306744922,0.015525789491899703
PAAD,shipped,hoptimus1,donor,abs,TENX116,donor,1,0.9107064676616915,,
PAAD,shipped,hoptimus1,donor,abs,TENX126,donor,1,0.9228908252178369,,
PAAD,shipped,hoptimus1,donor,abs,TENX140,donor,1,0.8496731301939059,,
PAAD,shipped,hoptimus1,donor,scaled,TENX116,donor,1,0.9117512437810946,,
PAAD,shipped,hoptimus1,donor,scaled,TENX126,donor,1,0.8769554074833418,,
PAAD,shipped,hoptimus1,donor,scaled,TENX140,donor,1,0.8300498614958448,,
PAAD,shipped,hoptimus1,patient,abs,0,patient,1,0.8267960199004974,,
PAAD,shipped,hoptimus1,patient,abs,1,patient,1,0.8496731301939059,,
PAAD,shipped,hoptimus1,patient,abs,2,patient,1,0.9254946181445414,,
PAAD,shipped,hoptimus1,patient,scaled,0,patient,1,0.8405970149253732,,
PAAD,shipped,hoptimus1,patient,scaled,1,patient,1,0.8300498614958448,,
PAAD,shipped,hoptimus1,patient,scaled,2,patient,1,0.879917990773962,,
PAAD,shipped,hoptimus1,random,abs,0,spot,1,0.893185414631373,0.0024765123843013574,0.01571898502013389
PAAD,shipped,hoptimus1,random,abs,1,spot,1,0.8943083424249503,0.003949230764669905,0.023841395040168394
PAAD,shipped,hoptimus1,random,abs,2,spot,1,0.8917936175391648,0.002619103426285233,0.023402562015949428
PAAD,shipped,hoptimus1,random,scaled,0,spot,1,0.9047289926436507,0.0011902933123115781,0.020150401461399643
PAAD,shipped,hoptimus1,random,scaled,1,spot,1,0.9028182323801376,0.0028920528061854743,0.03448995495864801
PAAD,shipped,hoptimus1,random,scaled,2,spot,1,0.9037363378206067,0.003592596553243958,0.02691554754518391
PRAD,shipped,hoptimus1,donor,abs,PRAD_patient1,slide,3,0.8053176884889218,0.04305363254796845,0.2763479878117615
PRAD,shipped,hoptimus1,donor,abs,PRAD_patient2,slide,3,0.94203074004573,0.03755984317320088,0.4501097277623428
PRAD,shipped,hoptimus1,donor,scaled,PRAD_patient1,slide,3,0.7771723593059435,0.0155816379953621,0.06005486177787517
PRAD,shipped,hoptimus1,donor,scaled,PRAD_patient2,slide,3,0.8686455679868849,0.04258125648645777,1.378155837632404
PRAD,shipped,hoptimus1,patient,abs,0,slide,3,0.8036874598652183,0.027729189561516272,0.0901495182800844
PRAD,shipped,hoptimus1,patient,abs,1,slide,3,0.9601644285212788,0.013556519261082303,0.29973089007390485
PRAD,shipped,hoptimus1,patient,scaled,0,slide,3,0.8344494186803116,0.017177441629085233,0.05761310752896996
PRAD,shipped,hoptimus1,patient,scaled,1,slide,3,0.9356451756585692,0.01836883437466382,0.31644874627544006
PRAD,shipped,hoptimus1,random,abs,0,spot,1,0.9044755860738769,0.0013841925059689998,0.010151901852372107
