encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
uni_v1,CCRCC,shipped,random,0,0,0,0.001,1.9695613249776186e-05,2.7216809101300964e-05,0.41662178367596303,0.4160168236257956,-0.03540885726151061,1.890468119538502,3.6100979479646322
uni_v1,CCRCC,shipped,random,0,1,0,0.001,3.0438675022381377e-05,1.9596102552936693e-05,0.41665076695260184,0.4164544789542206,-0.02990684235495583,1.8860303726562129,3.64925046464736
uni_v1,CCRCC,shipped,random,0,2,0,0.001,1.9695613249776186e-05,2.286211964509281e-05,0.4163225081425209,0.41652335322459494,-0.03564802982040666,1.8905978536480157,3.6465171794477103
uni_v1,CCRCC,shipped,random,0,3,0,0.001,1.6114592658907788e-05,2.939415382940504e-05,0.4157846462915159,0.4165126074653242,-0.026193411874644967,1.8931834018469573,3.6636286448569466
uni_v1,CCRCC,shipped,random,0,4,0,0.001,4.118173679498657e-05,2.177344728104077e-05,0.41648202313321997,0.41668864196306793,-0.0599409725493148,1.8858733391711389,3.6832983502243257
uni_v1,CCRCC,shipped,random,1,0,0,0.001,3.103983445421624e-05,4.8713655046430204e-05,0.417534921672437,0.4152323650641474,-0.0653636963939963,1.8788481864670918,3.584456507235243
uni_v1,CCRCC,shipped,random,1,1,0,0.001,4.138644593895499e-05,3.349063784442077e-05,0.41604434191877737,0.41632522874298533,-0.04810976689677798,1.8881533737523788,3.6192378980833864
uni_v1,CCRCC,shipped,random,1,2,0,0.001,3.547409651910428e-05,4.5669051606028315e-05,0.41574157118327704,0.41683665156665206,-0.04640746595422762,1.8985435801502395,3.6838038666850217
uni_v1,CCRCC,shipped,random,1,3,0,0.001,4.286453329391767e-05,4.5669051606028315e-05,0.4162426956491936,0.41425080607466225,-0.05570082268906501,1.8987567421533293,3.6314813696112647
uni_v1,CCRCC,shipped,random,1,4,0,0.001,1.9215135614514818e-05,3.349063784442077e-05,0.41701359293817064,0.41599442149659765,-0.03484257409255476,1.8908846123291998,3.6126935032678893
uni_v1,CCRCC,shipped,random,2,0,0,0.001,3.7816119120775234e-05,2.7891409445890666e-05,0.41546667354301176,0.4152290928950474,-0.07207443306193279,1.895553410909636,3.643449956281192
uni_v1,CCRCC,shipped,random,2,1,0,0.001,1.5756716300323014e-05,2.4172554853105242e-05,0.41602363521927543,0.4180790823518798,-0.020319518231664335,1.8830097211993382,3.5816917916333075
uni_v1,CCRCC,shipped,random,2,2,0,0.001,1.8908059560387617e-05,3.3469691335068796e-05,0.41594005608628026,0.41604471329398485,-0.026619394592024337,1.8948372480643723,3.639172766869612
uni_v1,CCRCC,shipped,random,2,3,0,0.001,5.199716379106594e-05,2.4172554853105242e-05,0.4160444444254552,0.4178141831926624,-0.040114350412268684,1.890173804781802,3.648025854656025
uni_v1,CCRCC,shipped,random,2,4,0,0.001,2.8362089340581422e-05,3.3469691335068796e-05,0.41642543950819,0.4165060339848582,-0.06537815844072536,1.8915713542494388,3.619268266114058
uni_v1,CCRCC,shipped,random,3,0,0,0.001,2.0864381520119224e-05,3.9314799213704016e-05,0.4161773134358143,0.4165127828247186,-0.0663332232462201,1.8971271850530573,3.6124105599681346
uni_v1,CCRCC,shipped,random,3,1,0,0.001,2.533532041728763e-05,3.089019938219601e-05,0.41540529910127244,0.41755031009616134,-0.038776267003899245,1.8854265200099973,3.610671948478058
uni_v1,CCRCC,shipped,random,3,2,0,0.001,3.278688524590164e-05,2.808199943836001e-05,0.41699951209230834,0.41589915773602615,-0.02804367430357646,1.8841142075310089,3.6088054895805435
uni_v1,CCRCC,shipped,random,3,3,0,0.001,2.384500745156483e-05,2.808199943836001e-05,0.41679752883031856,0.41667201592224745,-0.05152725142853243,1.8984814596582582,3.675284515743585
uni_v1,CCRCC,shipped,random,3,4,0,0.001,1.788375558867362e-05,3.3698399326032014e-05,0.4168831904512894,0.416007402026929,-0.11328453384964565,1.8920475487392074,3.6117174716456466
uni_v1,CCRCC,shipped,random,4,0,0,0.001,2.185792349726776e-05,2.4410089503661513e-05,0.416271587843239,0.4160020207690934,-0.039219698806794656,1.8961273161809178,3.645218813477004
uni_v1,CCRCC,shipped,random,4,1,0,0.001,4.875998318621269e-05,2.4410089503661513e-05,0.41617842466083144,0.41708781845308174,-0.04405147695330608,1.8884285456846248,3.6331892233489453
uni_v1,CCRCC,shipped,random,4,2,0,0.001,1.8495166036149644e-05,3.119066992134527e-05,0.4162475118236711,0.41603754411571825,-0.0410344713741449,1.8892605699447897,3.620919854522463
uni_v1,CCRCC,shipped,random,4,3,0,0.001,2.01765447667087e-05,3.119066992134527e-05,0.41565857192804223,0.41635084451841564,-0.06993131638598621,1.8926469038701255,3.6375473647595533
uni_v1,CCRCC,shipped,random,4,4,0,0.001,2.3539302227826817e-05,2.4410089503661513e-05,0.41649113048300823,0.4174414700390977,-0.03426436309297176,1.8891818668164981,3.617734289985314
uni_v1,CCRCC,shipped,random,5,0,0,0.001,3.995136355740837e-05,4.083103158400384e-05,0.41551194235615396,0.4155230175729119,-0.035820624713763016,1.8931012361017314,3.662818089633453
uni_v1,CCRCC,shipped,random,5,1,0,0.001,2.258120548896995e-05,3.0022817341179297e-05,0.41593201286097914,0.41592090730529896,-0.061921816373380345,1.896983508029881,3.6364445435933446
uni_v1,CCRCC,shipped,random,5,2,0,0.001,2.0844189682126108e-05,2.6420079260237782e-05,0.4163169627130807,0.41661802779440776,-0.013845807583934944,1.8918173255279909,3.6541146945485963
uni_v1,CCRCC,shipped,random,5,3,0,0.001,3.1266284523189163e-05,3.6027380809415156e-05,0.4161199589828314,0.4162088827374648,-0.039665649345007326,1.8989054418123206,3.638075886462079
uni_v1,CCRCC,shipped,random,5,4,0,0.001,2.7792252909501475e-05,2.521916656659061e-05,0.41730068309386426,0.4156930394150504,-0.0332198452902045,1.889638287440077,3.6473382563485894
uni_v1,CCRCC,shipped,patient,0,-1,0,0.001,0.0,6.532034184312231e-06,0.4348045960670243,0.39366361678430656,0.011104993014657949,3.0960964334056174,5.26804950635611
uni_v1,CCRCC,shipped,patient,0,-1,1,0.001,5.9591622119007974e-05,4.6812911654237654e-05,0.37740493015195725,0.38030613234684324,-0.04588574785581434,3.2801171465690917,6.580342466321686
uni_v1,CCRCC,shipped,patient,0,-1,2,0.001,0.0006346647861784113,0.0004986119427358337,0.35331843069160107,0.336682239531088,-0.16976240950161486,3.834349657917605,7.892061621184075
uni_v1,CCRCC,shipped,patient,1,-1,0,0.001,0.00018062253397632617,3.957984472522454e-05,0.3906927828541344,0.4541808446263946,-0.10854294240215051,2.435927288996652,5.278625906329862
uni_v1,CCRCC,shipped,patient,1,-1,1,0.001,2.627463246793869e-05,0.00038057543005023595,0.39455699440074665,0.4587708386647107,-0.04237098039222276,2.7369236645317607,5.634509279237581
uni_v1,CCRCC,shipped,patient,1,-1,2,0.001,3.3755274261603377e-06,0.0,0.3903010019555876,0.4886284100645908,-0.019205700502107736,2.597342364858195,5.068625387863028
uni_v1,CCRCC,shipped,patient,2,-1,0,0.001,1.0221290949046865e-05,3.718854592785422e-06,0.38270899946387443,0.41621278831188957,-0.09450616305754006,2.3603495349569164,4.557912373402149
uni_v1,CCRCC,shipped,patient,2,-1,1,0.001,9.622846500077603e-05,1.3015991074748978e-05,0.38503262390935167,0.40310374883733646,-0.04850386115133032,2.66695400863225,6.3158579618271755
uni_v1,CCRCC,shipped,patient,2,-1,2,0.001,0.0006693893814124913,0.00019338043882484194,0.353213888754102,0.35889096304693024,-0.09878735409722361,4.44732612478696,8.607768536882022
uni_v1,CCRCC,shipped,patient,3,-1,0,0.001,4.942938140582976e-05,5.616399887672002e-06,0.3888369549973592,0.4470134832009097,-0.05658089117003556,2.588626776614969,5.215799088984626
uni_v1,CCRCC,shipped,patient,3,-1,1,0.001,1.5454358128992375e-05,3.089019938219601e-05,0.37124832714791467,0.46902994382558627,-0.02979891146822744,2.6009048192746613,5.06432021109392
uni_v1,CCRCC,shipped,patient,3,-1,2,0.001,0.00023937963587322995,2.808199943836001e-06,0.38103178347737565,0.46568068424846243,-0.08841256192961355,2.2746988106664157,4.607912046426171
