task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
PAAD,shipped,ctranspath,donor,scaled,TENX126,donor,1,0.8719528446950282,,
PAAD,shipped,ctranspath,donor,scaled,TENX140,donor,1,0.8088753462603878,,
PAAD,shipped,ctranspath,patient,abs,0,patient,1,0.7936417910447762,,
PAAD,shipped,ctranspath,patient,abs,1,patient,1,0.855168975069252,,
PAAD,shipped,ctranspath,patient,abs,2,patient,1,0.9222450025627883,,
PAAD,shipped,ctranspath,patient,scaled,0,patient,1,0.856776119402985,,
PAAD,shipped,ctranspath,patient,scaled,1,patient,1,0.8088753462603878,,
PAAD,shipped,ctranspath,patient,scaled,2,patient,1,0.8941260891850333,,
PAAD,shipped,ctranspath,random,abs,0,spot,1,0.8929522780344461,0.002062697616641761,0.014936075605946576
PAAD,shipped,ctranspath,random,abs,1,spot,1,0.8940591699327205,0.0034265279275538757,0.02707624742117429
PAAD,shipped,ctranspath,random,abs,2,spot,1,0.8924756163426375,0.0009368741404728861,0.013773129982787524
PAAD,shipped,ctranspath,random,scaled,0,spot,1,0.904952465584978,0.002231627287158158,0.025320428073586174
PAAD,shipped,ctranspath,random,scaled,1,spot,1,0.8999762191267751,0.0042180374168999685,0.0517661633536058
PAAD,shipped,ctranspath,random,scaled,2,spot,1,0.9043205399677626,0.0029271441630270225,0.04864170825599538
PRAD,shipped,ctranspath,donor,abs,PRAD_patient1,slide,3,0.8129889463418009,0.042140188997393,0.2368088426878724
PRAD,shipped,ctranspath,donor,abs,PRAD_patient2,slide,3,0.8970693021053852,0.05960640468339073,0.3590854881949802
PRAD,shipped,ctranspath,donor,scaled,PRAD_patient1,slide,3,0.8344101532920907,0.007306697869249026,0.03555398941398593
PRAD,shipped,ctranspath,donor,scaled,PRAD_patient2,slide,3,0.7109641529410098,0.0558223397836171,39.08969232726726
PRAD,shipped,ctranspath,patient,abs,0,slide,3,0.7978305809795154,0.03308795031057499,0.0768513776640013
PRAD,shipped,ctranspath,patient,abs,1,slide,3,0.9205017178590186,0.03003945486942789,0.23027596094994132
PRAD,shipped,ctranspath,patient,scaled,0,slide,3,0.8499540240470921,0.013168814597291672,0.02005171459703305
PRAD,shipped,ctranspath,patient,scaled,1,slide,3,0.8014133654158061,0.030563978068520733,74.18591877633675
PRAD,shipped,ctranspath,random,abs,0,spot,1,0.9032280561238636,0.0016651347004089751,0.0049411187640986
PRAD,shipped,ctranspath,random,abs,1,spot,1,0.902257330840006,0.002338257126047173,0.01317261887324439
PRAD,shipped,ctranspath,random,scaled,0,spot,1,0.8957576263271191,0.0011066158929605389,0.010488236016262654
PRAD,shipped,ctranspath,random,scaled,1,spot,1,0.8978104018745133,0.0015400913783230876,0.0071154740659897155
READ,shipped,ctranspath,donor,abs,READ_specimen1,slide,1,0.8580007879478242,,
