encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
uni_v2,PRAD,shipped,slide_out,MEND139,-1,0,0.001,0.0007131548151717491,0.0,0.4150665746668906,0.49757164183255653,-0.20035589048985636,2.24961824407644,5.266722493460548
uni_v2,PRAD,shipped,slide_out,MEND139,-1,1,0.001,0.00021538036725113902,0.0,0.3923631595408917,0.5160330448101176,-0.10317212435129397,2.452460298202649,6.338470986227432
uni_v2,PRAD,shipped,slide_out,MEND139,-1,2,0.001,0.0003265263812584223,3.2008535609495865e-05,0.434432361941603,0.5049474292935984,-0.22962391665271942,2.1714279040283566,5.12739212362907
uni_v2,PRAD,shipped,slide_out,MEND140,-1,0,0.001,0.001310230493609284,0.00024806201550387597,0.4278349365891726,0.3828058641473617,-0.1158729384953508,2.2556088791697886,5.937754615784249
uni_v2,PRAD,shipped,slide_out,MEND140,-1,1,0.001,0.0008596145422689443,5.167958656330749e-05,0.3929879155103677,0.4004859374556917,-0.1023548739244291,2.2224667732000873,5.851299650940896
uni_v2,PRAD,shipped,slide_out,MEND140,-1,2,0.001,0.0005456190409910223,0.00036175710594315246,0.3616600180924393,0.38826976799869706,-0.09439692765146146,2.162490533124272,4.8081358594178445
uni_v2,PRAD,shipped,slide_out,MEND141,-1,0,0.001,0.0006045751633986928,0.0002787068004459309,0.43169448633800517,0.37042518984618955,-0.1364610043794816,1.9998405340537735,4.173434091345027
uni_v2,PRAD,shipped,slide_out,MEND141,-1,1,0.001,0.0008274534958306607,3.3444816053511705e-05,0.4238412856586595,0.3706505146609139,-0.14680281981472576,2.8361504493514547,6.274930582387765
uni_v2,PRAD,shipped,slide_out,MEND141,-1,2,0.001,0.00014773667415199148,0.00011148272017837236,0.42793158934117137,0.36863230010486403,-0.17155988341163575,1.9330419245704942,4.206574750143067
uni_v2,PRAD,shipped,slide_out,MEND142,-1,0,0.001,0.00044716494845360824,0.00010677344010677344,0.3874625812842959,0.4282203727354531,-0.20182676455544268,2.4251640626998805,5.250008678971809
uni_v2,PRAD,shipped,slide_out,MEND142,-1,1,0.001,0.00021586475942782834,3.33667000333667e-05,0.4125957995883718,0.41640392848548047,-0.19078353993841912,1.9880076235583644,4.367834005438428
uni_v2,PRAD,shipped,slide_out,MEND142,-1,2,0.001,0.00024888709024686363,2.002002002002002e-05,0.45854539529040805,0.4187366915592048,-0.2392515982693505,2.064302368271247,4.055028340987907
uni_v2,PRAD,shipped,slide_out,MEND143,-1,0,0.001,0.00013620016833728671,0.0008333333333333334,0.3908553579988552,0.33549523752469196,-0.12454367671992794,2.045346286911785,4.4116895158317195
uni_v2,PRAD,shipped,slide_out,MEND143,-1,1,0.001,0.00039594340195542603,8.385744234800838e-05,0.4032375152239318,0.36880643464654317,-0.42105508581525286,1.9429515445024585,4.275267215104523
uni_v2,PRAD,shipped,slide_out,MEND143,-1,2,0.001,0.00010838963963963964,0.0004821802935010482,0.40794635615904773,0.33034264021862697,-0.16914835737149925,2.369013974310445,5.674098397118679
uni_v2,PRAD,shipped,slide_out,MEND144,-1,0,0.001,0.0010267430754536773,0.0005400098183603339,0.43556081455670925,0.32358105854970826,-0.1562784868584366,2.1983490281022493,5.106248519788219
uni_v2,PRAD,shipped,slide_out,MEND144,-1,1,0.001,0.000680403106746261,0.0003780068728522337,0.40702924590468137,0.3331902612263368,-0.3164375454049473,2.058204059148306,4.320781947385805
uni_v2,PRAD,shipped,slide_out,MEND144,-1,2,0.001,0.00023799896019871758,0.0007560137457044674,0.4542630622136925,0.31224402966313003,-0.0804590303965278,1.9958773514338142,3.952615633965851
uni_v2,PRAD,shipped,slide_out,MEND145,-1,0,0.001,0.0007890395237070511,0.0003667136812411848,0.3793800570088514,0.34121015099618757,-0.11684320179747953,2.5233709836645546,5.482602968424779
uni_v2,PRAD,shipped,slide_out,MEND145,-1,1,0.001,8.262024195928002e-05,0.0002679830747531735,0.4103394547060024,0.33475094152241025,-0.08332095819769181,2.405587168897489,5.228228391084496
uni_v2,PRAD,shipped,slide_out,MEND145,-1,2,0.001,0.00026532529987286494,0.0007052186177715092,0.4257736222904639,0.3221053447504404,-0.1705639100009374,1.9982681585443087,4.422597108225482
uni_v2,PRAD,shipped,slide_out,MEND146,-1,0,0.001,0.00024337629293655623,0.00017311608961303462,0.4475468197615595,0.3221908644420712,-0.1331225737511913,2.0882073428633237,5.36650395717553
uni_v2,PRAD,shipped,slide_out,MEND146,-1,1,0.001,0.0012070231657654049,2.0366598778004072e-05,0.36461823842477437,0.3427813038916438,-0.12715311025541937,2.1578301713169075,5.394362704899763
uni_v2,PRAD,shipped,slide_out,MEND146,-1,2,0.001,0.0005015282889401784,0.0004684317718940937,0.42837902009948003,0.3202649420635463,-0.22749661301490132,1.9350310260921313,4.308453982260134
uni_v2,PRAD,shipped,slide_out,MEND147,-1,0,0.001,0.0001024123805188894,0.0003597430406852248,0.4740303595309193,0.4084286351132891,-0.1560357591142224,2.10801252735796,4.169992097772889
uni_v2,PRAD,shipped,slide_out,MEND147,-1,1,0.001,9.023960170106835e-05,0.0002740899357601713,0.4685040279679774,0.40375197464883505,-0.08971562031856689,2.3245343014706417,4.9053206076169555
uni_v2,PRAD,shipped,slide_out,MEND147,-1,2,0.001,0.0010454854039375423,0.00016274089935760171,0.39384149645792377,0.4028899042116354,-0.47750520695624654,2.267588305441335,5.4259136977091815
uni_v2,PRAD,shipped,slide_out,MEND148,-1,0,0.001,0.0001373023465196106,0.0032700551132884264,0.48024629681431713,0.2752327103798847,-0.29339864563392737,2.087752278307236,4.014587952188681
uni_v2,PRAD,shipped,slide_out,MEND148,-1,1,0.001,0.0003177570093457944,0.0017391304347826088,0.38846957940136434,0.3042506115121758,-0.13914740918599133,2.071217274574047,4.71215572070299
uni_v2,PRAD,shipped,slide_out,MEND148,-1,2,0.001,0.0008928225962468563,0.0064911206368646664,0.43897653751980853,0.264812243521264,-0.14150920650241705,2.2963951055812433,5.165009084625372
uni_v2,PRAD,shipped,slide_out,MEND149,-1,0,0.001,0.001905234081733834,5.4024851431658565e-05,0.36240824520746606,0.3679414832617037,-0.1543835127499656,2.198542994089648,5.890904701579457
