task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
LYMPH_IDC,shipped,uni_v2,donor,abs,Patient_7,donor,3,0.6183801122694467,0.025737500799697943,0.1264275951535424,False
LYMPH_IDC,shipped,uni_v2,donor,abs,Patient_8,donor,3,0.8914142628205127,0.002935326488788518,0.23228651905994466,False
LYMPH_IDC,shipped,uni_v2,donor,scaled,Patient_3,donor,3,0.8660042735042736,0.017671847080420956,0.15059029520917944,False
LYMPH_IDC,shipped,uni_v2,donor,scaled,Patient_6,donor,3,0.8438368055555556,0.09416539627399645,0.7245375318912834,False
LYMPH_IDC,shipped,uni_v2,donor,scaled,Patient_7,donor,3,0.6493744987971131,0.05007057807439527,0.3312689186823085,False
LYMPH_IDC,shipped,uni_v2,donor,scaled,Patient_8,donor,3,0.8740277777777777,0.022818751624822442,1.0711025875791684,False
LYMPH_IDC,shipped,uni_v2,patient,abs,0,patient,3,0.9173557692307691,0.0012490751016120704,0.09584258514642403,False
LYMPH_IDC,shipped,uni_v2,patient,abs,1,patient,3,0.7731356837606839,0.12090548199627617,0.5594126882723734,False
LYMPH_IDC,shipped,uni_v2,patient,abs,2,patient,3,0.6349492114407912,0.021405513377129246,0.14504260171216918,False
LYMPH_IDC,shipped,uni_v2,patient,abs,3,patient,3,0.8931089743589743,0.0,0.0,False
LYMPH_IDC,shipped,uni_v2,patient,scaled,0,patient,3,0.8561458333333333,0.0011380462036910885,0.10251543477934408,False
LYMPH_IDC,shipped,uni_v2,patient,scaled,1,patient,3,0.8028632478632479,0.08491615793365646,0.7026183268530048,False
LYMPH_IDC,shipped,uni_v2,patient,scaled,2,patient,3,0.6524004276931302,0.046875926620883655,0.34448897560729375,False
LYMPH_IDC,shipped,uni_v2,patient,scaled,3,patient,3,0.8608533653846152,0.0,0.0,False
LYMPH_IDC,shipped,uni_v2,random,abs,0,spot,1,0.9010009363406404,0.0019102261590108695,0.00837454130247201,False
LYMPH_IDC,shipped,uni_v2,random,abs,1,spot,1,0.9002135606158757,0.0017785998646644497,0.005460290680293882,False
LYMPH_IDC,shipped,uni_v2,random,abs,2,spot,1,0.8998265041135497,0.0029861981453794704,0.011457105362255656,False
LYMPH_IDC,shipped,uni_v2,random,abs,3,spot,1,0.9003093167885433,0.001565493595560823,0.005606107411405473,False
LYMPH_IDC,shipped,uni_v2,random,scaled,0,spot,1,0.9014304395195462,0.001301318247097394,0.00538600503767132,False
LYMPH_IDC,shipped,uni_v2,random,scaled,1,spot,1,0.9001500165986001,0.001187747411315179,0.0029198771989359645,False
LYMPH_IDC,shipped,uni_v2,random,scaled,2,spot,1,0.9003749166371995,0.0015872796625151428,0.013198309094206545,False
LYMPH_IDC,shipped,uni_v2,random,scaled,3,spot,1,0.8999793071030352,0.0015427684595294298,0.01037761272750576,False
PAAD,shipped,uni_v2,donor,abs,TENX116,donor,1,0.9025273631840796,,,False
PAAD,shipped,uni_v2,donor,abs,TENX126,donor,1,0.9260481804202974,,,False
PAAD,shipped,uni_v2,donor,abs,TENX140,donor,1,0.8573240997229916,,,False
PAAD,shipped,uni_v2,donor,scaled,TENX116,donor,1,0.9274925373134328,,,False
PAAD,shipped,uni_v2,donor,scaled,TENX126,donor,1,0.9032188621219888,,,False
PAAD,shipped,uni_v2,donor,scaled,TENX140,donor,1,0.8180110803324099,,,False
PAAD,shipped,uni_v2,patient,abs,0,patient,1,0.8292139303482586,,,False
PAAD,shipped,uni_v2,patient,abs,1,patient,1,0.8573240997229916,,,False
PAAD,shipped,uni_v2,patient,abs,2,patient,1,0.9184213223987698,,,False
PAAD,shipped,uni_v2,patient,scaled,0,patient,1,0.8255820895522388,,,False
PAAD,shipped,uni_v2,patient,scaled,1,patient,1,0.8180110803324099,,,False
PAAD,shipped,uni_v2,patient,scaled,2,patient,1,0.9114197847257816,,,False
PAAD,shipped,uni_v2,random,abs,0,spot,1,0.893076023617461,0.002356159531033306,0.009897950044095459,False
PAAD,shipped,uni_v2,random,abs,1,spot,1,0.8934179721923547,0.0035423179390291124,0.022911996289086245,False
PAAD,shipped,uni_v2,random,abs,2,spot,1,0.8924079536660458,0.002636944850292843,0.016965418802038557,False
PAAD,shipped,uni_v2,random,scaled,0,spot,1,0.9027462591273968,0.002799741199194387,0.03877617189382993,False
PAAD,shipped,uni_v2,random,scaled,1,spot,1,0.9005993907728144,0.0036146060537264146,0.04542983928291715,False
PAAD,shipped,uni_v2,random,scaled,2,spot,1,0.9037902797621215,0.001239874273631908,0.02786276955011759,False
PRAD,shipped,uni_v2,donor,abs,PRAD_patient1,slide,3,0.8230893459930448,0.059847346461584065,0.32590366864500536,False
PRAD,shipped,uni_v2,donor,abs,PRAD_patient2,slide,3,0.9435286074824204,0.02269544131665658,0.39184843394005503,False
PRAD,shipped,uni_v2,donor,scaled,PRAD_patient1,slide,3,0.8287460751945881,0.0086357679866007,0.07332340643227221,False
PRAD,shipped,uni_v2,donor,scaled,PRAD_patient2,slide,3,0.8812207138232147,0.05523465323150563,0.41405369443749923,False
PRAD,shipped,uni_v2,patient,abs,0,slide,3,0.8195260435176972,0.039894444822723495,0.1670839251156603,False
PRAD,shipped,uni_v2,patient,abs,1,slide,3,0.954459078464777,0.017501315151202852,0.30031237371981206,False
PRAD,shipped,uni_v2,patient,scaled,0,slide,3,0.8457016033642795,0.0216753444685193,0.08146815360501507,False
PRAD,shipped,uni_v2,patient,scaled,1,slide,3,0.9199057468182427,0.020919489645092975,0.19749325222130934,False
PRAD,shipped,uni_v2,random,abs,0,spot,1,0.9043884618067052,0.0014033003564863904,0.008646363699053158,False
PRAD,shipped,uni_v2,random,abs,1,spot,1,0.9037756892529879,0.002106728805828985,0.009820243537962828,False
PRAD,shipped,uni_v2,random,scaled,0,spot,1,0.898723635644337,0.0019778485580893715,0.013466538973353112,False
PRAD,shipped,uni_v2,random,scaled,1,spot,1,0.8986352599691735,0.0019831675082860587,0.011525454693691211,False
READ,shipped,uni_v2,donor,abs,READ_specimen1,slide,1,0.8937799265533658,,,False
READ,shipped,uni_v2,donor,abs,READ_specimen7,slide,1,0.7709861028976936,,,False
READ,shipped,uni_v2,donor,scaled,READ_specimen1,slide,1,0.8609216781766049,,,False
READ,shipped,uni_v2,donor,scaled,READ_specimen7,slide,1,0.8162265565599393,,,False
READ,shipped,uni_v2,patient,abs,0,slide,1,0.8937799265533658,,,False
READ,shipped,uni_v2,patient,abs,1,slide,1,0.7677804236715384,,,False
READ,shipped,uni_v2,patient,scaled,0,slide,1,0.8609216781766049,,,False
READ,shipped,uni_v2,patient,scaled,1,slide,1,0.8139286770296528,,,False
READ,shipped,uni_v2,random,abs,0,spot,1,0.8976830821494468,0.0013408238306785402,0.006462974123956871,False
READ,shipped,uni_v2,random,abs,1,spot,1,0.8979410301244506,0.002068856211000642,0.00999485735214995,False
READ,shipped,uni_v2,random,scaled,0,spot,1,0.9014245373885515,0.002011834232500138,0.026266227990743088,False
READ,shipped,uni_v2,random,scaled,1,spot,1,0.9035123793163906,0.0007445134306069788,0.023878168136445083,False
SKCM,shipped,uni_v2,donor,abs,SKCM_hest_patient_1,block,3,0.6646713070378963,0.04357288817352348,0.04428147255753721,False
SKCM,shipped,uni_v2,donor,abs,SKCM_hest_patient_2,block,3,0.6956117174037909,0.02519503717777339,0.04779106114200169,False
SKCM,shipped,uni_v2,donor,scaled,SKCM_hest_patient_1,block,3,0.6555297757153906,0.05659453730903252,0.33606617126663346,False
SKCM,shipped,uni_v2,donor,scaled,SKCM_hest_patient_2,block,3,0.7754700363775608,0.01670084899908185,0.5219698389784958,False
SKCM,shipped,uni_v2,patient,abs,0,block,3,0.6431038927558649,0.05504589250483839,0.05533788405633519,False
SKCM,shipped,uni_v2,patient,abs,1,block,3,0.7294237028527667,0.02552133409264624,0.11430801361246491,False
SKCM,shipped,uni_v2,patient,scaled,0,block,3,0.6718226346996649,0.0776388951799266,0.5548822963945089,False
SKCM,shipped,uni_v2,patient,scaled,1,block,3,0.7458089220754355,0.032580444577403285,0.7120573670461238,False
SKCM,shipped,uni_v2,random,abs,0,spot,1,0.9016204319554368,0.006190106514357385,0.04137312777683782,False
SKCM,shipped,uni_v2,random,abs,1,spot,1,0.8981533883769799,0.004646103249495532,0.03708849927282894,False
SKCM,shipped,uni_v2,random,scaled,0,spot,1,0.900432711581636,0.00585103981216664,0.11320092985693787,False
SKCM,shipped,uni_v2,random,scaled,1,spot,1,0.8982054538077524,0.006012327320984994,0.15739566809578598,False
