task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
CCRCC,shipped,phikon,donor,abs,INT1,-1,0,donor,INT1,0.569280442804428,1.777540634375064,5.142286055456821,0.010848708487084871,0.4198708487084871,1084,50,False
CCRCC,shipped,phikon,donor,abs,INT1,-1,1,donor,INT1,0.9561808118081181,2.2317621640078533,2.406526823291249,0.02841328413284133,0.015405904059040592,1084,50,False
CCRCC,shipped,phikon,donor,abs,INT1,-1,2,donor,INT1,0.6492804428044281,2.073423546663288,4.300757114735306,0.010018450184501846,0.34070110701107015,1084,50,False
CCRCC,shipped,phikon,donor,abs,INT10,-1,0,donor,INT10,0.8536056480080686,2.1053486615831427,3.0845104969621593,0.12211800302571861,0.024276348966212807,1983,50,False
CCRCC,shipped,phikon,donor,abs,INT10,-1,1,donor,INT10,0.7924659606656581,2.2605571704759435,4.187637428022118,0.20560766515380735,0.0019263741805345435,1983,50,False
CCRCC,shipped,phikon,donor,abs,INT10,-1,2,donor,INT10,0.824457892082703,2.131571895886043,3.656097211993584,0.16564800806858293,0.00989409984871407,1983,50,False
CCRCC,shipped,phikon,donor,abs,INT11,-1,0,donor,INT11,0.8021403752605977,1.8988579068965017,3.0410726784440145,0.07092425295343989,0.12693537178596248,1439,50,False
CCRCC,shipped,phikon,donor,abs,INT11,-1,1,donor,INT11,0.9191382904794996,2.311944088914991,2.7358567816992303,0.053676164002779705,0.027185545517720636,1439,50,False
CCRCC,shipped,phikon,donor,abs,INT11,-1,2,donor,INT11,0.807560806115358,1.8540722140144252,2.8962065985504224,0.0819874913134121,0.11045170257123002,1439,50,False
CCRCC,shipped,phikon,donor,abs,INT12,-1,0,donor,INT12,0.9010889042039971,2.211259772234976,2.7433840530660394,0.023501033769813922,0.07541006202618884,1451,50,False
CCRCC,shipped,phikon,donor,abs,INT12,-1,1,donor,INT12,0.886919365954514,2.03905048956992,2.5876900921290598,0.03443142660234321,0.07864920744314266,1451,50,False
CCRCC,shipped,phikon,donor,abs,INT12,-1,2,donor,INT12,0.8510957960027566,2.206646352862573,2.9185209115608446,0.015644383184011026,0.13325982081323226,1451,50,False
CCRCC,shipped,phikon,donor,abs,INT13,-1,0,donor,INT13,0.9272998394127093,2.204688433368308,2.6032681368851307,0.06556090846524432,0.007139252122046341,4359,50,False
CCRCC,shipped,phikon,donor,abs,INT13,-1,1,donor,INT13,0.9215095205322322,2.243192582113912,2.69989595678466,0.07402615278733654,0.004464326680431291,4359,50,False
CCRCC,shipped,phikon,donor,abs,INT13,-1,2,donor,INT13,0.9016104611149346,2.0727957349987447,2.6508644334223614,0.08722183987153016,0.011167699013535214,4359,50,False
CCRCC,shipped,phikon,donor,abs,INT14,-1,0,donor,INT14,0.9661508110477861,2.1640183150684176,2.2762621949280772,0.022753178430512933,0.011096010521701007,4562,50,False
CCRCC,shipped,phikon,donor,abs,INT14,-1,1,donor,INT14,0.9734239368697939,2.256806703575333,2.34090682070825,0.017527400263042524,0.009048662867163526,4562,50,False
CCRCC,shipped,phikon,donor,abs,INT14,-1,2,donor,INT14,0.9538711091626481,2.016975115104761,2.210082021789914,0.04081104778605875,0.005317843051293293,4562,50,False
CCRCC,shipped,phikon,donor,abs,INT15,-1,0,donor,INT15,0.9044048582995952,1.9820595540441854,2.36178559277059,0.04380161943319839,0.05179352226720648,4940,50,False
CCRCC,shipped,phikon,donor,abs,INT15,-1,1,donor,INT15,0.9494817813765182,2.2128008139920454,2.456903017894289,0.03627530364372469,0.014242914979757087,4940,50,False
CCRCC,shipped,phikon,donor,abs,INT15,-1,2,donor,INT15,0.8776315789473683,1.8847229330758237,2.428287220646782,0.03689068825910931,0.08547773279352226,4940,50,False
CCRCC,shipped,phikon,donor,abs,INT16,-1,0,donor,INT16,0.9186213349968808,2.041371192053829,2.7821364560828488,0.07688084840923269,0.0044978165938864625,3206,50,False
CCRCC,shipped,phikon,donor,abs,INT16,-1,1,donor,INT16,0.9315907673112913,2.025982235240122,2.6857629773145977,0.06149719276356831,0.006912039925140362,3206,50,False
CCRCC,shipped,phikon,donor,abs,INT16,-1,2,donor,INT16,0.9244541484716158,1.9150810684637198,2.440188958615315,0.0504678727386151,0.02507797878976918,3206,50,False
CCRCC,shipped,phikon,donor,abs,INT17,-1,0,donor,INT17,0.9354198047419804,1.8820938635397813,2.228455791391527,0.05115202231520224,0.013428172942817293,3585,50,False
CCRCC,shipped,phikon,donor,abs,INT17,-1,1,donor,INT17,0.945718270571827,2.1615462512338475,2.471736990672806,0.05181032078103207,0.002471408647140865,3585,50,False
CCRCC,shipped,phikon,donor,abs,INT17,-1,2,donor,INT17,0.9480334728033474,2.1125871827451403,2.386751759976938,0.04635425383542539,0.0056122733612273355,3585,50,False
CCRCC,shipped,phikon,donor,abs,INT18,-1,0,donor,INT18,0.8151536113936928,1.8611908214321846,3.192438828723476,0.1501322482197355,0.03471414038657172,4915,50,False
CCRCC,shipped,phikon,donor,abs,INT18,-1,1,donor,INT18,0.9269908443540182,2.6582353103732457,3.2766500900542908,0.06585554425228891,0.007153611393692777,4915,50,False
CCRCC,shipped,phikon,donor,abs,INT18,-1,2,donor,INT18,0.8671536113936927,2.1980046665829662,3.379995035542854,0.1323499491353001,0.0004964394710071211,4915,50,False
CCRCC,shipped,phikon,donor,abs,INT19,-1,0,donor,INT19,0.9728294260307194,2.028242687823338,2.128696995564847,0.01893694421988682,0.008233629749393696,4948,50,False
CCRCC,shipped,phikon,donor,abs,INT19,-1,1,donor,INT19,0.9798989490703315,2.1661800867536787,2.2434679573725167,0.016855295068714634,0.003245755860953921,4948,50,False
CCRCC,shipped,phikon,donor,abs,INT19,-1,2,donor,INT19,0.9740177849636217,2.0650976947538537,2.1662689851103045,0.018957154405820534,0.007025060630557801,4948,50,False
CCRCC,shipped,phikon,donor,abs,INT2,-1,0,donor,INT2,0.9439612403100776,2.3133145123356753,2.6376781044488813,0.05375193798449612,0.0022868217054263567,2580,50,False
CCRCC,shipped,phikon,donor,abs,INT2,-1,1,donor,INT2,0.9225813953488372,1.9885780586082853,2.4231313139103605,0.06235658914728682,0.01506201550387597,2580,50,False
CCRCC,shipped,phikon,donor,abs,INT2,-1,2,donor,INT2,0.9474263565891473,2.2313197262973254,2.449217427088385,0.03350387596899225,0.019069767441860466,2580,50,False
CCRCC,shipped,phikon,donor,abs,INT20,-1,0,donor,INT20,0.9666707818930041,2.1153281935353068,2.260886979693722,0.01676543209876543,0.01656378600823045,4860,50,False
CCRCC,shipped,phikon,donor,abs,INT20,-1,1,donor,INT20,0.9572098765432099,2.0013874003403616,2.1771191966080337,0.017069958847736627,0.0257201646090535,4860,50,False
CCRCC,shipped,phikon,donor,abs,INT20,-1,2,donor,INT20,0.9559465020576131,1.9704773235776718,2.1603314531394533,0.01986008230452675,0.024193415637860084,4860,50,False
