encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
uni_v1,PRAD,shipped,slide_out,MEND139,-1,0,0.001,0.0018627383492806498,0.0,0.4254378523652351,0.5307470313649614,-0.1990420818977645,2.203228780988409,5.809951432889326,False
uni_v1,PRAD,shipped,slide_out,MEND139,-1,1,0.001,0.0004252381609830181,5.334755934915978e-06,0.39463247117977607,0.5396711423102983,-0.18900699903488172,2.495219690130771,6.451517599295222,False
uni_v1,PRAD,shipped,slide_out,MEND139,-1,2,0.001,0.00027676998030475795,1.0669511869831956e-05,0.44044618481660525,0.5199131837465361,-0.12039609005473612,2.1440736795975166,4.750855533422288,False
uni_v1,PRAD,shipped,slide_out,MEND140,-1,0,0.001,0.0019327236750628376,0.00041343669250645994,0.432319980391306,0.4006444949156898,-0.1719178179526466,2.2637280881602604,6.47742553818698,False
uni_v1,PRAD,shipped,slide_out,MEND140,-1,1,0.001,0.0007763907139728427,6.201550387596899e-05,0.3994222223396997,0.40835557018836666,-0.12495037284186694,2.2315516981067023,5.7691807535143695,False
uni_v1,PRAD,shipped,slide_out,MEND140,-1,2,0.001,0.0005149975642007098,0.00046511627906976747,0.3666439327200244,0.3747405773719953,-0.3573463733036881,2.2718346778406144,5.357930023943754,False
uni_v1,PRAD,shipped,slide_out,MEND141,-1,0,0.001,0.0007738095238095238,0.0026309921962095876,0.4449005492807489,0.308556660320175,-0.24107121001755683,1.9694586704146377,4.495324852058168,False
uni_v1,PRAD,shipped,slide_out,MEND141,-1,1,0.001,0.003145606157793457,0.0006020066889632107,0.43619049387306863,0.3185353183865999,-0.15418735486625879,2.908585751222734,8.085475868961082,False
uni_v1,PRAD,shipped,slide_out,MEND141,-1,2,0.001,0.00025765275972107314,0.0017837235228539577,0.4490508226938298,0.3151566523679868,-0.24991069699581825,1.8561794905423916,4.014593554224258,False
uni_v1,PRAD,shipped,slide_out,MEND142,-1,0,0.001,0.0014871134020618556,0.0001334668001334668,0.3824345250390627,0.4235794718815452,-0.30786344971610324,2.606605217714214,6.56152176795921,False
uni_v1,PRAD,shipped,slide_out,MEND142,-1,1,0.001,0.0005383615084525357,3.33667000333667e-05,0.421759486835079,0.43275358091524263,-0.2515654386728621,1.9889679007168444,4.39603651680845,False
uni_v1,PRAD,shipped,slide_out,MEND142,-1,2,0.001,0.00027215702144880614,4.671338004671338e-05,0.46778416813277324,0.42657416499738565,-0.11039671130844897,1.9766757781910467,4.082096471533136,False
uni_v1,PRAD,shipped,slide_out,MEND143,-1,0,0.001,0.000723850332848726,0.00046645702306079664,0.37754397319057553,0.3394633846216566,-0.3114123643787631,2.286894721614128,5.671881767136448,False
uni_v1,PRAD,shipped,slide_out,MEND143,-1,1,0.001,0.00018461164753749923,1.0482180293501048e-05,0.42303854568168714,0.41543119102863557,-0.13708311820234842,1.905017822688717,4.21673469171073,False
uni_v1,PRAD,shipped,slide_out,MEND143,-1,2,0.001,0.0001900337837837838,0.0005083857442348008,0.42283507737194753,0.31463794869820105,-0.10141837348728205,2.36634323755901,5.661893774473163,False
uni_v1,PRAD,shipped,slide_out,MEND144,-1,0,0.001,0.0005205348615090735,0.00011291114383897889,0.4401900768645504,0.3331083096263504,-0.11382724168992786,2.3137525217149832,5.40864707186348,False
uni_v1,PRAD,shipped,slide_out,MEND144,-1,1,0.001,0.0016149945439373516,0.000589101620029455,0.41289498128044677,0.3679696911880904,-0.2851010013022044,2.204390381726341,6.184120547474143,False
uni_v1,PRAD,shipped,slide_out,MEND144,-1,2,0.001,0.00030038703714401247,0.00022582228767795777,0.4632006701344586,0.344476363158119,-0.12248340317240441,1.9859129031530525,4.0877488493175544,False
uni_v1,PRAD,shipped,slide_out,MEND145,-1,0,0.001,0.0008320780431819812,0.00019746121297602257,0.3777982370773387,0.3490861607654215,-0.16162294997399784,2.6637515269857635,6.120867281226634,False
uni_v1,PRAD,shipped,slide_out,MEND145,-1,1,0.001,0.0001557981705517852,0.0003244005641748942,0.40959744341494686,0.33981449854424717,-0.09868390866698618,2.4998660764999903,5.603674639858367,False
uni_v1,PRAD,shipped,slide_out,MEND145,-1,2,0.001,0.00015919517992371899,0.0007475317348377997,0.4437623404300151,0.3324109104340183,-0.16806272834009495,1.8928648413330715,4.0379126560471175,False
uni_v1,PRAD,shipped,slide_out,MEND146,-1,0,0.001,0.00022456994302782235,0.00047861507128309574,0.43901435727793453,0.3234737737829004,-0.1677390744754771,2.148546581127782,5.253859983247114,False
uni_v1,PRAD,shipped,slide_out,MEND146,-1,1,0.001,0.0027131317177381668,0.00037678207739307533,0.36998044159759813,0.33219612639689466,-0.1694315806850668,2.331493923132653,7.877016652936665,False
uni_v1,PRAD,shipped,slide_out,MEND146,-1,2,0.001,0.0008708128001996133,0.0002545824847250509,0.42627390206328375,0.32828040511945983,-0.24197618538002252,2.0268805503629324,4.925780096434956,False
uni_v1,PRAD,shipped,slide_out,MEND147,-1,0,0.001,0.00012858443331816114,0.0003854389721627409,0.4938194270883714,0.4014440110592815,-0.11443180385602542,1.977837933434747,3.989985304348402,False
uni_v1,PRAD,shipped,slide_out,MEND147,-1,1,0.001,0.0003734052484182139,0.0003511777301927195,0.4827574238483956,0.41433609153381645,-0.4170024955334761,2.267058255750479,4.797802099600525,False
uni_v1,PRAD,shipped,slide_out,MEND147,-1,2,0.001,0.0019023911895602323,0.00010278372591006424,0.3861915726505749,0.4119784555602292,-0.17663802371894327,2.418152906788423,6.722454211539877,False
uni_v1,PRAD,shipped,slide_out,MEND148,-1,0,0.001,0.00036013730234651963,0.008658909981628904,0.483378461835846,0.23853498462935213,-0.10182583596423522,2.1023384657939825,4.267911461420882,False
uni_v1,PRAD,shipped,slide_out,MEND148,-1,1,0.001,0.0006641744548286604,0.003710961420698102,0.39730617277477964,0.257016643404144,-0.26521787488527726,2.042380788272279,4.790292572006615,False
uni_v1,PRAD,shipped,slide_out,MEND148,-1,2,0.001,0.0005823176629909073,0.0036374770361298223,0.4368434183154669,0.2492509902422872,-0.17849914523848248,2.334585081923302,5.2007028422295125,False
uni_v1,PRAD,shipped,slide_out,MEND149,-1,0,0.001,0.003089453927331964,0.000561858454889249,0.34566770559555676,0.3413672062649603,-0.16259539356691166,2.51832051304141,8.457077588278073,False
uni_v1,PRAD,shipped,slide_out,MEND149,-1,1,0.001,0.00012343051713130452,0.0004430037817396002,0.4295033915870177,0.33298363392746144,-0.08163214962961435,2.015673107048198,5.07797617675712,False
uni_v1,PRAD,shipped,slide_out,MEND149,-1,2,0.001,0.0019570716195707162,0.000788762830902215,0.41500686340029036,0.33538195021538053,-0.1346571554275971,2.4619881234245105,6.709300357914041,False
uni_v1,PRAD,shipped,slide_out,MEND150,-1,0,0.001,0.00026134301270417423,6.853226727584238e-05,0.432817805936617,0.4368143268270871,-0.08772836049878541,2.5479432215837217,5.634599002506781,False
uni_v1,PRAD,shipped,slide_out,MEND150,-1,1,0.001,0.000583749671312122,4.568817818389492e-05,0.48732350414815306,0.4382049848617007,-0.09460703744234805,2.073906397701902,4.780629563817262,False
uni_v1,PRAD,shipped,slide_out,MEND150,-1,2,0.001,0.001560449338227116,0.00012564249000571103,0.40332725262231683,0.45859727671309614,-0.1516269541632596,2.3089246119393274,5.971002664993278,False
uni_v1,PRAD,shipped,slide_out,MEND151,-1,0,0.001,0.0011462076792131644,7.692307692307692e-06,0.40208104082076634,0.4624049377572806,-0.21960192374030518,2.261797942173798,5.565748515274094,False
uni_v1,PRAD,shipped,slide_out,MEND151,-1,1,0.001,0.0002307277628032345,8.461538461538461e-05,0.491161978418442,0.4469917334325026,-0.10811412724163327,2.1184721519350265,5.182015617878766,False
uni_v1,PRAD,shipped,slide_out,MEND151,-1,2,0.001,0.0014633048176497074,0.0,0.44933983986781895,0.46320685379991394,-0.3646100090242155,2.461730192541454,5.9038096115729,False
uni_v1,PRAD,shipped,slide_out,MEND152,-1,0,0.001,0.00130429094714809,0.00017521090201168073,0.37325398936954535,0.4444491734432078,-0.1815681468916367,2.5484063288613794,6.2596279324409965,False
