encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
virchow2,CCRCC,shipped,donor,INT17,-1,1,0.001,9.721322099805573e-06,0.00012273361227336122,0.4112258660193733,0.34784584473596925,-0.043343081767503566,2.5420571474226668,4.624249787763276,False
virchow2,CCRCC,shipped,donor,INT17,-1,2,0.001,2.299696440069911e-05,0.00011157601115760112,0.398646902113316,0.3328617612180219,-0.0829051404029007,2.6069313758281005,4.91353764673421,False
virchow2,CCRCC,shipped,donor,INT18,-1,0,0.001,0.0003015512492147103,0.0,0.39362179168102734,0.4355452685443271,-0.10742333221923733,2.3687201472027963,4.7486287202326825,False
virchow2,CCRCC,shipped,donor,INT18,-1,1,0.001,0.0001756066411238825,1.6276703967446593e-05,0.39804989602964014,0.4395890333537253,-0.06797497766071087,3.351988142500677,6.491038154517076,False
virchow2,CCRCC,shipped,donor,INT18,-1,2,0.001,0.00010918505177847816,4.069175991861648e-06,0.3856401150223535,0.39281620131784956,-0.07756178436479233,2.946280339543239,5.899292848346683,False
virchow2,CCRCC,shipped,donor,INT19,-1,0,0.001,1.00150225338007e-05,4.44624090541633e-05,0.40889016696802044,0.3536953511486065,-0.05199285648207608,2.367044620511564,4.356161571937232,False
virchow2,CCRCC,shipped,donor,INT19,-1,1,0.001,5.934013766911939e-06,0.0003597413096200485,0.4293423381556933,0.34476380207019874,-0.03232290293300977,2.483071015753756,4.292069667066704,False
virchow2,CCRCC,shipped,donor,INT19,-1,2,0.001,0.00030337825587719826,0.00043654001616814876,0.4127112735910442,0.35343890092800995,-0.09077375191542736,2.448357961456446,4.7996579119306295,False
virchow2,CCRCC,shipped,donor,INT2,-1,0,0.001,3.8585209003215434e-05,2.325581395348837e-05,0.381673496140269,0.3979150457098676,-0.04919080542442461,2.8484358127573226,5.403949967248102,False
virchow2,CCRCC,shipped,donor,INT2,-1,1,0.001,0.0002067547723935389,2.325581395348837e-05,0.38862627330395577,0.39906660833869556,-0.10021780886825304,2.5241396638556526,4.722627504536236,False
virchow2,CCRCC,shipped,donor,INT2,-1,2,0.001,3.696003696003696e-05,0.00013953488372093022,0.4162360189526929,0.4068091386438568,-0.08029255573749783,2.578138654079545,5.038363177608779,False
virchow2,CCRCC,shipped,donor,INT20,-1,0,0.001,1.3019773781430548e-05,8.23045267489712e-06,0.43640367438408356,0.38111117631203045,-0.037261670181561235,2.4094936456499276,4.120726855483574,False
virchow2,CCRCC,shipped,donor,INT20,-1,1,0.001,4.605437959436719e-05,4.11522633744856e-06,0.40143915883576353,0.4084998373539457,-0.06931703548309304,2.433000798418204,4.933321868974137,False
virchow2,CCRCC,shipped,donor,INT20,-1,2,0.001,0.00010670731707317073,0.0,0.3908525849937338,0.4174355581476712,-0.09090992691271499,2.459286186367254,5.2508930288765985,False
virchow2,CCRCC,shipped,donor,INT21,-1,0,0.001,1.5812549414216918e-05,8.040201005025125e-06,0.41329868449828594,0.3876401397932334,-0.017990262685599723,2.5890426411248453,4.811910271756612,False
virchow2,CCRCC,shipped,donor,INT21,-1,1,0.001,1.8188432157148055e-05,4.020100502512563e-06,0.42931049940886246,0.39651932054899675,-0.07772647742197564,3.063471681455703,5.921051712044206,False
virchow2,CCRCC,shipped,donor,INT21,-1,2,0.001,4.82294707450184e-05,4.020100502512563e-06,0.4039854314997847,0.403721396860524,-0.0684783587703689,2.5571730530458545,4.941184347581164,False
virchow2,CCRCC,shipped,donor,INT22,-1,0,0.001,0.00016148291351566498,6.790284669626535e-05,0.3956178336652728,0.38148925882930174,-0.10024362395993391,2.505836420301404,4.45836799906163,False
virchow2,CCRCC,shipped,donor,INT22,-1,1,0.001,0.00016614551733793812,5.223295899712719e-06,0.37780529846267197,0.3579255511217367,-0.1130748322173189,2.7616466036218457,5.73141304607042,False
virchow2,CCRCC,shipped,donor,INT22,-1,2,0.001,0.0002054706562219083,5.223295899712719e-05,0.34008059551191727,0.29393164841997993,-0.0716789148592058,2.7958853905002607,6.125311446431483,False
virchow2,CCRCC,shipped,donor,INT23,-1,0,0.001,1.3984710050344956e-05,0.0,0.389332145051448,0.4341791622991969,-0.05157910302325003,2.42572450531309,4.6008394238055015,False
virchow2,CCRCC,shipped,donor,INT23,-1,1,0.001,1.3730762629441044e-05,8.412197686645636e-06,0.41821741256983064,0.4329179977674248,-0.05083412334512588,2.9204764645158017,5.779564935344181,False
virchow2,CCRCC,shipped,donor,INT23,-1,2,0.001,1.9594543673223302e-05,0.0,0.4025462046828574,0.4180342181668171,-0.03379197315740495,3.076599867518055,5.844051802748498,False
virchow2,CCRCC,shipped,donor,INT24,-1,0,0.001,3.923855983880375e-05,7.982261640798226e-05,0.39802508401386993,0.3473223807428554,-0.08995420088441763,2.894053680755795,5.796330815047761,False
virchow2,CCRCC,shipped,donor,INT24,-1,1,0.001,4.139244174013825e-06,8.869179600886918e-06,0.40152712788817835,0.38423667190530847,-0.04565724598074805,2.627034633617398,4.878658460843262,False
virchow2,CCRCC,shipped,donor,INT24,-1,2,0.001,0.00023714094856379427,0.00025720620842572064,0.41609999830687305,0.3708418721779012,-0.1201413380995694,2.368959580327245,4.4598556371754325,False
virchow2,CCRCC,shipped,donor,INT3,-1,0,0.001,0.0002575697994494691,0.00014947683109118088,0.37125958474337734,0.40136920498503625,-0.08119190911708818,3.4068076446738775,6.969784918601579,False
virchow2,CCRCC,shipped,donor,INT3,-1,1,0.001,4.682865913939331e-05,0.00014947683109118088,0.4227607964441785,0.40322304970596634,-0.038795486256051726,3.1463159846601076,5.843028122470734,False
virchow2,CCRCC,shipped,donor,INT3,-1,2,0.001,3.8296390855286064e-05,6.975585450921774e-05,0.4146138186340411,0.407954318490943,-0.05905558386195647,2.663324115596887,5.498523701878803,False
virchow2,CCRCC,shipped,donor,INT4,-1,0,0.001,1.1756061719324027e-05,0.0,0.4048643506414741,0.4605876665664925,-0.061003687163346476,2.6121421080441807,4.652592143022657,False
virchow2,CCRCC,shipped,donor,INT4,-1,1,0.001,0.0003559305595965474,0.00011860637509266123,0.36168130065191617,0.4294215009283159,-0.10438244412063474,3.0033750789564393,6.126179391010835,False
