task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
CCRCC,shipped,uni_v2,donor,abs,INT1,-1,0,donor,INT1,0.7719926199261993,1.7443636149399506,2.81768429825027,0.02743542435424354,0.20057195571955722,1084,50
CCRCC,shipped,uni_v2,donor,abs,INT1,-1,1,donor,INT1,0.9423616236162361,2.1787256097860976,2.4814420100313592,0.04605166051660516,0.011586715867158672,1084,50
CCRCC,shipped,uni_v2,donor,abs,INT1,-1,2,donor,INT1,0.8664575645756457,2.103894230374708,2.700905167402053,0.02158671586715867,0.11195571955719558,1084,50
CCRCC,shipped,uni_v2,donor,abs,INT10,-1,0,donor,INT10,0.829601613716591,2.052332778750137,3.381782592582038,0.16024205748865356,0.01015632879475542,1983,50
CCRCC,shipped,uni_v2,donor,abs,INT10,-1,1,donor,INT10,0.7659203227433181,2.17653220509635,4.326729966676232,0.23236510337871913,0.0017145738779626829,1983,50
CCRCC,shipped,uni_v2,donor,abs,INT10,-1,2,donor,INT10,0.7802420574886536,1.9914440425434023,3.919993728122352,0.21579425113464448,0.003963691376701967,1983,50
CCRCC,shipped,uni_v2,donor,abs,INT11,-1,0,donor,INT11,0.7437943015983322,1.9200955142722882,3.617756012674546,0.05881862404447533,0.1973870743571925,1439,50
CCRCC,shipped,uni_v2,donor,abs,INT11,-1,1,donor,INT11,0.9096038915913829,2.3233333844415753,2.809627329159663,0.05214732453092426,0.038248783877692843,1439,50
CCRCC,shipped,uni_v2,donor,abs,INT11,-1,2,donor,INT11,0.7367616400277971,1.848966856656348,3.391489545837747,0.07412091730368311,0.1891174426685198,1439,50
CCRCC,shipped,uni_v2,donor,abs,INT12,-1,0,donor,INT12,0.8931909028256375,2.1460610350111167,2.7271387404016427,0.023059958649207443,0.08374913852515506,1451,50
CCRCC,shipped,uni_v2,donor,abs,INT12,-1,1,donor,INT12,0.882053756030324,2.0094202207104197,2.6170258976500373,0.03560303239145417,0.08234321157822193,1451,50
CCRCC,shipped,uni_v2,donor,abs,INT12,-1,2,donor,INT12,0.8099655410062025,2.1032609112155054,3.040754345875071,0.016030323914541695,0.17400413507925566,1451,50
CCRCC,shipped,uni_v2,donor,abs,INT13,-1,0,donor,INT13,0.9062629043358568,2.031174778313482,2.5845461302094748,0.08732278045423263,0.006414315209910529,4359,50
CCRCC,shipped,uni_v2,donor,abs,INT13,-1,1,donor,INT13,0.9172929571002524,2.155258811661024,2.6337698275696138,0.0751732048635008,0.007533838036246846,4359,50
CCRCC,shipped,uni_v2,donor,abs,INT13,-1,2,donor,INT13,0.9013443450332644,2.1055810528358463,2.709660972808806,0.089043358568479,0.009612296398256481,4359,50
CCRCC,shipped,uni_v2,donor,abs,INT14,-1,0,donor,INT14,0.9764094695309075,2.251521232494224,2.3301678754339874,0.019842174484875054,0.0037483559842174485,4562,50
CCRCC,shipped,uni_v2,donor,abs,INT14,-1,1,donor,INT14,0.9715607189829022,2.2369543092238526,2.32830138067147,0.018562034195528276,0.009877246821569487,4562,50
CCRCC,shipped,uni_v2,donor,abs,INT14,-1,2,donor,INT14,0.9557737834283209,2.010262123815138,2.183096589719122,0.041718544498027185,0.002507672073651907,4562,50
CCRCC,shipped,uni_v2,donor,abs,INT15,-1,0,donor,INT15,0.9234453441295547,1.9859310967969386,2.3873655019799216,0.0675506072874494,0.00900404858299595,4940,50
CCRCC,shipped,uni_v2,donor,abs,INT15,-1,1,donor,INT15,0.9455627530364373,2.163166772923909,2.4045268743168986,0.03016599190283401,0.024271255060728743,4940,50
CCRCC,shipped,uni_v2,donor,abs,INT15,-1,2,donor,INT15,0.9171376518218624,1.9773527638579624,2.3437656054122327,0.050813765182186235,0.03204858299595142,4940,50
CCRCC,shipped,uni_v2,donor,abs,INT16,-1,0,donor,INT16,0.9267747972551466,2.0390593790509373,2.7644239263330412,0.0653337492202121,0.007891453524641297,3206,50
CCRCC,shipped,uni_v2,donor,abs,INT16,-1,1,donor,INT16,0.9194011228945727,1.9116123452928313,2.619218734312257,0.06884591391141609,0.01175296319401123,3206,50
CCRCC,shipped,uni_v2,donor,abs,INT16,-1,2,donor,INT16,0.9132813474734873,1.803106888565778,2.41012715490068,0.06115408608858391,0.02556456643792888,3206,50
CCRCC,shipped,uni_v2,donor,abs,INT17,-1,0,donor,INT17,0.9256792189679218,1.7518896793600118,2.097800676289283,0.046984658298465834,0.027336122733612273,3585,50
CCRCC,shipped,uni_v2,donor,abs,INT17,-1,1,donor,INT17,0.9564128312412831,2.077397956456679,2.2872688810879334,0.04082566248256625,0.0027615062761506275,3585,50
CCRCC,shipped,uni_v2,donor,abs,INT17,-1,2,donor,INT17,0.9578075313807531,2.03821565269598,2.234472945356571,0.03783542538354254,0.004357043235704324,3585,50
CCRCC,shipped,uni_v2,donor,abs,INT18,-1,0,donor,INT18,0.8082156663275687,1.7922203277698134,3.1854372252224943,0.13729399796541203,0.054490335707019326,4915,50
CCRCC,shipped,uni_v2,donor,abs,INT18,-1,1,donor,INT18,0.918587995930824,2.6191539598381373,3.26704732780859,0.06540386571719227,0.01600813835198372,4915,50
CCRCC,shipped,uni_v2,donor,abs,INT18,-1,2,donor,INT18,0.8806185147507629,2.2060669705481626,3.239906477300048,0.11512105798575789,0.004260427263479145,4915,50
CCRCC,shipped,uni_v2,donor,abs,INT19,-1,0,donor,INT19,0.9798625707356508,2.045947335587383,2.1153975631457818,0.012643492320129346,0.007493936944219887,4948,50
CCRCC,shipped,uni_v2,donor,abs,INT19,-1,1,donor,INT19,0.9846645109135004,2.1660388959539354,2.2144487567863704,0.009078415521422797,0.006257073565076798,4948,50
CCRCC,shipped,uni_v2,donor,abs,INT19,-1,2,donor,INT19,0.9807275666936135,2.0459952763277935,2.1156015304371625,0.014264349232012934,0.005008084074373484,4948,50
CCRCC,shipped,uni_v2,donor,abs,INT2,-1,0,donor,INT2,0.9188837209302325,2.1610558935019575,2.537133895159037,0.03755038759689922,0.04356589147286821,2580,50
CCRCC,shipped,uni_v2,donor,abs,INT2,-1,1,donor,INT2,0.8778759689922481,1.9031160161855396,2.5329898793597443,0.04227131782945737,0.07985271317829458,2580,50
CCRCC,shipped,uni_v2,donor,abs,INT2,-1,2,donor,INT2,0.9181627906976745,2.197107670447092,2.576945353387768,0.02282170542635659,0.05901550387596899,2580,50
CCRCC,shipped,uni_v2,donor,abs,INT20,-1,0,donor,INT20,0.9684444444444444,2.067501864233241,2.2001638571310176,0.017423868312757204,0.014131687242798355,4860,50
CCRCC,shipped,uni_v2,donor,abs,INT20,-1,1,donor,INT20,0.9577078189300411,1.949438283340989,2.083676352104634,0.010205761316872428,0.03208641975308642,4860,50
CCRCC,shipped,uni_v2,donor,abs,INT20,-1,2,donor,INT20,0.9594897119341563,1.9393788596160189,2.0758340340699077,0.012185185185185186,0.028325102880658436,4860,50
CCRCC,shipped,uni_v2,donor,abs,INT21,-1,0,donor,INT21,0.8844341708542713,2.0549608598722533,2.860268953141698,0.10951155778894472,0.006054271356783919,4975,50
CCRCC,shipped,uni_v2,donor,abs,INT21,-1,1,donor,INT21,0.9516261306532664,2.5884211451459667,2.9097073137873224,0.04706331658291457,0.0013105527638190956,4975,50
CCRCC,shipped,uni_v2,donor,abs,INT21,-1,2,donor,INT21,0.9074412060301508,2.0933298646488065,2.744470070194615,0.08577286432160804,0.006785929648241206,4975,50
CCRCC,shipped,uni_v2,donor,abs,INT22,-1,0,donor,INT22,0.8044450248106556,1.936721655738449,2.805664720995619,0.04928702010968921,0.14626795507965526,3829,50
CCRCC,shipped,uni_v2,donor,abs,INT22,-1,1,donor,INT22,0.90326978323322,2.1123617930947347,2.7395660654574554,0.09011752415774353,0.006612692609036301,3829,50
CCRCC,shipped,uni_v2,donor,abs,INT22,-1,2,donor,INT22,0.8328963175763907,1.8984010831736406,2.9469932070115874,0.09848524418908332,0.06861843823452599,3829,50
CCRCC,shipped,uni_v2,donor,abs,INT23,-1,0,donor,INT23,0.8139179810725552,1.8749264024905523,3.261942851794594,0.167074658254469,0.019007360672975815,4755,50
CCRCC,shipped,uni_v2,donor,abs,INT23,-1,1,donor,INT23,0.8764542586750789,2.4150075818570467,3.418474061318215,0.12284752891692956,0.0006982124079915877,4755,50
CCRCC,shipped,uni_v2,donor,abs,INT23,-1,2,donor,INT23,0.9026498422712933,2.490417220384722,3.3691524518365816,0.09636172450052577,0.0009884332281808622,4755,50
CCRCC,shipped,uni_v2,donor,abs,INT24,-1,0,donor,INT24,0.9313614190687362,2.207933069555483,2.8843707340852545,0.05889578713968958,0.00974279379157428,4510,50
CCRCC,shipped,uni_v2,donor,abs,INT24,-1,1,donor,INT24,0.9291929046563193,2.1302873730660052,2.7511538221244223,0.056980044345898005,0.013827050997782706,4510,50
CCRCC,shipped,uni_v2,donor,abs,INT24,-1,2,donor,INT24,0.9226430155210643,1.9942925890195224,2.697753558814243,0.06390243902439025,0.013454545454545455,4510,50
CCRCC,shipped,uni_v2,donor,abs,INT3,-1,0,donor,INT3,0.9569207772795216,2.2839802758596526,2.4771316672819497,0.03597409068261086,0.0071051320378674645,2007,50
CCRCC,shipped,uni_v2,donor,abs,INT3,-1,1,donor,INT3,0.9863776781265571,2.6365965640755307,2.6874023665089273,0.012904833084205281,0.0007174887892376681,2007,50
CCRCC,shipped,uni_v2,donor,abs,INT3,-1,2,donor,INT3,0.9707025411061285,2.2785529893886776,2.388840636235216,0.02488290981564524,0.004414549078226209,2007,50
CCRCC,shipped,uni_v2,donor,abs,INT4,-1,0,donor,INT4,0.8858561897702002,2.0660489140161142,2.611279628285494,0.008584136397331356,0.1055596738324685,1349,50
CCRCC,shipped,uni_v2,donor,abs,INT4,-1,1,donor,INT4,0.9339214232765011,2.0507869351147696,2.349312990317672,0.013743513713862121,0.052335063009636765,1349,50
CCRCC,shipped,uni_v2,donor,abs,INT4,-1,2,donor,INT4,0.853787991104522,1.8761678060437221,2.6491531467806264,0.012053372868791696,0.13415863602668643,1349,50
CCRCC,shipped,uni_v2,donor,abs,INT5,-1,0,donor,INT5,0.24290050590219223,1.8647125880669801,17.99986141630514,0.7512984822934233,0.005801011804384485,1186,50
CCRCC,shipped,uni_v2,donor,abs,INT5,-1,1,donor,INT5,0.26709949409780775,2.023100682111293,17.77659657583424,0.7312816188870152,0.0016188870151770656,1186,50
CCRCC,shipped,uni_v2,donor,abs,INT5,-1,2,donor,INT5,0.2642158516020236,1.917549095896757,17.4026292470829,0.7297301854974705,0.006053962900505903,1186,50
CCRCC,shipped,uni_v2,donor,abs,INT6,-1,0,donor,INT6,0.9026579261025031,2.3103406125454047,2.7771041256610367,0.028760429082240763,0.06858164481525626,1678,50
CCRCC,shipped,uni_v2,donor,abs,INT6,-1,1,donor,INT6,0.9004052443384982,2.2235649790188075,2.9047957353256515,0.09405244338498213,0.005542312276519666,1678,50
CCRCC,shipped,uni_v2,donor,abs,INT6,-1,2,donor,INT6,0.8562097735399284,1.9377218808656653,2.6558999728204418,0.04887961859356377,0.09491060786650773,1678,50
CCRCC,shipped,uni_v2,donor,abs,INT7,-1,0,donor,INT7,0.8543976411120472,1.9603825949119287,3.0213771483333214,0.11748946925021063,0.02811288963774221,2374,50
CCRCC,shipped,uni_v2,donor,abs,INT7,-1,1,donor,INT7,0.8183824768323505,1.846294061323824,2.9929302083911336,0.09450716090985678,0.08711036225779276,2374,50
CCRCC,shipped,uni_v2,donor,abs,INT7,-1,2,donor,INT7,0.8663268744734626,2.1438454409573917,3.1179840090614834,0.10967144060657118,0.024001684919966303,2374,50
CCRCC,shipped,uni_v2,donor,abs,INT8,-1,0,donor,INT8,0.7507029245767061,1.9664957882393217,4.018443931041667,0.21967162647511543,0.02962544894817855,1949,50
CCRCC,shipped,uni_v2,donor,abs,INT8,-1,1,donor,INT8,0.7444946126218573,2.139226161445121,4.381216938837746,0.2454694715238584,0.010035915854284247,1949,50
CCRCC,shipped,uni_v2,donor,abs,INT8,-1,2,donor,INT8,0.7171985633658287,1.8876966485020117,4.442493680218917,0.25476654694715234,0.028034889687018984,1949,50
