task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
IDC,audited,uni_v1,slide_out,abs,NCBI783,0.9002728785357738,4.498074963178511,6.023215209168387,0.05942762063227953,0.04029950083194675,slide
IDC,audited,uni_v1,slide_out,abs,NCBI785,0.6766334164588529,3.7323953300692385,9.067853804643747,0.29184704904405656,0.03151953449709061,slide
IDC,audited,uni_v1,slide_out,abs,TENX95,0.8789372852233677,4.641627499871633,7.4694380910038065,0.09840120274914088,0.02266151202749141,slide
IDC,audited,uni_v1,slide_out,abs,TENX99,0.8599877976333831,4.113038966094935,6.383972190065127,0.03416566318256988,0.10584653918404702,slide
IDC,audited,uni_v1,slide_out,scaled,NCBI783,0.8832501386577926,5.361872869613989,7.092452861123185,0.07986466999445369,0.03688519134775374,slide
IDC,audited,uni_v1,slide_out,scaled,NCBI785,0.7010689941812136,4.633273497868773,9.567310342229439,0.27706400665004155,0.021866999168744804,slide
IDC,audited,uni_v1,slide_out,scaled,TENX95,0.8582096219931271,35.484013417816776,38.81642098681237,0.11539432989690722,0.026396048109965636,slide
IDC,audited,uni_v1,slide_out,scaled,TENX99,0.8693383427259445,8.884420967643765,11.335785159190301,0.03635695133503524,0.09430470593902028,slide
PRAD,shipped,uni_v1,slide_out,abs,MEND139,0.8334453632079666,2.148853247333457,3.0894044153056295,0.03615719747488219,0.13039743931715123,slide
PRAD,shipped,uni_v1,slide_out,abs,MEND140,0.8919724375538328,2.0202618992594767,2.612366445527765,0.096640826873385,0.011386735572782086,slide
PRAD,shipped,uni_v1,slide_out,abs,MEND141,0.9510516536603494,2.1182598736988845,2.3641510458593475,0.04663322185061316,0.0023151244890375327,slide
PRAD,shipped,uni_v1,slide_out,abs,MEND142,0.9534912690468246,2.153202794347879,2.364323111031923,0.03502613724835947,0.011482593704815927,slide
PRAD,shipped,uni_v1,slide_out,abs,MEND143,0.969958071278826,1.9607455745375457,2.0707821614229593,0.0253424178895877,0.004699510831586303,slide
PRAD,shipped,uni_v1,slide_out,abs,MEND144,0.980386188839797,2.1596393666675193,2.2385039641367936,0.016704303714612994,0.0029095074455899195,slide
PRAD,shipped,uni_v1,slide_out,abs,MEND145,0.9521062529384109,2.148232986428397,2.406740287427653,0.04498354489891867,0.0029102021626704277,slide
PRAD,shipped,uni_v1,slide_out,abs,MEND146,0.9624202308214529,1.9825712957156387,2.184148536395234,0.03152070604209097,0.006059063136456212,slide
