task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
IDC,audited,conch_v15,slide_out,abs,NCBI783,-1,0,slide,NCBI783,0.8576372712146423,3.84450762067359,5.958915241007335,0.07118136439267887,0.07118136439267887,3005,50
IDC,audited,conch_v15,slide_out,abs,NCBI783,-1,1,slide,NCBI783,0.9136173044925125,4.666774826890243,5.96639546164846,0.04593011647254576,0.04045257903494177,3005,50
IDC,audited,conch_v15,slide_out,abs,NCBI783,-1,2,slide,NCBI783,0.9109750415973378,4.680021245080679,6.025255416886303,0.04427953410981697,0.044745424292845254,3005,50
IDC,audited,conch_v15,slide_out,abs,NCBI785,-1,0,slide,NCBI785,0.7434014962593517,3.919358277520689,7.773017315715324,0.22740149625935163,0.029197007481296756,4010,50
IDC,audited,conch_v15,slide_out,abs,NCBI785,-1,1,slide,NCBI785,0.7395960099750623,3.841303150302405,7.713511941821408,0.2283940149625935,0.03200997506234414,4010,50
IDC,audited,conch_v15,slide_out,abs,NCBI785,-1,2,slide,NCBI785,0.742568578553616,3.8496498714926246,7.636087019355767,0.22608977556109724,0.03134164588528678,4010,50
IDC,audited,conch_v15,slide_out,abs,TENX95,-1,0,slide,TENX95,0.9063865979381442,4.834287245609446,7.267896888410005,0.08250773195876288,0.011105670103092784,7760,50
IDC,audited,conch_v15,slide_out,abs,TENX95,-1,1,slide,TENX95,0.9102731958762886,4.961764817090732,7.366226769269993,0.07973711340206185,0.009989690721649484,7760,50
IDC,audited,conch_v15,slide_out,abs,TENX95,-1,2,slide,TENX95,0.8593144329896907,4.14563961428727,6.368339983872841,0.09588144329896908,0.04480412371134021,7760,50
IDC,audited,conch_v15,slide_out,abs,TENX99,-1,0,slide,TENX99,0.8897644622128028,4.381704964992233,6.344104726384233,0.024698232262415104,0.08553730552478203,20761,50
IDC,audited,conch_v15,slide_out,abs,TENX99,-1,1,slide,TENX99,0.7952757574297962,3.788375886005651,7.108113720829615,0.028817494340349695,0.17590674822985405,20761,50
IDC,audited,conch_v15,slide_out,abs,TENX99,-1,2,slide,TENX99,0.8363961273541737,3.832085174303408,6.712748716181868,0.03601945956360484,0.1275844130822215,20761,50
IDC,audited,conch_v15,slide_out,scaled,NCBI783,-1,0,slide,NCBI783,0.8568319467554076,4.1741219613270495,6.115470332381591,0.07612645590682197,0.06704159733777038,3005,50
IDC,audited,conch_v15,slide_out,scaled,NCBI783,-1,1,slide,NCBI783,0.9311880199667222,6.090480587953416,7.102170280756179,0.04348752079866888,0.025324459234608986,3005,50
IDC,audited,conch_v15,slide_out,scaled,NCBI783,-1,2,slide,NCBI783,0.9252911813643927,5.964516989058255,7.132146365746877,0.03906821963394343,0.03564059900166389,3005,50
IDC,audited,conch_v15,slide_out,scaled,NCBI785,-1,0,slide,NCBI785,0.7608977556109725,4.482264581236816,8.022771810520666,0.21835411471321695,0.020748129675810474,4010,50
IDC,audited,conch_v15,slide_out,scaled,NCBI785,-1,1,slide,NCBI785,0.7681346633416459,4.89385595245031,8.315676751499327,0.20922693266832915,0.02263840399002494,4010,50
IDC,audited,conch_v15,slide_out,scaled,NCBI785,-1,2,slide,NCBI785,0.7895261845386534,5.1710232800852545,8.200717627975598,0.19008478802992518,0.020389027431421444,4010,50
IDC,audited,conch_v15,slide_out,scaled,TENX95,-1,0,slide,TENX95,0.9119123711340207,5.798574236166563,8.010231471447746,0.07425257731958762,0.013835051546391752,7760,50
IDC,audited,conch_v15,slide_out,scaled,TENX95,-1,1,slide,TENX95,0.920757731958763,6.228684516281371,8.507757529167321,0.06912628865979381,0.010115979381443298,7760,50
IDC,audited,conch_v15,slide_out,scaled,TENX95,-1,2,slide,TENX95,0.8779768041237114,5.107130306585713,6.931940472804403,0.08396134020618558,0.03806185567010309,7760,50
IDC,audited,conch_v15,slide_out,scaled,TENX99,-1,0,slide,TENX99,0.8682452675689996,4.688028080983427,7.444529904992074,0.031424305187611384,0.10033042724338903,20761,50
IDC,audited,conch_v15,slide_out,scaled,TENX99,-1,1,slide,TENX99,0.7799412359712923,3.7489323375817127,7.60794726836973,0.03734502191609267,0.18271374211261499,20761,50
IDC,audited,conch_v15,slide_out,scaled,TENX99,-1,2,slide,TENX99,0.8536236212128511,4.2562553729628085,7.298377919599924,0.04155291170945523,0.10482346707769376,20761,50
PRAD,shipped,conch_v15,slide_out,abs,MEND139,-1,0,slide,MEND139,0.8756575086689784,2.1268449878208524,2.6857614869988287,0.048930381435049346,0.07541210989597226,3749,50
PRAD,shipped,conch_v15,slide_out,abs,MEND139,-1,1,slide,MEND139,0.9016644438516939,2.2092375452695148,2.6006027878508933,0.04325420112029874,0.05508135502800747,3749,50
PRAD,shipped,conch_v15,slide_out,abs,MEND139,-1,2,slide,MEND139,0.8455694851960522,2.083619008090876,2.8279729746700415,0.04608695652173913,0.1083435582822086,3749,50
PRAD,shipped,conch_v15,slide_out,abs,MEND140,-1,0,slide,MEND140,0.9279999999999999,2.325473817215302,2.705271844122992,0.06627390180878553,0.00572609819121447,1935,50
PRAD,shipped,conch_v15,slide_out,abs,MEND140,-1,1,slide,MEND140,0.8921860465116279,2.0013341424267397,2.574629119568339,0.09982428940568475,0.007989664082687338,1935,50
PRAD,shipped,conch_v15,slide_out,abs,MEND140,-1,2,slide,MEND140,0.8287855297157622,1.6678202705620555,2.675544789714978,0.15470801033591733,0.016506459948320413,1935,50
PRAD,shipped,conch_v15,slide_out,abs,MEND141,-1,0,slide,MEND141,0.9306577480490524,1.9273923838450264,2.3032774590622638,0.0663768115942029,0.0029654403567447047,1794,50
PRAD,shipped,conch_v15,slide_out,abs,MEND141,-1,1,slide,MEND141,0.9612820512820512,2.3031473772942976,2.495071900087174,0.03775919732441471,0.0009587513935340022,1794,50
PRAD,shipped,conch_v15,slide_out,abs,MEND141,-1,2,slide,MEND141,0.9192642140468227,1.8571740468401834,2.3067159020756405,0.07653288740245262,0.004202898550724638,1794,50
