encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
conch_v15,PRAD,shipped,slide_out,MEND139,-1,0,0.001,0.0015502168376127212,3.2008535609495865e-05,0.45034917383624323,0.5206268475255127,-0.18305932028420668,2.1262940850470518,5.966773139522531,False
conch_v15,PRAD,shipped,slide_out,MEND139,-1,1,0.001,0.0010686179759768052,2.133902373966391e-05,0.4034709606249215,0.5134812336749207,-0.466388290735129,2.437110294044098,6.481921070957422,False
conch_v15,PRAD,shipped,slide_out,MEND139,-1,2,0.001,0.00021457447911267752,5.8682315284075755e-05,0.458595160115856,0.5163042757012266,-0.14584446331449702,2.002186333572692,4.449257850254774,False
conch_v15,PRAD,shipped,slide_out,MEND140,-1,0,0.001,0.0010193058452323653,0.0006098191214470284,0.4399571355370761,0.3857655343454046,-0.3408093452730011,2.1520698674895837,5.7485125818872085,False
conch_v15,PRAD,shipped,slide_out,MEND140,-1,1,0.001,0.0006931668856767411,0.000144702842377261,0.41182555949291577,0.39970791691726476,-0.30166353000397694,2.1347305039639877,5.6039161793973475,False
conch_v15,PRAD,shipped,slide_out,MEND140,-1,2,0.001,0.000755793722597258,0.0004961240310077519,0.36808392823668257,0.3962176535063099,-0.27856433644726,2.2114115904066125,5.40262223331226,False
conch_v15,PRAD,shipped,slide_out,MEND141,-1,0,0.001,0.0003326330532212885,0.0009141583054626533,0.4547200894618077,0.3214104852872762,-0.16606460242549037,1.9093255754687963,4.358778505725135,False
conch_v15,PRAD,shipped,slide_out,MEND141,-1,1,0.001,0.0020551635663887107,0.0008472686733556299,0.4791839521987882,0.3339363028643204,-0.7566557409877847,2.284361777574326,5.281096862395547,False
conch_v15,PRAD,shipped,slide_out,MEND141,-1,2,0.001,0.002727809951542371,0.0004013377926421405,0.4360135301910949,0.3457764422295527,-0.9047196463351809,1.9620638471078016,4.99370984554762,False
conch_v15,PRAD,shipped,slide_out,MEND142,-1,0,0.001,0.0025515463917525774,9.342676009342675e-05,0.402219265496605,0.4599249890405875,-0.7739471091796353,2.2931963433496603,5.724840738847329,False
conch_v15,PRAD,shipped,slide_out,MEND142,-1,1,0.001,0.0014395318595578673,0.0002002002002002002,0.42291047760548595,0.4523438563692609,-0.47834986917260847,2.042040565509547,5.315543029782012,False
conch_v15,PRAD,shipped,slide_out,MEND142,-1,2,0.001,0.0003915418858761635,0.0004004004004004004,0.4854137259942055,0.4427249586783738,-0.23150508578146622,1.736013039449412,3.8137515595525078,False
conch_v15,PRAD,shipped,slide_out,MEND143,-1,0,0.001,0.0025755604866477926,0.0009224318658280922,0.36842280085152534,0.3286842162930075,-0.40088368985697087,2.4620757946752505,7.891059760091284,False
conch_v15,PRAD,shipped,slide_out,MEND143,-1,1,0.001,0.0018910548369466206,0.0010324947589098533,0.41112904473605305,0.36067991412221906,-0.8552825841386874,1.9704339380130773,5.2832136644636405,False
conch_v15,PRAD,shipped,slide_out,MEND143,-1,2,0.001,0.0007671734234234234,0.0001729559748427673,0.4174881386577284,0.3365011001564639,-0.4981746817832752,2.3951268046098453,5.929532780508458,False
conch_v15,PRAD,shipped,slide_out,MEND144,-1,0,0.001,0.002454632282712512,0.0004909180166912126,0.47975251180711953,0.3474095323237727,-0.5333582588579922,1.9859278115359256,5.097217744471168,False
conch_v15,PRAD,shipped,slide_out,MEND144,-1,1,0.001,0.001647089030104628,0.000662739322533137,0.4011079030881389,0.34610752048001425,-0.4472735893096901,2.1641179345748163,6.046792515806987,False
conch_v15,PRAD,shipped,slide_out,MEND144,-1,2,0.001,0.00048408526370515855,0.0017280314187530683,0.4740846195616743,0.3301636084990056,-0.2697996617130423,1.9239168232585555,4.129706688843339,False
conch_v15,PRAD,shipped,slide_out,MEND145,-1,0,0.001,0.0027257729000789038,0.000620592383638928,0.41101667301000766,0.34154479707823626,-0.578290303170661,2.3365238436974685,6.46203879280281,False
conch_v15,PRAD,shipped,slide_out,MEND145,-1,1,0.001,9.088226615520802e-05,0.0006346967559943583,0.421826739296145,0.34943299865703376,-0.07594988766206867,2.3310267132492952,5.2976833753526344,False
conch_v15,PRAD,shipped,slide_out,MEND145,-1,2,0.001,0.0008114532087778453,0.001311706629055007,0.4416312566179937,0.3279093642271341,-0.2792908515033341,1.9418787365060874,4.803905106608921,False
conch_v15,PRAD,shipped,slide_out,MEND146,-1,0,0.001,0.0006891974113612478,0.0006619144602851324,0.43846656852686816,0.3141388800990202,-0.4994040530369773,2.139267267828503,5.481337089548078,False
conch_v15,PRAD,shipped,slide_out,MEND146,-1,1,0.001,0.0018719540690299752,0.0007128309572301426,0.3986046316120589,0.32540553818401513,-0.8248722685590436,1.996195144175252,5.032602962351488,False
conch_v15,PRAD,shipped,slide_out,MEND146,-1,2,0.001,0.0007947102488927702,0.0010081466395112017,0.44526853321053284,0.3168711916669088,-0.4941006009586262,1.9082595601375612,4.319467613137458,False
