task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
CCRCC,shipped,conch_v1,donor,abs,INT1,0.8137146371463716,2.0635607254479984,2.9825551616383694,0.02457564575645756,0.16170971709717097,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT10,0.8147823163556901,2.181970082672892,3.768235721135595,0.1789409984871407,0.006276685157169272,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT11,0.8293027565438963,2.0978689808400612,3.1256716601709393,0.0659717396340051,0.10472550382209868,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT12,0.8053480358373535,2.1294601186352966,3.167477425015772,0.019310820124052375,0.17534114403859405,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT13,0.9099564120211058,2.1745106044620575,2.695565151496545,0.08095128852183221,0.009092299457062017,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT14,0.9639777875200934,2.207832479452564,2.3469545924745425,0.030884115154172147,0.005138097325734327,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT15,0.9286774628879892,2.0841486922711394,2.400646149817572,0.03936842105263158,0.03195411605937922,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT16,0.9039010189228529,2.018464087593455,2.7604416996453858,0.07222083593262632,0.02387814514452069,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT17,0.9403328684332868,2.0264847153881247,2.336651401843884,0.042211064621106464,0.017456066945606696,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT18,0.875343506273313,2.231762583381547,3.20698961433903,0.09886741268226518,0.025789081044421836,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT19,0.9799245486391808,2.1205124514827958,2.1894012671428214,0.012709512260846134,0.007365939099973053,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT2,0.9200335917312662,2.113275009844248,2.5026332836432554,0.03525322997416021,0.04471317829457364,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT20,0.9438737997256516,2.0407913829146573,2.2692658043701273,0.018038408779149518,0.038087791495198906,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT21,0.9323926298157454,2.3587263644798058,2.783471103900947,0.057747403685092125,0.009859966499162478,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT22,0.8639766692783146,2.059543529070516,2.959931542193209,0.09961869939932098,0.03640463132236441,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT23,0.8665404837013669,2.322043012759557,3.484921566413396,0.12335786890991939,0.010101647388713634,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT24,0.9194560236511456,2.1679609695252617,2.9461584516497843,0.07301108647450111,0.007532889874353289,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT3,0.9614947683109119,2.404806416922231,2.5651106887362625,0.026062115927586782,0.012443115761501413,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT4,0.909780084012849,2.0642976496611625,2.489518152790015,0.012690882134914752,0.07752903385223622,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT5,0.26590219224283307,1.9685621418031933,17.705225669501306,0.7294378864530634,0.004659921304103428,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT6,0.8966825586015097,2.1968952681266405,2.7245635937153554,0.04823202224870878,0.05508541914978149,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT7,0.8283263128334738,2.003923087708562,3.3580822274896964,0.14895254142094916,0.022721145745577084,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT8,0.733374380023944,2.078870783991841,4.530276092294041,0.24942021549512572,0.01720540448093039,donor,False
CCRCC,shipped,conch_v1,donor,abs,INT9,0.916937893081761,2.332303794489621,2.76755778339056,0.04457940251572327,0.03848270440251572,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT1,0.930830258302583,2.4482099602405136,2.6866111724469,0.01814268142681427,0.0510270602706027,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT10,0.8152462598756093,2.127086223304938,3.728849880535727,0.18338880484114975,0.0013649352832408807,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT11,0.8468936761640027,2.171088643140881,3.0783648512050648,0.07291637711373639,0.08018994672226083,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT12,0.8867263955892488,2.4946174641840413,3.0409933637862117,0.014968986905582357,0.09830461750516885,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT13,0.8670474879559532,1.952216654353433,2.8616581721605954,0.12530855700848817,0.007643955035558613,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT14,0.931433581762385,1.9988279195262608,2.3386441300840715,0.06529884553558381,0.0032675727020312732,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT15,0.9297948717948717,2.1300318456543788,2.479198062540332,0.050230769230769225,0.019974358974358973,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT16,0.8338490330630068,1.630797573784535,2.9454770811751074,0.1467602412143897,0.01939072572260345,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT17,0.890977219897722,1.6527532237295797,2.3194192039237667,0.09000092980009299,0.01902185030218503,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT18,0.87761003730078,2.2728135500203224,3.34330463391508,0.10726619192946762,0.015123770769752458,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT19,0.9529574238749663,1.780184086309671,1.988191988141323,0.03920102398275397,0.007841552142279709,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT2,0.9368139534883722,2.2007735187292523,2.526545809735929,0.040051679586563305,0.023134366925064598,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT20,0.9433401920438956,1.92679356988703,2.172806843602173,0.03234705075445816,0.02431275720164609,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT21,0.9204395309882747,2.2727843989131586,2.790592485173353,0.07214472361809045,0.007415745393634841,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT22,0.8789240010446592,2.192044592113675,3.056077045410117,0.10066161748063028,0.02041438147471054,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT23,0.8609183315807921,2.3520998333110392,3.6323912590505194,0.1342712933753943,0.00481037504381353,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT24,0.8959349593495934,2.01894382904042,2.958100597630055,0.09950480413895048,0.004560236511456023,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT3,0.9610031556219898,2.513863147119291,2.7287924631542566,0.03842218900514865,0.0005746553728616509,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT4,0.9489498393872005,2.1595206926251573,2.3825997469914006,0.019693600197677293,0.03135656041512231,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT5,0.32120854412591343,2.3531123290128533,15.467248909719032,0.6777121978639684,0.0010792580101180438,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT6,0.9330949543106873,2.355608710182988,2.741832676621834,0.05022646007151371,0.01667858561779897,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT7,0.8403145183937096,2.107165721479979,3.4710548662399514,0.15498174670036505,0.004703734905925302,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT8,0.7805780742260988,2.3520370370465105,4.322330120399724,0.21569693860099196,0.0037249871729091843,donor,False
CCRCC,shipped,conch_v1,donor,scaled,INT9,0.948439465408805,2.573468717071419,2.8440271761115383,0.03965801886792453,0.01190251572327044,donor,False
CCRCC,shipped,conch_v1,patient,abs,0,0.9538113701507718,2.52471429845095,2.8389086599883964,0.03866587550630852,0.007522754342919745,patient,False
CCRCC,shipped,conch_v1,patient,abs,1,0.7924188436181313,2.0703204277762572,3.6031074258618143,0.0772422256632637,0.13033893071860497,patient,False
CCRCC,shipped,conch_v1,patient,abs,2,0.8382985899857246,2.3608330723830364,3.663937428738017,0.1345942742508616,0.027107135763413767,patient,False
CCRCC,shipped,conch_v1,patient,abs,3,0.7061094735715671,1.9540617043513955,6.672898520326133,0.2030461347253617,0.09084439170307117,patient,False
CCRCC,shipped,conch_v1,patient,abs,4,0.9074316908236956,2.267684581254858,2.7976518880215195,0.03637680932659911,0.05619149984970532,patient,False
CCRCC,shipped,conch_v1,patient,abs,5,0.946353187107615,2.41729583446833,2.790785349175767,0.0402767376216455,0.013370075270739573,patient,False
CCRCC,shipped,conch_v1,patient,scaled,0,0.9303787556262337,2.4299831403842926,2.9012685698872116,0.06281050428131567,0.006810740092450596,patient,False
CCRCC,shipped,conch_v1,patient,scaled,1,0.8558706591154047,2.3679055078994096,3.298324815350903,0.069301958698654,0.07482738218594132,patient,False
CCRCC,shipped,conch_v1,patient,scaled,2,0.8650935460239536,2.5396708384478592,3.7147123302794287,0.12787686904966547,0.007029584926380814,patient,False
CCRCC,shipped,conch_v1,patient,scaled,3,0.7694504895176886,2.2727767475543192,6.106579001175251,0.19054702492071185,0.040002485561599486,patient,False
CCRCC,shipped,conch_v1,patient,scaled,4,0.9216181341332786,2.325709746747172,2.771057522943421,0.045539645142189326,0.032842220724532085,patient,False
CCRCC,shipped,conch_v1,patient,scaled,5,0.9138148869963784,2.1369796551836804,2.751492247177508,0.0759267599828339,0.010258353020787786,patient,False
CCRCC,shipped,conch_v1,random,abs,0,0.8785044955493138,1.6964445322226958,2.3508657275824336,0.08124024045110324,0.040255263999583075,spot,False
CCRCC,shipped,conch_v1,random,abs,1,0.8791470815944985,1.6974364545348515,2.350180842359519,0.08056847360515562,0.0402844448003458,spot,False
CCRCC,shipped,conch_v1,random,abs,2,0.8770803152707434,1.6942922839732895,2.364126070137214,0.08323847657037516,0.03968120815888153,spot,False
CCRCC,shipped,conch_v1,random,abs,3,0.8781158392332573,1.6976447193782676,2.36784700254203,0.08179923738593314,0.0400849233808095,spot,False
CCRCC,shipped,conch_v1,random,abs,4,0.8791460800911219,1.6984552688602328,2.361833763437766,0.08195174826182118,0.03890217164705692,spot,False
CCRCC,shipped,conch_v1,random,abs,5,0.8776486885586406,1.6953350718863,2.3637482433757517,0.08267883619843042,0.03967247524292895,spot,False
CCRCC,shipped,conch_v1,random,scaled,0,0.900906390821546,1.6894856443313422,2.1888941351566475,0.0813743611135839,0.017719248064870085,spot,False
CCRCC,shipped,conch_v1,random,scaled,1,0.9007333990918827,1.6903800339318795,2.1890678970543185,0.08145442095655928,0.017812179951558073,spot,False
CCRCC,shipped,conch_v1,random,scaled,2,0.8999246513941944,1.6893913058336838,2.198597574583095,0.08263654935634776,0.017438799249457765,spot,False
CCRCC,shipped,conch_v1,random,scaled,3,0.9002765516807955,1.6929218028091733,2.2003929703951415,0.08209191037858884,0.01763153794061571,spot,False
