task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
PRAD,shipped,resnet50,slide_out,abs,MEND153,slide,3,0.8944395604395604,0.0247459571616439,0.1454025104555011
PRAD,shipped,resnet50,slide_out,abs,MEND154,slide,3,0.8614278752436647,0.03845446851927625,0.31366456281676103
PRAD,shipped,resnet50,slide_out,abs,MEND156,slide,3,0.7192290377039955,0.04461282483168103,0.2306383821249691
PRAD,shipped,resnet50,slide_out,abs,MEND157,slide,3,0.821692789968652,0.060018069363086124,0.2528371764296729
PRAD,shipped,resnet50,slide_out,abs,MEND158,slide,3,0.8933635187580854,0.017186340750337304,0.1402549829923223
PRAD,shipped,resnet50,slide_out,abs,MEND159,slide,3,0.7058454356846472,0.04981103212432924,0.15870863522868936
PRAD,shipped,resnet50,slide_out,abs,MEND160,slide,3,0.8949579145215331,0.0421064053568105,0.44097550095116056
PRAD,shipped,resnet50,slide_out,abs,MEND161,slide,3,0.7777033033033033,0.012617307405936723,0.05485440242476166
PRAD,shipped,resnet50,slide_out,abs,MEND162,slide,3,0.9510157148332694,0.014136488554530707,0.17802520368284164
PRAD,shipped,resnet50,slide_out,scaled,MEND139,slide,3,0.9039690584155776,0.033502697531866285,0.3297052897958463
PRAD,shipped,resnet50,slide_out,scaled,MEND140,slide,3,0.8476795865633076,0.02097119416683831,0.03892686158246603
PRAD,shipped,resnet50,slide_out,scaled,MEND141,slide,3,0.8637272389446302,0.03619609643816742,0.17216418663292138
PRAD,shipped,resnet50,slide_out,scaled,MEND142,slide,3,0.9195706817929041,0.02591977347003781,0.2865848562303427
PRAD,shipped,resnet50,slide_out,scaled,MEND143,slide,3,0.8958385744234801,0.007352778771332484,0.08100241991483728
PRAD,shipped,resnet50,slide_out,scaled,MEND144,slide,3,0.9342873506791033,0.008774170905076808,0.06815310490013017
PRAD,shipped,resnet50,slide_out,scaled,MEND145,slide,3,0.88262341325811,0.05142088966047927,0.2698395619921962
PRAD,shipped,resnet50,slide_out,scaled,MEND146,slide,3,0.8996198234894773,0.019512153854425316,0.08022060323700558
PRAD,shipped,resnet50,slide_out,scaled,MEND147,slide,3,0.9128051391862955,0.020077153568893398,0.11519611717846476
PRAD,shipped,resnet50,slide_out,scaled,MEND148,slide,3,0.9451439069197796,0.020154100033928805,0.18786506815085685
PRAD,shipped,resnet50,slide_out,scaled,MEND149,slide,3,0.9482153790743743,0.015437823523206174,0.27510120064193627
PRAD,shipped,resnet50,slide_out,scaled,MEND150,slide,3,0.8630039977155911,0.05028923736071613,0.25293929729848424
PRAD,shipped,resnet50,slide_out,scaled,MEND151,slide,3,0.8976282051282052,0.03654130704169722,0.22531077406552455
PRAD,shipped,resnet50,slide_out,scaled,MEND152,slide,3,0.92491455764655,0.011756208157441252,0.13261641631340654
PRAD,shipped,resnet50,slide_out,scaled,MEND153,slide,3,0.8349194139194139,0.017767420695636835,0.0919851668231299
PRAD,shipped,resnet50,slide_out,scaled,MEND154,slide,3,0.9563815789473685,0.025537629875405966,0.2645344132515929
PRAD,shipped,resnet50,slide_out,scaled,MEND156,slide,3,0.8067060589007692,0.02318377506692946,0.1714353764601518
PRAD,shipped,resnet50,slide_out,scaled,MEND157,slide,3,0.932455590386625,0.021140513918406094,0.19406305736340904
PRAD,shipped,resnet50,slide_out,scaled,MEND158,slide,3,0.8664294954721862,0.015046675459779028,0.054953959746713826
PRAD,shipped,resnet50,slide_out,scaled,MEND159,slide,3,0.954469225449516,0.0028140169681315913,0.15438486951797026
PRAD,shipped,resnet50,slide_out,scaled,MEND160,slide,3,0.9475672141864836,0.00819292540625864,0.09764104056308993
PRAD,shipped,resnet50,slide_out,scaled,MEND161,slide,3,0.8287591591591591,0.02320392269671236,0.18121738693604367
PRAD,shipped,resnet50,slide_out,scaled,MEND162,slide,3,0.9071777181551042,0.019336576532074653,0.19708197696472854
READ,shipped,resnet50,slide_out,abs,ZEN36,slide,3,0.7983875418884289,0.04628668973313703,0.5499978569300116
READ,shipped,resnet50,slide_out,abs,ZEN40,slide,3,0.6112061403508772,0.0426914836976419,0.020549450407446178
READ,shipped,resnet50,slide_out,abs,ZEN48,slide,3,0.9330873515024458,0.021161372545939635,0.18250582066544235
READ,shipped,resnet50,slide_out,abs,ZEN49,slide,3,0.926288394613406,0.04071663028609754,0.30455744840727633
READ,shipped,resnet50,slide_out,scaled,ZEN36,slide,3,0.8803114527892765,0.01723513144710087,13.063277481656025
READ,shipped,resnet50,slide_out,scaled,ZEN40,slide,3,0.6854918546365915,0.07455922161726156,6.406226913624523
READ,shipped,resnet50,slide_out,scaled,ZEN48,slide,3,0.9233850454227812,0.013542549423926006,0.4977771383859643
READ,shipped,resnet50,slide_out,scaled,ZEN49,slide,3,0.9032894537751551,0.017500108776487094,38.648691107526446
