task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched
IDC,audited,uni_v1,slide_out,abs,4,0.8289578444628444,0.10287430509132127,4.246284189803579,0.4088728311559879,7.2361198237202675,0.1209603839020117,0.05008177163514395,slide,7015
IDC,audited,uni_v1,slide_out,scaled,4,0.8279667743895194,0.08521645671348659,13.590895188235825,14.712979757928235,16.702992337338824,0.12716998946910943,0.04486323614137112,slide,7015
PRAD,shipped,uni_v1,slide_out,abs,23,0.8972732963749728,0.08675812842696201,2.095479503992673,0.12575080456671436,2.8719855077120524,0.06050929360938201,0.04221741001564527,slide,39667
PRAD,shipped,uni_v1,slide_out,scaled,23,0.9001350277223176,0.046473276313816314,1.968496558968587,0.4705576657680472,2.6613027438927,0.08625700765790924,0.013607964619773132,slide,39667
READ,shipped,uni_v1,slide_out,abs,4,0.841901172438992,0.10086433386005779,1.6047187432258292,0.25980051210527,2.6811899239253236,0.091017874007739,0.06708095355326903,slide,3819
READ,shipped,uni_v1,slide_out,scaled,4,0.8741813677753556,0.04358711786080749,3.0583005614979695,1.4713598027620811,3.899568369867805,0.0953080688705204,0.030510563354123995,slide,3819
