encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
phikon,PRAD,shipped,slide_out,MEND139,-1,0,0.001,0.0009196668272871205,0.00048546279007735394,0.4235256441122749,0.4609303237465928,-0.15375306892655222,2.227161721139005,5.507068647394142,False
phikon,PRAD,shipped,slide_out,MEND139,-1,1,0.001,0.0006226701642965622,2.6673779674579886e-05,0.39132851854038253,0.4571376692706842,-0.15870505021027514,2.6053954815131655,6.205241711743823,False
phikon,PRAD,shipped,slide_out,MEND139,-1,2,0.001,0.0002788431636778273,9.069085089357161e-05,0.43630685031610755,0.46534851949791955,-0.17743780821957955,2.14891756659728,4.565451723457438,False
phikon,PRAD,shipped,slide_out,MEND140,-1,0,0.001,0.0010663671854109844,0.00032041343669250645,0.40507506271743304,0.39198752097903217,-0.225109335364431,2.380869657372495,6.201308307031142,False
phikon,PRAD,shipped,slide_out,MEND140,-1,1,0.001,0.001530880420499343,4.1343669250646e-05,0.39519633210186134,0.40337506176222226,-0.2621413045995217,2.358235079051664,6.136564286712739,False
phikon,PRAD,shipped,slide_out,MEND140,-1,2,0.001,0.0008894147122277124,0.000144702842377261,0.3927550537604918,0.4211482801062897,-0.3196548835805385,2.1061800869831173,4.808022365235463,False
phikon,PRAD,shipped,slide_out,MEND141,-1,0,0.001,0.0004680205415499533,0.0006911928651059085,0.4177970399230839,0.37368580575016247,-0.3416665622494086,2.1387532096771182,4.6226784118528395,False
phikon,PRAD,shipped,slide_out,MEND141,-1,1,0.001,0.0019550994227068635,0.00017837235228539575,0.4326397658678147,0.3933566078292511,-0.21141400128979831,2.7622354335590065,6.680426322632879,False
phikon,PRAD,shipped,slide_out,MEND141,-1,2,0.001,0.00047157546389315686,0.0004124860646599777,0.4480754396811172,0.38606038100581885,-0.43001516356898684,1.9204056497924882,4.490922269458784,False
phikon,PRAD,shipped,slide_out,MEND142,-1,0,0.001,0.001047680412371134,0.0001334668001334668,0.3823297338481476,0.43634281786049,-0.24108285143373936,2.5420850405634434,5.955548296616916,False
