task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched,superseded_label_set
PRAD,shipped,virchow2,patient,abs,2,0.8787187943590922,0.11172880707485683,2.3001613059086257,0.6378320241549392,3.3438763467769697,0.07584390167203409,0.04543730396887381,slide,19299,False
PRAD,shipped,virchow2,patient,scaled,2,0.871321489592372,0.053355933934401856,32.38068618765201,43.105232805897074,33.49934332843821,0.1007082673341074,0.02797024307352048,slide,19299,False
PRAD,shipped,virchow2,random,abs,2,0.9037817434866037,9.123340803742688e-05,1.8299560849450094,0.003985344554538356,2.401780967286746,0.06420460408169032,0.032013652431705966,spot,19299,False
PRAD,shipped,virchow2,random,scaled,2,0.8975573372504451,0.00010860879978838809,1.6471568084612875,0.0041278167574524596,2.1846535136796983,0.08842170349795375,0.014020959251601278,spot,19299,False
READ,shipped,virchow2,donor,abs,2,0.8053539799927368,0.12367447377619664,1.7180928205036934,0.5726541651841979,3.2733475832840426,0.10866674849783478,0.08597927150942841,slide,2128,False
READ,shipped,virchow2,donor,scaled,2,0.838717308426796,0.08230128607856033,31.725324846647613,33.85375089685829,33.10580522013488,0.1139166904881378,0.04736600108506617,slide,2128,False
READ,shipped,virchow2,patient,abs,2,0.8031653447811122,0.12676967137556358,1.7182559683030294,0.5724234393537055,3.3188289504148925,0.1089020277070939,0.08793262751179387,slide,2128,False
READ,shipped,virchow2,patient,scaled,2,0.8370019772618048,0.08472713067605205,30.625927416442863,35.40853365309197,32.086263105228255,0.11377711225885673,0.049220910479338374,slide,2128,False
READ,shipped,virchow2,random,abs,2,0.8968715691660853,0.0013412193203162356,1.42198183654439,0.006529938328929801,1.9824218099178283,0.07688421520794594,0.026244215625968702,spot,2128,False
READ,shipped,virchow2,random,scaled,2,0.9011060677110241,8.13885104209213e-05,1.6425700528006781,0.0012527641326264044,2.185819018554189,0.09164518253258339,0.007248749756392571,spot,2128,False
SKCM,shipped,virchow2,donor,abs,2,0.6656419424524669,0.005878919237611781,2.3057967804862223,0.009291861260306258,7.212194344125306,0.13227262691832883,0.2020854306292043,block,693,False
SKCM,shipped,virchow2,donor,scaled,2,0.6779894863859196,0.017951573533423446,6.147738986646164,1.2348455657683692,12.080133824455837,0.1282675251457094,0.19374298846837096,block,693,False
SKCM,shipped,virchow2,patient,abs,2,0.671704465006125,0.05487018092857852,2.43984971675072,0.15145036456093658,7.755742502624144,0.13786516418026698,0.19043037081360792,block,693,False
SKCM,shipped,virchow2,patient,scaled,2,0.6908757401338805,0.03808168469106831,7.084544442702047,0.9594563199465125,13.07087603857308,0.13061274578397442,0.17851151408214516,block,693,False
SKCM,shipped,virchow2,random,abs,2,0.9017292984511649,0.0012710110840472998,2.197574529270274,0.001650003134224764,2.982336925958994,0.05093944765299788,0.047331253895837144,spot,693,False
SKCM,shipped,virchow2,random,scaled,2,0.901930230959965,0.0028551518634713064,3.3697576234729576,0.044220937715118105,4.196049166760806,0.05156206072443227,0.04650770831560268,spot,693,False
