task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
CCRCC,shipped,conch_v15,donor,abs,INT1,-1,0,donor,INT1,0.6475276752767527,1.8389091870244019,3.8569494439305525,0.012380073800738007,0.3400922509225092,1084,50
CCRCC,shipped,conch_v15,donor,abs,INT1,-1,1,donor,INT1,0.9465682656826568,2.17689371870672,2.431457946820767,0.03916974169741697,0.0142619926199262,1084,50
CCRCC,shipped,conch_v15,donor,abs,INT1,-1,2,donor,INT1,0.7514022140221402,2.1414812182070455,3.2889130783164724,0.009612546125461254,0.2389852398523985,1084,50
CCRCC,shipped,conch_v15,donor,abs,INT10,-1,0,donor,INT10,0.822581946545638,2.1413120709299447,3.623743570624945,0.1669894099848714,0.01042864346949067,1983,50
CCRCC,shipped,conch_v15,donor,abs,INT10,-1,1,donor,INT10,0.7971558245083208,2.2065529586214825,3.99438027685926,0.19742813918305596,0.005416036308623298,1983,50
CCRCC,shipped,conch_v15,donor,abs,INT10,-1,2,donor,INT10,0.7880786686838124,2.0742026545033863,4.034038769349188,0.20763489662128087,0.004286434694906707,1983,50
CCRCC,shipped,conch_v15,donor,abs,INT11,-1,0,donor,INT11,0.8004169562195969,1.989409054033584,3.1624485291162387,0.06985406532314106,0.12972897845726197,1439,50
CCRCC,shipped,conch_v15,donor,abs,INT11,-1,1,donor,INT11,0.9215288394718555,2.404550763668973,2.8546431802918657,0.05930507296733843,0.019166087560806115,1439,50
CCRCC,shipped,conch_v15,donor,abs,INT11,-1,2,donor,INT11,0.8057956914523975,1.9353485798033123,2.997142300360486,0.08316886726893676,0.11103544127866574,1439,50
CCRCC,shipped,conch_v15,donor,abs,INT12,-1,0,donor,INT12,0.8944314266023432,2.202667108883951,2.761197220423655,0.04709855272226051,0.05847002067539628,1451,50
CCRCC,shipped,conch_v15,donor,abs,INT12,-1,1,donor,INT12,0.8725844245348036,2.077645602731111,2.7169074948850103,0.055713301171605785,0.07170227429359062,1451,50
CCRCC,shipped,conch_v15,donor,abs,INT12,-1,2,donor,INT12,0.896512749827705,2.2485473889148873,2.714022155871987,0.029455547898001377,0.07403170227429359,1451,50
CCRCC,shipped,conch_v15,donor,abs,INT13,-1,0,donor,INT13,0.9188391832989218,2.1826549093620353,2.6557125112919833,0.07660931406285845,0.0045515026382197754,4359,50
CCRCC,shipped,conch_v15,donor,abs,INT13,-1,1,donor,INT13,0.9240513879330122,2.2498843543228104,2.672949257629509,0.06968111952282634,0.006267492544161504,4359,50
CCRCC,shipped,conch_v15,donor,abs,INT13,-1,2,donor,INT13,0.9123652213810507,2.1409612424889914,2.646267184602367,0.07915576967194311,0.008479008947006195,4359,50
CCRCC,shipped,conch_v15,donor,abs,INT14,-1,0,donor,INT14,0.9731039017974572,2.2351583242956328,2.324252957378924,0.018860149057430952,0.008035949145111793,4562,50
CCRCC,shipped,conch_v15,donor,abs,INT14,-1,1,donor,INT14,0.9701928978518194,2.2274189747074913,2.320490476114883,0.016523454625164403,0.01328364752301622,4562,50
CCRCC,shipped,conch_v15,donor,abs,INT14,-1,2,donor,INT14,0.9630030688294607,2.0329741273616206,2.1660188519917836,0.02820692678649715,0.008790004384042087,4562,50
CCRCC,shipped,conch_v15,donor,abs,INT15,-1,0,donor,INT15,0.9374089068825912,2.0577509764562416,2.338058939496616,0.04576518218623482,0.01682591093117409,4940,50
CCRCC,shipped,conch_v15,donor,abs,INT15,-1,1,donor,INT15,0.9509392712550607,2.231918002660027,2.456021964383345,0.04081781376518219,0.008242914979757085,4940,50
CCRCC,shipped,conch_v15,donor,abs,INT15,-1,2,donor,INT15,0.911748987854251,1.9818453577767476,2.3596436571527715,0.04706882591093118,0.041182186234817814,4940,50
CCRCC,shipped,conch_v15,donor,abs,INT16,-1,0,donor,INT16,0.9304865876481597,2.0801888263544748,2.7567661537036003,0.062882096069869,0.006631316281971305,3206,50
CCRCC,shipped,conch_v15,donor,abs,INT16,-1,1,donor,INT16,0.9215159076731129,2.0254334947838655,2.7730929440010192,0.06477230193387398,0.013711790393013101,3206,50
CCRCC,shipped,conch_v15,donor,abs,INT16,-1,2,donor,INT16,0.9251029320024954,1.9630399065868116,2.4664948772468573,0.0520898315658141,0.02280723643169058,3206,50
