task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
CCRCC,shipped,virchow2,donor,scaled,INT13,0.8939175651907929,1.9686971922978402,2.6479358046930686,0.1021946929723943,0.0038877418368127247,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT14,0.9526055823469238,1.9528338395849325,2.1458574719764187,0.04273710360952799,0.004657314043548151,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT15,0.89189338731444,1.84464080536714,2.431024600531353,0.09182726045883942,0.01627935222672065,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT16,0.8716469120399252,1.6884172343705408,2.709146677315178,0.1204262840507382,0.00792680390933666,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT17,0.904137610413761,1.69436543215226,2.2283987968412333,0.08059135285913528,0.01527103672710367,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT18,0.9075849440488302,2.375755953051799,3.0654594264815125,0.07747711088504577,0.014937945066124109,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT19,0.9470196712476421,1.670796856010984,1.9015471655572913,0.04270412287793048,0.010276205874427378,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT2,0.9185193798449612,2.116896445136462,2.538499650388257,0.04850387596899225,0.032976744186046514,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT20,0.9576159122085048,1.9432194908971683,2.089178211200062,0.01660082304526749,0.02578326474622771,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT21,0.9143182579564488,2.140664648791821,2.688564524794783,0.08011256281407035,0.005569179229480737,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT22,0.8479620440497954,1.8172107029043805,2.8766538977370053,0.11967963785148428,0.03235831809872029,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT23,0.8854258675078864,2.384459896156536,3.2619832094620875,0.10409814230634419,0.010475990185769364,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT24,0.902008869179601,1.9049375519564642,2.7083793394315148,0.09031189948263119,0.007679231337767923,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT3,0.9543663843215412,2.364323024087493,2.6093505572520264,0.045331340308918784,0.00030227536953994353,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT4,0.9456683963429701,2.3848287998192643,2.638254021733776,0.009735606622189278,0.04459599703484063,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT5,0.33566048341765037,2.4484177995537397,14.364592095835453,0.6636200112422709,0.0007195053400786958,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT6,0.9278426698450537,2.3486461216309875,2.7597807031376593,0.054489471593166465,0.0176678585617799,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT7,0.8879668632406629,2.2274655316781655,3.0642601352196075,0.09858747542825048,0.013445661331086774,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT8,0.7992987857020695,2.29793254091936,3.9855276993448956,0.1938943047716778,0.00680690952625278,donor,False
CCRCC,shipped,virchow2,donor,scaled,INT9,0.9538404088050315,2.5925005309122855,2.8271323046070598,0.028946540880503146,0.01721305031446541,donor,False
CCRCC,shipped,virchow2,patient,abs,0,0.9513022943623793,2.5018367858568964,2.826166177352633,0.044007373647762506,0.004690331989858223,patient,False
CCRCC,shipped,virchow2,patient,abs,1,0.7859684825252021,1.9704656738565174,3.5058294891035424,0.0804814878218434,0.13355002965295446,patient,False
CCRCC,shipped,virchow2,patient,abs,2,0.8384866412426214,2.30917146580327,3.5794958823928766,0.1300964188896244,0.03141693986775416,patient,False
CCRCC,shipped,virchow2,patient,abs,3,0.7075310860035305,1.9131386929916705,6.311192008394651,0.19977029849092798,0.09269861550554147,patient,False
CCRCC,shipped,virchow2,patient,abs,4,0.8893827957508575,2.1774314718605097,2.9188089789541407,0.042026104331065184,0.06859109991807726,patient,False
CCRCC,shipped,virchow2,patient,abs,5,0.948975765597139,2.393000239037749,2.7413593387142003,0.03679076596110201,0.014233468441758853,patient,False
CCRCC,shipped,virchow2,patient,scaled,0,0.920624940987527,2.2902060665882193,2.8163883715529328,0.07398935988642096,0.00538569912605203,patient,False
CCRCC,shipped,virchow2,patient,scaled,1,0.8487572298464655,2.2350503922018974,3.1812558661275765,0.06886230869777832,0.08238046145575618,patient,False
CCRCC,shipped,virchow2,patient,scaled,2,0.852673469030447,2.3656690180433633,3.544043776866578,0.12851902503644372,0.018807505933109165,patient,False
CCRCC,shipped,virchow2,patient,scaled,3,0.7737952212765579,2.217527377667302,5.566311608379078,0.18150393517082933,0.044700843552612744,patient,False
CCRCC,shipped,virchow2,patient,scaled,4,0.8808382537413243,2.0540171921517008,2.8617308074192347,0.05429661876521941,0.06486512749345627,patient,False
CCRCC,shipped,virchow2,patient,scaled,5,0.9176437624505139,2.0421514963488936,2.5789898674011207,0.07160009940092939,0.010756138148556582,patient,False
CCRCC,shipped,virchow2,random,abs,0,0.883826931015192,1.6022374031863422,2.170053346047282,0.07378264376204906,0.042390425222758814,spot,False
CCRCC,shipped,virchow2,random,abs,1,0.8846392114797046,1.6036423242060216,2.1712927759390395,0.07441757102373713,0.04094321749655818,spot,False
CCRCC,shipped,virchow2,random,abs,2,0.8822793793872543,1.5996850573125478,2.1819537621546123,0.0757134971689791,0.04200712344376649,spot,False
CCRCC,shipped,virchow2,random,abs,3,0.8827553417104934,1.6031193905637786,2.1910153152641394,0.07516212443420955,0.042082533855297075,spot,False
CCRCC,shipped,virchow2,random,abs,4,0.883354780273822,1.6025633593559463,2.17446109913329,0.07502670777877231,0.04161851194740564,spot,False
CCRCC,shipped,virchow2,random,abs,5,0.8830853083817433,1.6014172156276776,2.1792543855027295,0.07498337163189284,0.04193131998636393,spot,False
CCRCC,shipped,virchow2,random,scaled,0,0.8991864168949701,1.5784057993350893,2.05225231586443,0.0778873242275532,0.02292625887747665,spot,False
CCRCC,shipped,virchow2,random,scaled,1,0.8994271877716834,1.5764529213740048,2.053051325193923,0.07862811874473657,0.02194469348357999,spot,False
CCRCC,shipped,virchow2,random,scaled,2,0.8980229016621875,1.5780611247548935,2.0592490153258516,0.07915288189275646,0.022824216445055993,spot,False
CCRCC,shipped,virchow2,random,scaled,3,0.8984140998188422,1.5816658937196988,2.063218811833505,0.07863751822670048,0.022948381954457177,spot,False
CCRCC,shipped,virchow2,random,scaled,4,0.8995143540720314,1.5809729019093934,2.0525705122162528,0.07851066163674376,0.021974984291224894,spot,False
CCRCC,shipped,virchow2,random,scaled,5,0.898820345754341,1.579034666417726,2.056669533346825,0.07858287130778975,0.022596782937869275,spot,False
COAD,shipped,virchow2,donor,abs,COAD_Oliveira_P1,0.8949410681399632,3.380098417847685,4.4306941741423405,0.027779005524861875,0.07727992633517496,donor,False
COAD,shipped,virchow2,donor,abs,COAD_Oliveira_P2,0.8353512494106553,3.073391008540105,5.671662682195856,0.13411221122112213,0.030536539368222537,donor,False
COAD,shipped,virchow2,donor,abs,COAD_Oliveira_P5,0.8876987610964785,3.4319557801281957,4.879655660473083,0.07514974148863525,0.03715149741488635,donor,False
COAD,shipped,virchow2,donor,abs,COAD_donor_TENX111,0.853725799041806,3.195103602554823,5.425501797084848,0.07116230229047714,0.07511189866771674,donor,False
COAD,shipped,virchow2,donor,scaled,COAD_Oliveira_P1,0.9114217311233886,4.1921075298578545,5.022716214645302,0.024081031307550644,0.06449723756906077,donor,False
COAD,shipped,virchow2,donor,scaled,COAD_Oliveira_P2,0.8739519094766619,4.13074076932418,5.770616218824219,0.10577463460631777,0.020273455917020275,donor,False
COAD,shipped,virchow2,donor,scaled,COAD_Oliveira_P5,0.8617149546385718,3.7810508895440953,5.456949161303693,0.09575846258901571,0.04252658277241245,donor,False
COAD,shipped,virchow2,donor,scaled,COAD_donor_TENX111,0.8421460917503446,4.604149676501348,6.851957953346908,0.07822668504298746,0.07962722320666799,donor,False
COAD,shipped,virchow2,patient,abs,0,0.6165424994357792,1.887932948541917,11.526369191791389,0.3043306299760136,0.07912687058820723,block,False
COAD,shipped,virchow2,patient,abs,1,0.8367067007941196,3.136072929835476,5.385771182197662,0.06543545317319682,0.0978578460326836,slide,False
COAD,shipped,virchow2,patient,scaled,0,0.550322211437948,1.753409035955831,12.807396666650012,0.3492049575417327,0.10047283102031919,block,False
COAD,shipped,virchow2,patient,scaled,1,0.82643171227932,3.6286595325268727,6.085359326445219,0.07640874187832251,0.09715954584235742,slide,False
COAD,shipped,virchow2,random,abs,0,0.8955506004427093,2.1326889025866818,2.971678469010924,0.055913624969102314,0.048535774588188293,spot,False
COAD,shipped,virchow2,random,abs,1,0.8964874965674854,2.1368367962014974,2.9676157318906164,0.05620174142812164,0.047310762004393034,spot,False
COAD,shipped,virchow2,random,scaled,0,0.9000375154627431,2.2656232544332147,2.9254545825728306,0.061090315771658764,0.03887216876559814,spot,False
COAD,shipped,virchow2,random,scaled,1,0.8994871310892856,2.2592384356012687,2.9218473323963514,0.06208005314675582,0.038432815763958496,spot,False
HCC,shipped,virchow2,donor,abs,CHC20,0.7932509015971149,1.7074227065803858,3.517554019336048,0.12665636269963937,0.08009273570324575,block,False
HCC,shipped,virchow2,donor,abs,CHC23,0.6876954915003696,1.4365599832508984,4.603312777913453,0.22039911308203988,0.09190539541759053,block,False
HCC,shipped,virchow2,donor,scaled,CHC20,0.7180731581658938,3.1528475583218465,5.9012462084238235,0.1960638845955693,0.08586295723853683,block,False
HCC,shipped,virchow2,donor,scaled,CHC23,0.7249756097560976,4.776261038419576,7.730013591601029,0.20315742793791572,0.0718669623059867,block,False
HCC,shipped,virchow2,patient,abs,0,0.728940133037694,1.5213040129424247,4.201824840953037,0.1938950480413895,0.07716481892091648,block,False
HCC,shipped,virchow2,patient,abs,1,0.7996840116778294,1.7023085688404214,3.405642202707147,0.10920487721105959,0.0911111111111111,block,False
HCC,shipped,virchow2,patient,scaled,0,0.7343059866962305,3.982145390111142,6.8658481363828585,0.19598817442719882,0.06970583887657059,block,False
HCC,shipped,virchow2,patient,scaled,1,0.732182723681951,2.63996599314789,5.134051045616686,0.16271337798385713,0.105103898334192,block,False
HCC,shipped,virchow2,random,abs,0,0.902886653622866,1.5967675670034933,2.13929848564647,0.06985171076596698,0.027261635611167012,spot,False
HCC,shipped,virchow2,random,abs,1,0.9022534445034198,1.5882452517811951,2.1345029784959815,0.07104359964075059,0.026702955855829602,spot,False
HCC,shipped,virchow2,random,scaled,0,0.8967684147934225,2.178933328167696,2.821423474054593,0.08471187598135661,0.018519709225221,spot,False
HCC,shipped,virchow2,random,scaled,1,0.900115456271763,2.256991065590003,2.8847021533045902,0.08243761462427791,0.017446929103958987,spot,False
IDC,audited,virchow2,donor,abs,IDC_JanesickSample1,0.9102987486574005,5.517116486158772,7.776107227758818,0.060243173039059655,0.02945807830353999,donor,True
IDC,audited,virchow2,donor,abs,NCBI783,0.8427687188019967,4.736778839973997,6.90190416419167,0.03064891846921797,0.12658236272878537,donor,True
IDC,audited,virchow2,donor,abs,NCBI785,0.7278902743142145,3.767667732229693,8.160751744241598,0.23461346633416458,0.037496259351620945,donor,True
