task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched,superseded_label_set
LUNG,shipped,phikon,donor,abs,2,0.6215551915939375,0.020046846470872674,2.1442433835289307,0.02375406848401995,8.381232312069484,0.22310944016773773,0.15533536823832483,block,1027,False
LUNG,shipped,phikon,donor,scaled,2,0.600243866899804,0.013352152765609962,2.6471986342944165,0.14835589298715388,9.839117529363742,0.23299319427518442,0.16676293882501164,block,1027,False
LUNG,shipped,phikon,patient,abs,2,0.6331213020364189,0.0003403214431080955,2.188065504132953,0.003942467404207168,8.112362122827621,0.2122798421192953,0.15459885584428584,block,1027,False
LUNG,shipped,phikon,patient,scaled,2,0.6569306776120081,0.010495125258720928,3.149021976291314,0.07931900634628172,9.440527292690845,0.2019448071444972,0.14112451524349473,block,1027,False
LUNG,shipped,phikon,random,abs,2,0.9002475248024884,1.0790125932476004e-05,2.1391839999941813,0.0010139344638117895,2.779606575878795,0.04836186382795106,0.05139061136956061,spot,1027,False
LUNG,shipped,phikon,random,scaled,2,0.9031377206255445,0.0009062448767871326,2.812970803140427,0.0074691246505680636,3.4908807809792464,0.047625337484740335,0.04923694188971507,spot,1027,False
LYMPH_IDC,shipped,phikon,donor,abs,4,0.8228142946383286,0.1383021275747709,2.462053411443206,0.4472951490924611,4.783541942300287,0.14408469884346362,0.0331010065182078,donor,9980,False
LYMPH_IDC,shipped,phikon,donor,scaled,4,0.8149377798918258,0.10945460846491649,3.627337861564248,1.6790759681924778,5.862033078097873,0.15315386361027147,0.03190835649790266,donor,9980,False
LYMPH_IDC,shipped,phikon,patient,abs,4,0.8058371100255999,0.12994503159558246,2.3166699327372027,0.32954218669312574,4.74504281085561,0.1460507836328556,0.048112106341544496,patient,9980,False
LYMPH_IDC,shipped,phikon,patient,scaled,4,0.7912654786551826,0.10407583088378503,2.5876717210752975,0.49441496180455163,5.112254805459521,0.16397286875252745,0.04476165259228987,patient,9980,False
LYMPH_IDC,shipped,phikon,random,abs,4,0.8999964633323827,0.0005387314793095656,1.5033602297181592,0.0030349206334074857,2.001849797236891,0.06912476241379577,0.03087877425382149,spot,9980,False
LYMPH_IDC,shipped,phikon,random,scaled,4,0.8996700899180949,0.0007478312603443931,1.4242293975226012,0.005373688617636391,1.8808304358061823,0.0833008193857414,0.01702909069616371,spot,9980,False
PAAD,shipped,phikon,donor,abs,3,0.8932524866185808,0.03572139111405516,3.5171069687300403,0.36297519177989795,4.555620059935815,0.06397693226095448,0.04277058112046476,donor,1951,False
PAAD,shipped,phikon,donor,scaled,3,0.8201671305534495,0.0791022545313096,215.55342262620482,173.83077234190418,218.19266488842655,0.11268068150195022,0.06715218794460036,donor,1951,False
PAAD,shipped,phikon,patient,abs,3,0.8679900579452721,0.07093384682140705,3.538340573983582,0.24674037987074843,4.925252139140441,0.09291158583402541,0.039098356220702506,patient,1951,False
PAAD,shipped,phikon,patient,scaled,3,0.8463950852613723,0.030218330549605484,211.95408507734234,158.57366052672054,214.2668897656255,0.09981232211997747,0.053792592618650235,patient,1951,False
PAAD,shipped,phikon,random,abs,3,0.8927385091429256,0.0009695155702532452,2.06353479601934,0.004071475512502816,2.87216986786729,0.05667966654145101,0.0505818243156233,spot,1951,False
PAAD,shipped,phikon,random,scaled,3,0.901157408402606,0.0011275719370379092,2.4291494330131136,0.01675427737296786,3.113463396051589,0.05419002420153832,0.04465256739585558,spot,1951,False
PRAD,shipped,phikon,donor,abs,2,0.8735144913121362,0.07952418979383896,2.2715424143506,0.5074531744485051,3.3819198786323326,0.08415882838174815,0.04232668030611564,slide,19299,False
PRAD,shipped,phikon,donor,scaled,2,0.8344733931223576,0.03322076107678911,2.055246979089604,0.4279576605015967,3.5553998996182106,0.12676795099449406,0.03875865588314825,slide,19299,False
PRAD,shipped,phikon,patient,abs,2,0.8774964947035289,0.10642781500504825,2.2563295534330496,0.5760915900998942,3.266596419397125,0.06669126149132878,0.05581224380514235,slide,19299,False
