task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched,superseded_label_set
CCRCC,shipped,ctranspath,donor,abs,24,0.8660123964163197,0.1403857326496882,2.1843025707390202,0.11597122876589609,3.54639511489234,0.09925347271036,0.03473413087332037,donor,35996,False
CCRCC,shipped,ctranspath,donor,scaled,24,0.873516699479027,0.12519790729966218,2.2994792265127932,0.4115605621420902,3.532821696664458,0.10883002702347168,0.01765327349750138,donor,35996,False
CCRCC,shipped,ctranspath,patient,abs,6,0.8552678066698839,0.0880919998033136,2.2960126314125504,0.21814227566629463,3.7861479498738575,0.08965681280417763,0.05507538052593856,patient,35996,False
CCRCC,shipped,ctranspath,patient,scaled,6,0.8701764423823809,0.059358631801571006,2.39746122240641,0.25219738709373785,3.690776091400315,0.10069077663779939,0.029132780979819722,patient,35996,False
CCRCC,shipped,ctranspath,random,abs,6,0.8796808232566101,0.0008605878025166368,1.6756471140061742,0.0020399681980725805,2.3261219844796153,0.08076713132301845,0.03955204542037135,spot,35996,False
CCRCC,shipped,ctranspath,random,scaled,6,0.8999198050085316,0.0005897395446367626,1.6685134615721482,0.001874594245308985,2.175834426535819,0.08181065555329425,0.018269539438174047,spot,35996,False
COAD,shipped,ctranspath,donor,abs,4,0.8660229882809014,0.038121592203581744,3.488443519377459,0.2709188650642201,5.4705039212522415,0.07727218345653128,0.056704828262567356,donor,3389,False
COAD,shipped,ctranspath,donor,scaled,4,0.8500648546452019,0.05771853196618344,12.434194308250444,16.63033762752095,14.546841411110046,0.0935871886598551,0.056347956694942955,donor,3389,False
COAD,shipped,ctranspath,patient,abs,2,0.7122670441194596,0.17774958074037528,2.583665352835475,0.8964137738106913,9.195297865157496,0.20403453535535745,0.08369842052518292,block;slide,3389,False
COAD,shipped,ctranspath,patient,scaled,2,0.6681094145843804,0.16558808673324601,3.1435670994655003,1.701864379120506,10.71877634538335,0.2437142148462238,0.08817637056939587,block;slide,3389,False
COAD,shipped,ctranspath,random,abs,2,0.8966555095581601,0.0009038862654400854,2.3174203872577506,0.0013570193193878544,3.217204395717907,0.05646962573570997,0.04687486470613006,spot,3389,False
COAD,shipped,ctranspath,random,scaled,2,0.9008117846318417,0.0003461143728733156,2.500062178930947,0.006245742539709161,3.2121317089893804,0.0640179249053584,0.03517029046279983,spot,3389,False
HCC,shipped,ctranspath,donor,abs,2,0.7193980297566078,0.0589742047016754,1.6101427233380323,0.1846313652311499,4.3165775970402915,0.15068516659031983,0.12991680365307234,block,1203,False
HCC,shipped,ctranspath,donor,scaled,2,0.7669650887432016,0.07573017979518237,6.66854506246858,1.6465833566956598,9.347034198523097,0.15392060309812033,0.07911430815867805,block,1203,False
HCC,shipped,ctranspath,patient,abs,2,0.7268282272340779,0.01965745505347953,1.6303420131853985,0.12050036334220719,4.323795812429356,0.14550758308763362,0.12766418967828852,block,1203,False
HCC,shipped,ctranspath,patient,scaled,2,0.7548603782005223,0.07647196079782125,4.281899760621601,1.6470537364460678,7.087767168462122,0.158828507489796,0.0863111143096818,block,1203,False
