task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes
IDC,audited,hoptimus1,slide_out,abs,NCBI783,-1,0,slide,NCBI783,0.857963394342762,3.7363322832324326,5.673840241306839,0.07536772046589019,0.06666888519134775,3005,50
IDC,audited,hoptimus1,slide_out,abs,NCBI783,-1,1,slide,NCBI783,0.9322861896838603,4.543110011606549,5.607713133358462,0.04443261231281198,0.02328119800332779,3005,50
IDC,audited,hoptimus1,slide_out,abs,NCBI783,-1,2,slide,NCBI783,0.9309351081530782,4.5473067314400035,5.626715377005284,0.04542429284525791,0.02364059900166389,3005,50
IDC,audited,hoptimus1,slide_out,abs,NCBI785,-1,0,slide,NCBI785,0.6790623441396508,3.5862051622518085,8.25648870732336,0.29284289276807984,0.028094763092269326,4010,50
IDC,audited,hoptimus1,slide_out,abs,NCBI785,-1,1,slide,NCBI785,0.6562593516209476,3.634349279862762,8.989512984680745,0.3242344139650873,0.019506234413965085,4010,50
IDC,audited,hoptimus1,slide_out,abs,NCBI785,-1,2,slide,NCBI785,0.6506683291770574,3.6177790151953673,9.039180312988481,0.3279052369077307,0.02142643391521197,4010,50
IDC,audited,hoptimus1,slide_out,abs,TENX95,-1,0,slide,TENX95,0.8940824742268042,4.868751668832433,7.55225856308819,0.09192525773195877,0.013992268041237115,7760,50
IDC,audited,hoptimus1,slide_out,abs,TENX95,-1,1,slide,TENX95,0.8975463917525773,4.99779532442327,7.698918779312187,0.0906262886597938,0.011827319587628867,7760,50
IDC,audited,hoptimus1,slide_out,abs,TENX95,-1,2,slide,TENX95,0.8397371134020618,3.836298780717884,6.784847629358135,0.12897422680412374,0.031288659793814434,7760,50
IDC,audited,hoptimus1,slide_out,abs,TENX99,-1,0,slide,TENX99,0.9090130533211309,4.660787417227781,6.500218994245967,0.017857521314002214,0.07312942536486682,20761,50
IDC,audited,hoptimus1,slide_out,abs,TENX99,-1,1,slide,TENX99,0.8173980058764029,3.7879813932842943,6.142144348508703,0.040133904917874864,0.1424680892057223,20761,50
IDC,audited,hoptimus1,slide_out,abs,TENX99,-1,2,slide,TENX99,0.8332459900775493,3.5739030283920608,6.47871234941334,0.03816579162853427,0.12858821829391648,20761,50
IDC,audited,hoptimus1,slide_out,scaled,NCBI783,-1,0,slide,NCBI783,0.8174309484193012,3.5291452415092452,5.817832715309471,0.10169717138103161,0.08087188019966723,3005,50
IDC,audited,hoptimus1,slide_out,scaled,NCBI783,-1,1,slide,NCBI783,0.9090316139767054,4.887119972625975,6.269996338844997,0.06514475873544093,0.025823627287853576,3005,50
IDC,audited,hoptimus1,slide_out,scaled,NCBI783,-1,2,slide,NCBI783,0.8946955074875208,4.505697082596652,6.040468318232387,0.07369051580698835,0.03161397670549085,3005,50
IDC,audited,hoptimus1,slide_out,scaled,NCBI785,-1,0,slide,NCBI785,0.7638254364089775,4.595535023484789,7.889574955821603,0.2212069825436409,0.014967581047381546,4010,50
IDC,audited,hoptimus1,slide_out,scaled,NCBI785,-1,1,slide,NCBI785,0.6719401496259352,4.720848089255871,9.897341941753446,0.31417456359102247,0.013885286783042395,4010,50
IDC,audited,hoptimus1,slide_out,scaled,NCBI785,-1,2,slide,NCBI785,0.675571072319202,4.508134118205909,9.76076254410865,0.30857356608478803,0.015855361596009976,4010,50
IDC,audited,hoptimus1,slide_out,scaled,TENX95,-1,0,slide,TENX95,0.882520618556701,5.531871361873284,8.4652207735032,0.0987242268041237,0.018755154639175257,7760,50
IDC,audited,hoptimus1,slide_out,scaled,TENX95,-1,1,slide,TENX95,0.8919458762886597,6.476276167619273,9.455868614468107,0.09453350515463917,0.013520618556701032,7760,50
IDC,audited,hoptimus1,slide_out,scaled,TENX95,-1,2,slide,TENX95,0.8530644329896907,4.108364893980123,6.731034698245069,0.11796649484536083,0.028969072164948453,7760,50
IDC,audited,hoptimus1,slide_out,scaled,TENX99,-1,0,slide,TENX99,0.8977997206300274,5.38796994730279,8.088495454098796,0.014542652088049708,0.08765762728192283,20761,50
IDC,audited,hoptimus1,slide_out,scaled,TENX99,-1,1,slide,TENX99,0.8193603390973461,3.9140862934783858,6.2221894849274,0.04482154038822792,0.1358181205144261,20761,50
IDC,audited,hoptimus1,slide_out,scaled,TENX99,-1,2,slide,TENX99,0.8665179904628871,4.074407912984052,7.0689881795570635,0.04115890371369394,0.09232310582341892,20761,50
PRAD,shipped,hoptimus1,slide_out,abs,MEND139,-1,0,slide,MEND139,0.881200320085356,2.106798707820443,2.610344762297127,0.03865564150440117,0.08014403841024274,3749,50
PRAD,shipped,hoptimus1,slide_out,abs,MEND139,-1,1,slide,MEND139,0.8848652974126433,2.1867154872845282,2.6630394898141496,0.031064283809015734,0.0840704187783409,3749,50
