task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
IDC,audited,virchow2,slide_out,abs,NCBI783,0.8882928452579035,4.239671995019655,5.866286955633366,0.045579589572934,0.0661275651691625,slide
IDC,audited,virchow2,slide_out,abs,NCBI785,0.7093665835411471,3.6793798523535735,8.03209778714848,0.25602992518703244,0.03460349127182045,slide
IDC,audited,virchow2,slide_out,abs,TENX95,0.8724132302405497,4.440121552204544,7.168924321822185,0.10729123711340205,0.02029553264604811,slide
IDC,audited,virchow2,slide_out,abs,TENX99,0.8652049515919272,4.056160921002626,6.200235963213028,0.03101456256121253,0.1037804858468603,slide
IDC,audited,virchow2,slide_out,scaled,NCBI783,0.8863782584581253,21.002425240993258,22.620085046322057,0.05481308929561842,0.058808652246256234,slide
IDC,audited,virchow2,slide_out,scaled,NCBI785,0.7581629260182875,5.184346875165478,8.839232468830806,0.21927348295926852,0.02256359102244389,slide
IDC,audited,virchow2,slide_out,scaled,TENX95,0.876110824742268,73.08018847323076,75.95279326750365,0.10497079037800687,0.018918384879725084,slide
IDC,audited,virchow2,slide_out,scaled,TENX99,0.8449291138834032,5.521660788630698,8.515238666659307,0.04135478380938618,0.11371610230721063,slide
PRAD,shipped,virchow2,slide_out,abs,MEND139,0.8414172668267094,2.2198587735554764,3.1151579341709073,0.02308704543433805,0.13549568773895262,slide
PRAD,shipped,virchow2,slide_out,abs,MEND140,0.9009371231696813,2.0741567910583827,2.6049402823463734,0.08827906976744186,0.01078380706287683,slide
PRAD,shipped,virchow2,slide_out,abs,MEND141,0.9450798959494612,2.1006699656612278,2.376983195372452,0.05187290969899666,0.003047194351542178,slide
PRAD,shipped,virchow2,slide_out,abs,MEND142,0.9564052941830719,2.199440097778085,2.387032028363901,0.028744299855410965,0.014850405961517071,slide
PRAD,shipped,virchow2,slide_out,abs,MEND143,0.9700698812019567,1.9542416015981017,2.065228730494004,0.027016072676450037,0.002914046121593291,slide
PRAD,shipped,virchow2,slide_out,abs,MEND144,0.9823400425462281,2.204740158762639,2.2742385455495113,0.014892816233022419,0.002767141220749468,slide
PRAD,shipped,virchow2,slide_out,abs,MEND145,0.9481523272214387,2.1490824792292145,2.4346544844139584,0.05070992007522332,0.0011377527033380349,slide
PRAD,shipped,virchow2,slide_out,abs,MEND146,0.9644263408010861,2.0069743803712097,2.1953666622847527,0.03117786829599457,0.004395790902919213,slide
PRAD,shipped,virchow2,slide_out,abs,MEND147,0.9709464668094219,2.3889541767840794,2.5175666586087337,0.02406566738044254,0.004987865810135617,slide
