encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
ctranspath,CCRCC,shipped,donor,INT5,-1,2,0.001,2.149574563367667e-05,0.00011804384485666105,0.4157110354933645,0.5140519514755957,-0.054071371632566034,2.43964523196392,5.236506876767801,False
ctranspath,CCRCC,shipped,donor,INT6,-1,0,0.001,9.095043201455206e-05,1.1918951132300358e-05,0.40716738789453866,0.4554830730362963,-0.08550832744126763,3.0207741355694213,6.650378373519377,False
ctranspath,CCRCC,shipped,donor,INT6,-1,1,0.001,0.0002450828956853053,8.34326579261025e-05,0.40199237839138297,0.38611311212218524,-0.294126663464864,3.1085771736859815,7.026781536958498,False
ctranspath,CCRCC,shipped,donor,INT6,-1,2,0.001,4.534690381417846e-05,0.0,0.43142925433418655,0.4859505467190218,-0.18654940548564825,2.2349935776451333,4.373456275615748,False
ctranspath,CCRCC,shipped,donor,INT7,-1,0,0.001,0.000149072263043823,8.424599831508003e-06,0.4005717355597624,0.39320230814800894,-0.14438773616548634,2.3603978368656926,4.969112144995118,False
ctranspath,CCRCC,shipped,donor,INT7,-1,1,0.001,0.0001982272360999194,8.424599831508003e-06,0.3962774799935431,0.4313126409637492,-0.14695851231160795,2.4386768676917887,5.11086152982124,False
ctranspath,CCRCC,shipped,donor,INT7,-1,2,0.001,6.011581134243911e-05,0.00019376579612468407,0.43773071395480007,0.38746877802468827,-0.06371514182624033,2.510578725284972,5.633426703600614,False
ctranspath,CCRCC,shipped,donor,INT8,-1,0,0.001,2.7224027399666285e-05,0.0,0.4141304612460378,0.4551634466713954,-0.06472218157542642,2.5293215622902774,5.4633073037020665,False
ctranspath,CCRCC,shipped,donor,INT8,-1,1,0.001,1.840723295977478e-05,0.0,0.40843261272544185,0.42706093908482345,-0.2315604010742487,2.7615196603626506,5.722252944259938,False
ctranspath,CCRCC,shipped,donor,INT8,-1,2,0.001,0.000494935010870068,4.1046690610569525e-05,0.3879779719151156,0.4471465262371157,-0.1460753685339834,2.7335153919119666,6.598843083449072,False
ctranspath,CCRCC,shipped,donor,INT9,-1,0,0.001,2.696486636529463e-05,1.1792452830188679e-05,0.4380162037874189,0.5268637271307104,-0.17735890039095886,3.087496020990206,5.735930864368542,False
ctranspath,CCRCC,shipped,donor,INT9,-1,1,0.001,6.428675790191399e-05,0.0,0.41846028569152627,0.5464046068808568,-0.11904432268613307,2.559270137202163,4.874866348897696,False
ctranspath,CCRCC,shipped,donor,INT9,-1,2,0.001,0.0002793232655841944,0.0007547169811320754,0.4098004634714763,0.4899868023493539,-0.09128518138784225,2.6871785298362854,5.715418988030105,False
ctranspath,COAD,shipped,random,0,0,0,0.001,0.0016141732283464568,0.0011577752553916004,0.4939042218741725,0.49249812299468465,-0.17740708730066312,2.362896728568097,5.437561890071104,False
ctranspath,COAD,shipped,random,0,1,0,0.001,0.0013188976377952757,0.001241013999243284,0.4886848652185378,0.48979586938438957,-0.15821815939562806,2.352672721393,5.402830830952153,False
ctranspath,COAD,shipped,random,0,2,0,0.001,0.0011023622047244095,0.0014566780174044647,0.4921080221864421,0.49552702638800783,-0.2511116122207786,2.360611477430916,5.237499917960944,False
ctranspath,COAD,shipped,random,0,3,0,0.001,0.0015551181102362204,0.001433976541808551,0.49367026866938923,0.49450493428363146,-0.2213208441035059,2.371788458025586,5.6593109659506435,False
ctranspath,COAD,shipped,random,0,4,0,0.001,0.0015354330708661416,0.0013715474839197882,0.4935964278748339,0.4952928775317287,-0.18642999325189125,2.3220738444278766,5.413612240941751,False
ctranspath,COAD,shipped,random,1,0,0,0.001,0.0015224586288416077,0.0010907658987989763,0.4896633571086987,0.49408252088474813,-0.3141040747106061,2.347096468942353,5.419095533455217,False
ctranspath,COAD,shipped,random,1,1,0,0.001,0.0013900709219858156,0.001748375664500886,0.4946768797298612,0.4920408110020383,-0.39741505504833263,2.343728765082103,5.3582303837653065,False
ctranspath,COAD,shipped,random,1,2,0,0.001,0.0018250591016548464,0.0017129356172474897,0.49581201599126024,0.49703494841471285,-0.35527280211459966,2.3560386044079773,5.585904012968437,False
ctranspath,COAD,shipped,random,1,3,0,0.001,0.0015224586288416077,0.0016538688718251624,0.49572822463675925,0.49174247003065374,-0.23098029693970956,2.3434571817352423,5.315559470201198,False
ctranspath,COAD,shipped,random,1,4,0,0.001,0.0012576832151300237,0.001378224059854302,0.4869684153042319,0.48779370962653995,-0.31457453254630174,2.3734629088888113,5.316379890296413,False
ctranspath,COAD,shipped,patient,0,-1,0,0.001,0.0029953488372093024,0.04490730230798335,0.4186114672992172,0.38391386412590284,-0.27115250888288783,2.3504949132671733,6.029167101649793,False
ctranspath,COAD,shipped,patient,0,-1,1,0.001,0.002274715660542432,0.04027241770715097,0.41596154713314015,0.3868091556304789,-0.20626401141952855,2.3467004886023433,5.568834953289273,False
ctranspath,COAD,shipped,patient,0,-1,2,0.001,0.0031642304385210663,0.06387627695800227,0.410145842970956,0.35122735308334396,-0.43674691165006146,2.3900386721724205,6.2287617910057484,False
ctranspath,COAD,shipped,patient,1,-1,0,0.001,0.003574585635359116,0.030340618231935422,0.5289426117229437,0.5071557986555686,-0.5048210729808784,3.3041735080794687,9.728469189830333,False
ctranspath,COAD,shipped,patient,1,-1,1,0.001,0.015990635059994148,0.035798385508958454,0.472463098511975,0.42633987245213056,-0.5062330317124808,4.214132226016567,256.5182434014877,False
ctranspath,COAD,shipped,patient,1,-1,2,0.001,0.005,0.04281157708210278,0.506553246128285,0.4898490639102586,-0.4558111722603645,3.4632557018783126,12.484368534652527,False
ctranspath,COAD,shipped,donor,COAD_Oliveira_P1,-1,0,0.001,0.009487977369165488,0.0016353591160220996,0.5327138976531686,0.5871841478088359,-0.5091142017379799,5.3241149051091705,104.32357803600728,False
ctranspath,COAD,shipped,donor,COAD_Oliveira_P1,-1,1,0.001,0.00704126426690079,0.004585635359116022,0.453108529864238,0.482016113173266,-0.6310339991862777,4.339831410666245,20.77906028019848,False
