task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
IDC,audited,hoptimus1,slide_out,abs,NCBI783,0.9070615640599002,4.275583008759662,5.636089583890194,0.055074875207986686,0.037863560732113145,slide
IDC,audited,hoptimus1,slide_out,abs,NCBI785,0.6619966749792187,3.6127778191033126,8.761727334997529,0.3149941812136326,0.02300914380714879,slide
IDC,audited,hoptimus1,slide_out,abs,TENX95,0.8771219931271478,4.5676152579911955,7.345341657252837,0.10384192439862544,0.019036082474226806,slide
IDC,audited,hoptimus1,slide_out,abs,TENX99,0.8532190164250277,4.007557279634712,6.373691897389336,0.03205240595347045,0.11472857762150186,slide
IDC,audited,hoptimus1,slide_out,scaled,NCBI783,0.8737193566278424,4.30732076557729,6.042765790795618,0.08017748197448697,0.046103161397670546,slide
IDC,audited,hoptimus1,slide_out,scaled,NCBI785,0.7037788861180383,4.608172410315523,9.182559813894565,0.28131837073981714,0.01490274314214464,slide
IDC,audited,hoptimus1,slide_out,scaled,TENX95,0.8758436426116839,5.372170807824226,8.217374695405459,0.1037414089347079,0.020414948453608247,slide
IDC,audited,hoptimus1,slide_out,scaled,TENX99,0.8612260167300869,4.458821384588409,7.126557706194419,0.03350769872999052,0.10526628453992261,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND139,0.8622477105005779,2.152909385353335,2.8309302545566446,0.03213834800391215,0.10561394149550991,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND140,0.894012058570198,1.9678830577697488,2.5347491397812028,0.09533161068044788,0.010656330749354006,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND141,0.9427238944630248,2.0643349982143486,2.3680007146180704,0.0547305834262356,0.0025455221107395024,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND142,0.9569369369369368,2.1645573029330114,2.349584803548659,0.03217439661884106,0.010888666444222,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND143,0.9740181691125086,1.9228868337983867,2.011837310501562,0.021198462613556953,0.0047833682739343115,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND144,0.978325969563083,2.09723771739888,2.184465381667014,0.019201440026182293,0.0024725904107347407,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND145,0.9472919605077573,2.138666181542541,2.433610136679881,0.05107193229901269,0.0016361071932299014,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND146,0.9601799049558725,1.9339431076906355,2.138669766745641,0.03190088255261372,0.007919212491513916,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND147,0.9580099928622413,2.241693663575722,2.4281751240006098,0.03047822983583155,0.011511777301927194,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND148,0.9786405388854869,2.1108426879161084,2.2128473515725844,0.015129618289446825,0.00622984282506634,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND149,0.9552710246713488,1.9294158224116282,2.1254432682271003,0.029933369349900957,0.014795605978750228,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND150,0.9052198743575101,2.230608451733051,2.8728003370614847,0.0858252427184466,0.008954882924043403,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND151,0.9620435897435898,2.182885539173981,2.323536594434681,0.02147948717948718,0.01647692307692308,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND152,0.9198723772442138,2.1898840757550238,2.6071667080327963,0.048431754272117676,0.031695868483668614,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND153,0.9340549450549451,2.2484926049117138,2.54770740833995,0.055556776556776565,0.01038827838827839,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND154,0.8376924951267056,1.9964292238298587,3.1775577298846875,0.08619639376218324,0.07611111111111112,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND156,0.722569874320015,1.8820638425615372,6.043027190704426,0.2251378728193585,0.052292252860626526,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND157,0.8231974921630094,1.8907998415126563,3.076557573179459,0.09431138975966563,0.08249111807732497,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND158,0.9038076757222941,2.2467840056393173,2.8280505584181435,0.06430573523070289,0.03188658904700301,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND159,0.6437119640387275,1.8439818666560441,5.34576255854446,0.0424688796680498,0.31381915629322266,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND160,0.8908964615510336,2.1480004731361566,2.845476994236271,0.0266960856419057,0.08240745280706055,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND161,0.7402138138138138,2.0186918708005144,4.341992484354649,0.222596996996997,0.03718918918918919,slide
PRAD,shipped,hoptimus1,slide_out,abs,MEND162,0.9560316851922831,1.8858827441459878,2.1939807575841748,0.02582087645330267,0.018147438354414208,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND139,0.8963368009246909,2.3108347139396237,2.944538896450427,0.03632079665688628,0.0673424024184227,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND140,0.8678518518518518,1.7416728142270055,2.486966170358438,0.12495779500430663,0.007190353143841516,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND141,0.881534745447789,1.5322971877764526,2.1875377678496375,0.11378669639539203,0.004678558156819027,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND142,0.9409654098542988,1.906754450717871,2.170729634703219,0.04936714492270047,0.00966744522300078,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND143,0.9523287910552062,1.646566518655013,1.8333740181527904,0.04203878406708595,0.005632424877707897,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND144,0.924464081165112,1.479182663205318,1.8402912464059777,0.07335787923416791,0.002178039600720013,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND145,0.89846732487071,1.6068759850176715,2.1980988734093234,0.09871650211565586,0.002816173013634227,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND146,0.9181670061099796,1.446896222790545,1.8900378551087555,0.07714528173794977,0.004687712152070604,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND147,0.911134903640257,1.8100194036512465,2.311787493614737,0.08135331905781584,0.007511777301927195,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND148,0.9237599510104103,1.305817452025891,1.7120803859768507,0.07029597877117778,0.005944070218411921,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND149,0.9300054024851433,1.6330281847433028,1.952077036867064,0.05738159553394562,0.012613001980911219,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND150,0.8733675994669713,1.955479051581803,2.761731269654334,0.12022463354273749,0.006407766990291262,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND151,0.9386307692307693,1.918530697028874,2.208184808640897,0.04983076923076923,0.011538461538461539,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND152,0.9346203763789745,2.282138551520226,2.6681571665584602,0.05406878650227126,0.011310837118754058,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND153,0.8971465201465202,1.9487518881152777,2.499702879937176,0.08380219780219779,0.01905128205128205,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND154,0.8945443469785576,2.145442329765581,2.824452191614659,0.07702729044834307,0.028428362573099414,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND156,0.7943762896267117,2.168195587757524,5.245447833803763,0.19403301444381915,0.011590695929469144,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND157,0.9193709508881923,2.2893637421265187,2.7434172479157084,0.06630303030303031,0.01432601880877743,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND158,0.9013216903837863,2.1201211687448516,2.7630221743489156,0.09371065114273393,0.004967658473479949,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND159,0.9116666666666666,3.0614935036125046,3.6643547775206176,0.048896957123098196,0.03943637621023513,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND160,0.949639617553322,2.300973145098441,2.5733192841537975,0.03117103865326469,0.01918934379341342,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND161,0.7873945945945945,2.1323134435425306,3.9051918892399287,0.2015015015015015,0.011103903903903903,slide
PRAD,shipped,hoptimus1,slide_out,scaled,MEND162,0.8414181678804139,1.1150362042489081,2.115428302180485,0.08175546186278267,0.07682637025680338,slide
READ,shipped,hoptimus1,slide_out,abs,ZEN36,0.7835087719298245,1.4245905017323504,3.3434388983258714,0.20206978119455943,0.014421446875616006,slide
