task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
CCRCC,shipped,hoptimus1,donor,abs,INT1,0.7688007380073801,2.0496978263193433,3.2795819214322024,0.018800738007380073,0.21239852398523987,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT10,0.8084451168263573,2.1410966943943954,3.794164708959318,0.1872449151117835,0.004309968061859136,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT11,0.8342135742413713,2.067299982225068,3.032516681025467,0.0625202687051193,0.10326615705350939,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT12,0.767378819205146,2.1460855662574247,3.6382680611023175,0.011040661612680908,0.22158051918217322,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT13,0.9006714078152481,2.162017635439795,2.790541016267639,0.09580790701231169,0.003520685172440162,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT14,0.9782156948706707,2.265572356184046,2.3359668343444366,0.01614058161625018,0.005643723513079059,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT15,0.9309473684210526,2.13195296273595,2.4861886959957515,0.05563967611336033,0.013412955465587045,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT16,0.9168413391557496,2.015888827789415,2.675566921944809,0.06106467040964858,0.02209399043460179,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT17,0.9525206880520688,2.0565623316986494,2.27102365695529,0.03296141329614133,0.014517898651789866,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT18,0.8852316039335367,2.307427636418037,3.168013345511499,0.08695286537809427,0.02781553068836894,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT19,0.981080571274589,2.1586446375270367,2.227235796613156,0.01485718135273511,0.004062247372675828,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT2,0.9060051679586563,2.130468933586949,2.6079485933059003,0.03223772609819122,0.06175710594315245,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT20,0.9472181069958848,2.08710876124413,2.2644854419584157,0.009522633744855968,0.043259259259259254,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT21,0.936180904522613,2.3986167070140074,2.8224252469807407,0.05887437185929648,0.004944723618090453,donor,False
CCRCC,shipped,hoptimus1,donor,abs,INT22,0.8842517628623662,2.044995936297777,2.8518565819973243,0.09848350309045008,0.01726473404718377,donor,False
