encoder,task,design,fold,repeat,grid,n_train,n_test,n_eval_samples,pearson_pooled,pearson_within,test_resolution_group,train_has_same_resolution_group,test_resolution_uncertain,test_slides
hoptimus0,CCRCC,patient,0,,,55849,18371,4,0.2083837389945984,0.16000109080523545,0.40-0.50,True,False,INT13;INT14;INT15;INT24
hoptimus0,CCRCC,blocked_buffered,0,1.0,4.0,47595,20629,24,0.6388952732086182,0.22365559607368293,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,1.0,4.0,47595,20629,24,0.6446455121040344,0.22596724008099653,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,1.0,4.0,47595,18371,24,0.653459906578064,0.26278978770283473,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,1.0,6.0,54776,19444,24,0.6345869302749634,0.24871405777393496,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,1.0,6.0,45001,19444,24,0.6273499131202698,0.2425858465540417,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,1.0,6.0,45001,19444,24,0.6338425874710083,0.24763075793899283,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,1.0,6.0,45001,18371,24,0.6533355116844177,0.2623696866399162,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,1.0,10.0,55428,18792,24,0.644145131111145,0.2525277352208514,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,1.0,10.0,39244,18792,24,0.6334236860275269,0.24579577899413074,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,1.0,10.0,39244,18792,24,0.6431660652160645,0.25322866686336054,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,1.0,10.0,39244,18371,24,0.6534596085548401,0.2630248631053837,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random,0,2.0,,55849,18371,24,0.6604387760162354,0.2633259838040006,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,2.0,4.0,53974,20246,24,0.654313862323761,0.2288810093101832,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,2.0,4.0,47783,20246,24,0.6475901007652283,0.22549101033907695,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,2.0,4.0,47783,20246,24,0.6538677215576172,0.2288082280274466,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,2.0,4.0,47783,18371,24,0.6601094007492065,0.26388900375708546,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,2.0,6.0,54935,19285,24,0.6375530958175659,0.24832639911136842,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,2.0,6.0,45281,19285,24,0.6292222738265991,0.24296067704989277,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,2.0,6.0,45281,19285,24,0.6381004452705383,0.24810064419589858,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,2.0,6.0,45281,18371,24,0.6599726676940918,0.2629861500976403,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,2.0,10.0,55311,18909,24,0.6490654945373535,0.2355614543620368,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,2.0,10.0,38841,18909,24,0.6393877863883972,0.2261980258838412,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,2.0,10.0,38841,18909,24,0.6486437916755676,0.23601863389895394,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,2.0,10.0,38841,18371,24,0.6597872972488403,0.26282132269198577,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random,0,3.0,,55849,18371,24,0.6557957530021667,0.25882547524853483,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,3.0,4.0,52955,21265,24,0.6477104425430298,0.20063035543867347,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,3.0,4.0,46486,21265,24,0.6417239904403687,0.19595878633578345,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,3.0,4.0,46486,21265,24,0.6474704146385193,0.20050425082464549,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,3.0,4.0,46486,18371,24,0.6552671790122986,0.25819551931977913,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,3.0,6.0,54755,19465,24,0.6560220122337341,0.23958524636000825,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,3.0,6.0,44673,19465,24,0.6479587554931641,0.2345327005823765,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,3.0,6.0,44673,19465,24,0.6551473736763,0.2394234293870007,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,3.0,6.0,44673,18371,24,0.6555202007293701,0.2584475735570474,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,3.0,10.0,55411,18809,24,0.6470111608505249,0.24688697914055716,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,3.0,10.0,39061,18809,24,0.6397573947906494,0.23963969245669428,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,3.0,10.0,39061,18809,24,0.6465186476707458,0.2477994535725884,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,3.0,10.0,39061,18371,24,0.654957115650177,0.25943295864948596,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random,0,4.0,,55849,18371,24,0.6585174798965454,0.26669788092627034,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,4.0,4.0,53426,20794,24,0.638461709022522,0.2467000621088179,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,4.0,4.0,47018,20794,24,0.6274743676185608,0.2407455468618165,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,4.0,4.0,47018,20794,24,0.6382350325584412,0.2470140408879767,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,4.0,4.0,47018,18371,24,0.6581252813339233,0.2660363866593494,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,4.0,6.0,54737,19483,24,0.6554247140884399,0.23727963613149763,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,4.0,6.0,44942,19483,24,0.6462688446044922,0.2347677941542982,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,4.0,6.0,44942,19483,24,0.6549674272537231,0.23720535728107275,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,4.0,6.0,44942,18371,24,0.6581370830535889,0.26649137972478154,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,0,4.0,10.0,55469,18751,24,0.6444538831710815,0.2519135986317027,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,0,4.0,10.0,38247,18751,24,0.6333867311477661,0.2456286874876059,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,0,4.0,10.0,38247,18751,24,0.643608808517456,0.25073726952075953,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,0,4.0,10.0,38247,18371,24,0.6573588848114014,0.2666121508660338,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,patient,1,,,67651,6569,4,0.2848246097564697,0.2610040820640279,0.40-0.50,True,False,INT10;INT11;INT12;INT9
hoptimus0,CCRCC,random,1,0.0,,67651,6569,24,0.6630752682685852,0.2657190840772819,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,1,0.0,4.0,64798,9422,24,0.6367517709732056,0.17263189070792576,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,1,0.0,4.0,61174,9422,24,0.6319423317909241,0.1684954327099937,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,1,0.0,4.0,61174,9422,24,0.6367262005805969,0.17286882482634003,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,1,0.0,4.0,61174,6569,24,0.6629968285560608,0.26542653233797564,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,1,0.0,6.0,66161,8059,24,0.6582539081573486,0.222911814550777,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,1,0.0,6.0,60798,8059,24,0.6507506370544434,0.220444008471859,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,1,0.0,6.0,60798,8059,24,0.6577197313308716,0.22280210835548742,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,1,0.0,6.0,60798,6569,24,0.6630417108535767,0.2656603525333776,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,1,0.0,10.0,67186,7034,24,0.6363992094993591,0.2439240280692805,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,1,0.0,10.0,58999,7034,24,0.6313720345497131,0.23934572228172327,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,1,0.0,10.0,58999,7034,24,0.636273205280304,0.24380040433078343,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,1,0.0,10.0,58999,6569,24,0.6629526019096375,0.26532201304794095,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random,1,1.0,,67651,6569,24,0.658221960067749,0.25481391947728604,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked,1,1.0,4.0,64890,9330,24,0.6236781477928162,0.19652732518123228,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_buffered,1,1.0,4.0,61474,9330,24,0.6166256070137024,0.195064604129869,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,blocked_matched,1,1.0,4.0,61474,9330,24,0.6239465475082397,0.19665510968656844,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
hoptimus0,CCRCC,random_matched,1,1.0,4.0,61474,6569,24,0.6581074595451355,0.25513869310974163,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
