encoder,task,design,fold,fold_num,repeat,grid,n_train,n_test,n_eval_samples,pearson_pooled,pearson_within,test_resolution_group,train_has_same_resolution_group,test_resolution_uncertain,test_slides
uni_v2,CCRCC,patient,00,0.0,,,55849,18371,4,0.2204724103212356,0.1865734919544774,0.40-0.50,True,False,INT13;INT14;INT15;INT24
uni_v2,CCRCC,blocked_matched,00,0.0,3.0,10.0,39061,18809,24,0.6460121273994446,0.2396931459865057,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,random_matched,00,0.0,3.0,10.0,39061,18371,24,0.656014621257782,0.2560584413127556,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,random,00,0.0,4.0,,55849,18371,24,0.6594317555427551,0.2639168980134854,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,blocked,00,0.0,4.0,4.0,53426,20794,24,0.6388088464736938,0.2356464436489234,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,blocked_buffered,00,0.0,4.0,4.0,47018,20794,24,0.6296989321708679,0.2300041404167131,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,blocked_matched,00,0.0,4.0,4.0,47018,20794,24,0.6383539438247681,0.2359662452631164,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,random_matched,00,0.0,4.0,4.0,47018,18371,24,0.6592772006988525,0.2638831065390453,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,blocked,00,0.0,4.0,6.0,54737,19483,24,0.6584745049476624,0.2348596278610542,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,blocked_buffered,00,0.0,4.0,6.0,44942,19483,24,0.6514216065406799,0.2314540975368193,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
uni_v2,CCRCC,blocked_matched,00,0.0,4.0,6.0,44942,19483,24,0.657979428768158,0.2339871582042542,0.40-0.50,True,False,INT1;INT10;INT11;INT12;INT13;INT14;INT15;INT16;INT17;INT18;INT19;INT2;INT20;INT21;INT22;INT23;INT24;INT3;INT4;INT5;INT6;INT7;INT8;INT9
