encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_T,n_C,n_E,score,weighting,subset,alpha,w3_variant,feasible_level,guaranteed_level,K,auc,auc_holdout,clip_rate,clip_rate_test,no_support,classifier_converged,n_eff_median,n_eff_frac,n_C_used,n_E_used,frac_morph_joined,n_infinite,n_spot_gene,frac_infinite,n_test_points_infinite,width_mean_spotgene,width_median,sigma_clip_lo,sigma_clip_hi,sigma_lo_hit_guard,sigma_clip_rate_cal,sigma_clip_rate_test,coverage,width_mean,width_median_of_cells,interval_score,miss_above,miss_below,n_cells,n_slides
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,abs,W3,all,0.1,nominal,0.875,0.875,7.0,,,0.0,0.0,0,True,44.59135125306827,0.0986534319758147,452,1941,,97050,97050,1.0,1941,,,,,False,,,1.0,,,,0.0,0.0,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,abs,W3,all,0.2,nominal,0.875,0.875,7.0,,,0.0,0.0,0,True,44.59135125306827,0.0986534319758147,452,1941,,0,97050,0.0,0,1.7276075654172054,1.6641681690325374,,,False,,,0.7839052035033488,1.7276075654172056,1.7276075654172056,2.692751246123167,0.1143740340030912,0.1017207624935599,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,abs,W3,all,0.125,feasible_level,0.875,0.875,7.0,,,0.0,0.0,0,True,44.59135125306827,0.0986534319758147,452,1941,,0,97050,0.0,0,4.403233109708051,3.908768098359438,,,False,,,0.978959299330242,4.403233109708052,4.403233109708051,4.563303583331874,0.0185883565172591,0.0024523441524987,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,none,all,0.1,,,,,,,0.0,0.0,0,True,452.0,1.0,452,1941,,0,97050,0.0,0,5.4318822309767,2.0452274771612675,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.7079031427099433,5.431882230976698,4.6228255275933074,8.371529327967345,0.1704688304997423,0.1216280267903142,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,none,all,0.2,,,,,,,0.0,0.0,0,True,452.0,1.0,452,1941,,0,97050,0.0,0,1.3197669152415654,1.1616569020988716,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.5755899021123132,1.3197669152415654,1.2905507609075662,3.404966320153496,0.2339412673879443,0.1904688304997423,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,W1,all,0.1,,,,,1.0,0.9999863292108307,0.0066371681415929,1.0,0,True,53.22537042976834,0.1177552443136467,452,1941,,0,97050,0.0,0,16.141644702491643,3.4705977754038777,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.7972694487377641,16.141644702491643,13.90715442342999,18.26387397129843,0.1177434312210201,0.0849871200412158,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,W1b,morph_joined,0.1,,,,,0.951589377203748,0.9469054993863596,0.0070422535211267,0.7577800829875518,0,True,78.21326759809406,0.1835992197138358,426,1928,0.9837024655244464,0,96400,0.0,0,18.33493252439994,2.5874720616035702,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.7565871369294607,18.33493252439993,15.187064310457943,20.80523353953353,0.1407365145228215,0.1026763485477178,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,426.0,1.0,426,1928,0.9837024655244464,0,96400,0.0,0,5.056083315192678,1.99010468092874,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.7033921161825727,5.056083315192678,4.337123618682326,8.030117506614266,0.1736721991701245,0.1229356846473029,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,426.0,1.0,426,1928,0.9837024655244464,0,96400,0.0,0,1.291827054641795,1.142987492097323,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.5706431535269709,1.2918270546417947,1.2640723841438746,3.3979673172285323,0.2360165975103734,0.1933402489626555,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,W2,all,0.1,,,,,,,0.0,0.0,0,True,452.0,1.0,452,1941,,0,97050,0.0,0,5.4318822309767,2.0452274771612675,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.7079031427099433,5.431882230976698,4.6228255275933074,8.371529327967345,0.1704688304997423,0.1216280267903142,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,W3,all,0.1,nominal,0.875,0.875,7.0,,,0.0,0.0,0,True,44.59135125306827,0.0986534319758147,452,1941,,97050,97050,1.0,1941,,,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,1.0,,,,0.0,0.0,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,W3,all,0.2,nominal,0.875,0.875,7.0,,,0.0,0.0,0,True,44.59135125306827,0.0986534319758147,452,1941,,0,97050,0.0,0,63.19425655041888,3.1170140269368733,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.7825141679546624,63.19425655041886,62.29979000347863,64.23875568646403,0.1371045852653271,0.0803812467800103,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,1,block,1203,452,1941,scaled_clip,W3,all,0.125,feasible_level,0.875,0.875,7.0,,,0.0,0.0,0,True,44.59135125306827,0.0986534319758147,452,1941,,0,97050,0.0,0,473.05576942568456,329.6679198902676,0.001,0.7418238957205332,True,0.0335398230088495,0.157269448737764,0.9653580628541988,473.05576942568456,460.4580439914049,473.31520475852784,0.0243585780525502,0.0102833590932509,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,none,all,0.1,,,,,,,0.0,0.0,0,True,483.0,1.0,483,1941,,0,97050,0.0,0,1.6893181265496753,1.614908191836606,,,False,,,0.7674909840288511,1.6893181265496753,1.6893181265496753,3.685510432569304,0.1107779495105615,0.1217310664605873,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,none,all,0.2,,,,,,,0.0,0.0,0,True,483.0,1.0,483,1941,,0,97050,0.0,0,1.3150370502689346,1.2675405245459554,,,False,,,0.6517465224111284,1.3150370502689344,1.3150370502689344,2.8670111463799346,0.1477073673364245,0.2005461102524471,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,W1,all,0.1,,,,,1.0,0.999910631452622,0.0062111801242236,1.0,0,True,50.355742230220656,0.1042561950936245,483,1941,,0,97050,0.0,0,1.913551096745921,1.849602345319349,,,False,,,0.8100669757856774,1.913551096745921,1.9135510967459213,3.535078074133501,0.0884698608964451,0.1014631633178773,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,W1b,morph_joined,0.1,,,,,0.934917374049666,0.9354907090023452,0.0065359477124183,0.6301867219917012,0,True,94.83476057117242,0.2066116788042972,459,1928,0.9847359735973598,0,96400,0.0,0,1.91442881879101,1.8055574864520243,,,False,,,0.819533195020747,1.91442881879101,1.956346533288861,3.475677760010933,0.0912033195020746,0.0892634854771784,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,459.0,1.0,459,1928,0.9847359735973598,0,96400,0.0,0,1.683278682028505,1.5973969053664598,,,False,,,0.7659128630705393,1.683278682028505,1.683278682028505,3.69125130103562,0.1112966804979253,0.1227904564315352,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,459.0,1.0,459,1928,0.9847359735973598,0,96400,0.0,0,1.313589148914953,1.2598366223432829,,,False,,,0.6516701244813278,1.3135891489149532,1.3135891489149532,2.869270644165884,0.1477178423236514,0.2006120331950207,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,W2,all,0.1,,,,,,,0.0,0.0,0,True,483.0,1.0,483,1941,,0,97050,0.0,0,1.6893181265496753,1.614908191836606,,,False,,,0.7674909840288511,1.6893181265496753,1.6893181265496753,3.685510432569304,0.1107779495105615,0.1217310664605873,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,310.0200504136652,0.6418634584133854,483,1941,,97050,97050,1.0,1941,,,,,False,,,1.0,,,,0.0,0.0,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,310.0200504136652,0.6418634584133854,483,1941,,0,97050,0.0,0,1.8898711238572332,1.7503090055817203,,,False,,,0.8123132405976301,1.8898711238572328,1.8898711238572328,2.6862029820654176,0.0961463163317877,0.0915404430705821,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,abs,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,310.0200504136652,0.6418634584133854,483,1941,,0,97050,0.0,0,4.0549892547398825,3.6721150427388456,,,False,,,0.9758784131890778,4.0549892547398825,4.0549892547398825,4.240316236826678,0.0208243173621844,0.0032972694487377,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,none,all,0.1,,,,,,,0.0,0.0,0,True,483.0,1.0,483,1941,,0,97050,0.0,0,2.6884995719274065,1.7036947912467724,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.6727666151468316,2.688499571927407,2.569077558318225,5.959566199826155,0.1815043791859865,0.1457290056671819,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,none,all,0.2,,,,,,,0.0,0.0,0,True,483.0,1.0,483,1941,,0,97050,0.0,0,1.1311593284899717,1.0468685096318031,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.5358165893869139,1.1311593284899717,1.0928373026521163,3.360346800695698,0.2320350334878928,0.2321483771251931,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,W1,all,0.1,,,,,1.0,0.999910631452622,0.0062111801242236,1.0,0,True,50.355742230220656,0.1042561950936245,483,1941,,0,97050,0.0,0,23.03292716070971,2.986287851891339,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.7819165378670789,23.032927160709715,22.144706891164034,25.205697983205383,0.1261926841834106,0.0918907779495105,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,W1b,morph_joined,0.1,,,,,0.934917374049666,0.9354907090023452,0.0065359477124183,0.6301867219917012,0,True,94.83476057117242,0.2066116788042972,459,1928,0.9847359735973598,0,96400,0.0,0,6.161957574988111,2.253568642388573,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.7303112033195022,6.16195757498811,5.269393881806552,8.973287968481607,0.1523858921161826,0.1173029045643153,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,459.0,1.0,459,1928,0.9847359735973598,0,96400,0.0,0,2.004231726381466,1.624097340842982,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.6623132780082988,2.004231726381465,1.9291219360599008,5.372017862701492,0.1859751037344398,0.1517116182572614,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,459.0,1.0,459,1928,0.9847359735973598,0,96400,0.0,0,1.1040197384664667,1.0129468746059949,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.5275103734439834,1.1040197384664667,1.0678016944049191,3.3688818733709605,0.2353526970954356,0.2371369294605809,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,W2,all,0.1,,,,,,,0.0,0.0,0,True,483.0,1.0,483,1941,,0,97050,0.0,0,2.6884995719274065,1.7036947912467724,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.6727666151468316,2.688499571927407,2.569077558318225,5.959566199826155,0.1815043791859865,0.1457290056671819,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,310.0200504136652,0.6418634584133854,483,1941,,97050,97050,1.0,1941,,,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,1.0,,,,0.0,0.0,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,310.0200504136652,0.6418634584133854,483,1941,,0,97050,0.0,0,5.795060932783996,2.1864620522522,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.7271303451828953,5.795060932783996,5.452713832778864,7.181143537384434,0.1557959814528593,0.1170736733642452,50,1
hoptimus0,HCC,shipped,donor,CHC20,-1,2,block,1203,483,1941,scaled_clip,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,310.0200504136652,0.6418634584133854,483,1941,,0,97050,0.0,0,560.9614961306215,339.03638640086376,0.001,0.7598622494531257,True,0.0289026915113871,0.1527563111798042,0.9719526017516742,560.9614961306216,543.8220531207509,561.167225258388,0.01801133436373,0.0100360638845955,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,none,all,0.1,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2255,,0,112750,0.0,0,1.517414939199513,1.410884877739906,,,False,,,0.7511751662971174,1.5174149391995135,1.5174149391995135,4.044029948997119,0.1961773835920177,0.0526474501108647,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,none,all,0.2,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2255,,0,112750,0.0,0,1.085478921017524,1.044596117463275,,,False,,,0.6125764966740577,1.0854789210175242,1.0854789210175242,3.0431840385809483,0.2588647450110865,0.1285587583148558,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,W1,all,0.1,,,,,1.0,1.0,0.0049875311720698,1.0,0,True,49.11648423408722,0.122484998089993,401,2255,,0,112750,0.0,0,1.8902637607491255,1.7272400193102473,,,False,,,0.8127893569844789,1.8902637607491255,1.8902637607491255,3.7677935775336624,0.1548736141906873,0.0323370288248337,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,W1b,morph_joined,0.1,,,,,0.9528996363066456,0.951195961045052,0.0049875311720698,0.3424214417744917,0,True,27.064992286149906,0.067493746349501,401,2164,0.9657379518072288,0,108200,0.0,0,1.7932482130177356,1.6573318240248274,,,False,,,0.786090573012939,1.7932482130177354,1.6049033445774512,4.093161623199244,0.168539741219963,0.0453696857670979,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2164,0.9657379518072288,0,108200,0.0,0,1.5174149391995138,1.410884877739906,,,False,,,0.7501571164510168,1.5174149391995135,1.5174149391995135,4.080584025393146,0.1974676524953789,0.0523752310536044,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2164,0.9657379518072288,0,108200,0.0,0,1.085478921017524,1.044596117463275,,,False,,,0.6110351201478743,1.0854789210175242,1.0854789210175242,3.0637179641304457,0.2602495378927911,0.1287153419593345,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,W2,all,0.1,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2255,,0,112750,0.0,0,1.517414939199513,1.410884877739906,,,False,,,0.7511751662971174,1.5174149391995135,1.5174149391995135,4.044029948997119,0.1961773835920177,0.0526474501108647,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,W3,all,0.1,nominal,0.8888888888888888,0.8888888888888888,8.0,,,0.0,0.0,0,True,174.99117740539003,0.4363869760732918,401,2255,,112750,112750,1.0,2255,,,,,False,,,1.0,,,,0.0,0.0,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,W3,all,0.2,nominal,0.8888888888888888,0.8888888888888888,8.0,,,0.0,0.0,0,True,174.99117740539003,0.4363869760732918,401,2255,,0,112750,0.0,0,1.632519974224309,1.555836144281186,,,False,,,0.7702350332594236,1.6325199742243088,1.6325199742243088,2.823942482181425,0.1840798226164079,0.0456851441241685,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,abs,W3,all,0.1111111111111111,feasible_level,0.8888888888888888,0.8888888888888888,8.0,,,0.0,0.0,0,True,174.99117740539003,0.4363869760732918,401,2255,,0,112750,0.0,0,4.449152111451578,3.7084892431269214,,,False,,,0.971592017738359,4.449152111451578,4.449152111451578,4.6307776411919646,0.0263325942350332,0.0020753880266075,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,none,all,0.1,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2255,,0,112750,0.0,0,7.363423294879095,3.0785267855657588,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.8437073170731708,7.363423294879096,7.138598095129925,8.98953150519861,0.1247272727272727,0.0315654101995565,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,none,all,0.2,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2255,,0,112750,0.0,0,1.4594455482977404,1.3485385662977272,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.678430155210643,1.4594455482977404,1.4491262356595014,3.119654929993022,0.2471662971175166,0.0744035476718403,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,W1,all,0.1,,,,,1.0,1.0,0.0049875311720698,1.0,0,True,49.11648423408722,0.122484998089993,401,2255,,0,112750,0.0,0,38.60838614709935,6.186506971215351,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.8988647450110865,38.60838614709935,38.69748332818477,39.71298931264392,0.0807716186252771,0.0203636363636363,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,W1b,morph_joined,0.1,,,,,0.9528996363066456,0.951195961045052,0.0049875311720698,0.3424214417744917,0,True,27.064992286149906,0.067493746349501,401,2164,0.9657379518072288,0,108200,0.0,0,117.07622004779752,21.225478143471197,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.9197227356746766,117.07622004779752,60.42110041480503,118.02448943074243,0.0691682070240295,0.0111090573012939,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2164,0.9657379518072288,0,108200,0.0,0,7.407311152682179,3.107283529420908,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.8482347504621072,7.40731115268218,7.191921966646589,9.001365823719057,0.1208872458410351,0.0308780036968576,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2164,0.9657379518072288,0,108200,0.0,0,1.470378954272485,1.3616463641297551,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.6825600739371535,1.4703789542724848,1.4600646129499937,3.124517238140956,0.2442513863216266,0.0731885397412199,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,W2,all,0.1,,,,,,,0.0,0.0,0,True,401.0,1.0,401,2255,,0,112750,0.0,0,7.363423294879095,3.0785267855657588,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.8437073170731708,7.363423294879096,7.138598095129925,8.98953150519861,0.1247272727272727,0.0315654101995565,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,W3,all,0.1,nominal,0.8888888888888888,0.8888888888888888,8.0,,,0.0,0.0,0,True,174.99117740539003,0.4363869760732918,401,2255,,112750,112750,1.0,2255,,,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,1.0,,,,0.0,0.0,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,W3,all,0.2,nominal,0.8888888888888888,0.8888888888888888,8.0,,,0.0,0.0,0,True,174.99117740539003,0.4363869760732918,401,2255,,0,112750,0.0,0,12.275587009828078,3.3075967076908124,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.8529223946784923,12.275587009828078,12.144861172533933,13.053659473489096,0.1159645232815964,0.0311130820399113,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,1203,401,2255,scaled_clip,W3,all,0.1111111111111111,feasible_level,0.8888888888888888,0.8888888888888888,8.0,,,0.0,0.0,0,True,174.99117740539003,0.4363869760732918,401,2255,,0,112750,0.0,0,759.9089130051073,557.8866968601626,0.001,0.6435102673753491,True,0.06214463840399,0.0904745011086474,0.9878669623059868,759.9089130051074,759.9628083514036,760.0155506724567,0.0118580931263858,0.0002749445676274,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,none,all,0.1,,,,,,,0.0,0.0,0,True,430.0,1.0,430,2255,,0,112750,0.0,0,1.3756441373255155,1.3139817522773114,,,False,,,0.7061019955654102,1.3756441373255155,1.3756441373255155,4.210334180000101,0.2047716186252771,0.0891263858093126,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,none,all,0.2,,,,,,,0.0,0.0,0,True,430.0,1.0,430,2255,,0,112750,0.0,0,1.033493300536677,1.02051366602081,,,False,,,0.5688159645232815,1.033493300536677,1.033493300536677,3.0941975002278856,0.2543148558758314,0.1768691796008869,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,W1,all,0.1,,,,,1.0,1.0,0.0069767441860465,1.0,0,True,25.7663690572385,0.0599217885052058,430,2255,,0,112750,0.0,0,1.9039635532042292,1.7942737107642293,,,False,,,0.8183858093126388,1.9039635532042287,1.9039635532042287,3.6314466534807535,0.1355920177383592,0.0460221729490022,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,W1b,morph_joined,0.1,,,,,0.9712948592752764,0.9596048547413945,0.0070754716981132,0.4219038817005545,0,True,17.17826215151041,0.0405147692252604,424,2164,0.9638733705772812,0,108200,0.0,0,1.9111192262493144,1.8882817660912796,,,False,,,0.7832809611829944,1.9111192262493144,1.658995869366008,4.008464949614502,0.1558780036968576,0.0608410351201478,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,424.0,1.0,424,2164,0.9638733705772812,0,108200,0.0,0,1.379118643920022,1.3173630755449834,,,False,,,0.706275415896488,1.379118643920022,1.379118643920022,4.234037903157168,0.2059149722735674,0.0878096118299445,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,424.0,1.0,424,2164,0.9638733705772812,0,108200,0.0,0,1.0315443703501568,1.0230674363692562,,,False,,,0.5661645101663586,1.031544370350157,1.031544370350157,3.1172615899951044,0.2560351201478743,0.177800369685767,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,W2,all,0.1,,,,,,,0.0,0.0,0,True,430.0,1.0,430,2255,,0,112750,0.0,0,1.3756441373255155,1.3139817522773114,,,False,,,0.7061019955654102,1.3756441373255155,1.3756441373255155,4.210334180000101,0.2047716186252771,0.0891263858093126,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,415.06815209589087,0.9652747723160252,430,2255,,112750,112750,1.0,2255,,,,,False,,,1.0,,,,0.0,0.0,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,415.06815209589087,0.9652747723160252,430,2255,,0,112750,0.0,0,1.554737153006199,1.4488899775676258,,,False,,,0.7631574279379155,1.554737153006199,1.554737153006199,2.709499694144857,0.1781374722838137,0.0587050997782705,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,abs,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,415.06815209589087,0.9652747723160252,430,2255,,0,112750,0.0,0,3.195608381079211,3.05755424830045,,,False,,,0.9439290465631928,3.195608381079211,3.195608381079211,3.551732140725295,0.051529933481153,0.0045410199556541,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,scaled_clip,none,all,0.1,,,,,,,0.0,0.0,0,True,430.0,1.0,430,2255,,0,112750,0.0,0,3.095138744007412,2.142951543618853,0.001,0.6538220431901984,True,0.0428372093023255,0.0705365853658536,0.785268292682927,3.095138744007412,3.0816824401879197,5.491975336681055,0.1659246119733924,0.0488070953436807,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,scaled_clip,none,all,0.2,,,,,,,0.0,0.0,0,True,430.0,1.0,430,2255,,0,112750,0.0,0,1.197893480108344,1.097531172437868,0.001,0.6538220431901984,True,0.0428372093023255,0.0705365853658536,0.6317250554323725,1.197893480108344,1.2052910957257574,3.207697179631181,0.2637427937915743,0.1045321507760532,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,scaled_clip,W1,all,0.1,,,,,1.0,1.0,0.0069767441860465,1.0,0,True,25.7663690572385,0.0599217885052058,430,2255,,0,112750,0.0,0,55.9766543370384,8.566858193671532,0.001,0.6538220431901984,True,0.0428372093023255,0.0705365853658536,0.9250110864745013,55.9766543370384,54.5651504355005,56.83726610266893,0.0542527716186252,0.0207361419068736,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,scaled_clip,W1b,morph_joined,0.1,,,,,0.9712948592752764,0.9596048547413945,0.0070754716981132,0.4219038817005545,0,True,17.17826215151041,0.0405147692252604,424,2164,0.9638733705772812,0,108200,0.0,0,167.88930413877486,15.958186020284678,0.001,0.6538220431901984,True,0.0428372093023255,0.0705365853658536,0.907014787430684,167.88930413877483,47.68966938601348,168.8305882035867,0.0727726432532347,0.0202125693160813,50,1
hoptimus0,HCC,shipped,donor,CHC23,-1,1,block,1203,430,2255,scaled_clip,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,424.0,1.0,424,2164,0.9638733705772812,0,108200,0.0,0,2.6945462688834847,2.1095729631713755,0.001,0.6538220431901984,True,0.0428372093023255,0.0705365853658536,0.7854251386321626,2.6945462688834847,2.689042217334026,5.075949956163306,0.1664048059149723,0.048170055452865,50,1
