encoder,task,label_set,design,fold,score,weighting,subset,alpha,w3_variant,slide,n_test,n_genes,coverage,width_mean,width_median,interval_score,miss_above,miss_below,n_infinite,n_eff_median,n_eff_frac,auc,auc_holdout,K,no_support,_source,superseded_label_set
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.1,,INT3,300,50,0.9122778365262876,1.5517951441536944,1.565111563578904,1.9311640965676116,0.0693467569220687,0.0183754065516436,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.1,,INT4,200,50,0.9457547939113572,1.5908008305134655,1.6289046659724606,1.829750448536407,0.0361951990029524,0.0180500070856903,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.1,,INT5,204,50,0.8709257996108168,2.256895473888902,2.311324297920625,2.983065952800425,0.1112118170242328,0.0178623833649503,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.1,,INT6,260,50,0.9098398100412912,1.738723631500901,1.7607023964834962,2.19174992473569,0.0676350421247756,0.0225251478339332,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.1,,INT7,342,50,0.8956292228509806,1.657274214367503,1.657478176060526,2.174512265189082,0.0820351276217298,0.0223356495272895,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.1,,INT8,265,50,0.8670999628017041,1.8739299283377255,1.877469654563096,2.605876923816871,0.0898280106652513,0.0430720265330446,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.1,,INT9,244,50,0.9008652565308688,1.6744519870441046,1.7253514737366424,2.1740417437062423,0.0703743285733558,0.0287604148957753,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT1,162,50,0.8196110806796489,1.203877644950332,1.2038777223558297,1.5839041643232965,0.0814279421928814,0.0989609771274696,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT10,260,50,0.7782644838345283,1.2962542885549693,1.3517770225032726,1.9240077632563943,0.1542491334088279,0.0674863827566437,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT11,196,50,0.7512902703984257,1.402661499910551,1.4066591638679478,2.100134624459238,0.1381490269077509,0.1105607026938233,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT12,202,50,0.7729703528157317,1.2980977233471025,1.2835157747170969,1.870340175523682,0.1115462271410042,0.115483420043264,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT13,615,50,0.7933175497732261,1.2095711299908942,1.2240217151292003,1.660837332287831,0.133691241524533,0.0729912087022408,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT14,647,50,0.8273288684055496,1.098744124938788,1.1131030275714784,1.4803510984786712,0.135183229680919,0.0374879019135312,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT15,688,50,0.8087343767089872,1.1292383564982365,1.1470290160720955,1.5720106827465885,0.1398615357553819,0.0514040875356308,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT16,451,50,0.80869940533682,1.1212931084123463,1.1237489153870217,1.5579763277977274,0.1483762475529858,0.0429243471101941,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT17,554,50,0.8233487695286108,0.9398978009200328,0.9270003302163268,1.361726915967821,0.1386121318502396,0.0380390986211496,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT18,706,50,0.7910280504357464,1.2079457768862891,1.2593545886260806,1.7068882845978917,0.1302246350016074,0.0787473145626461,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT19,759,50,0.8325829454967844,0.8902860209283389,0.905482082894304,1.2943321462751836,0.136798545542801,0.0306185089604147,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT2,353,50,0.7983321997074831,1.17568282131421,1.1916826318015534,1.6718509872138094,0.1330179012238673,0.0686498990686494,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT20,729,50,0.8294952954269632,0.9165807161651012,0.907072376137932,1.3509870193933131,0.1394393404528644,0.0310653641201723,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT21,683,50,0.7959904433863374,1.2002212639722196,1.2081061205959762,1.6551860951414838,0.1304605714638916,0.0735489851497711,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT22,532,50,0.7971267303345286,1.1945498727601953,1.2071486474289763,1.6259703767897338,0.1358113673699683,0.067061902295503,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT23,726,50,0.7627352713053499,1.2551100601455494,1.256604127868635,1.7935546192718248,0.1339066536523908,0.1033580750422593,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT24,678,50,0.8004895644286749,1.0921019779018748,1.0845069513586507,1.6002215843174128,0.1486869872362712,0.0508234483350537,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT3,300,50,0.8001485653807212,1.1955748536539377,1.2056992354750955,1.6228741470119823,0.1168468024111608,0.0830046322081179,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT4,200,50,0.8559185860057239,1.227816995580355,1.2575338942447454,1.520871513523817,0.0597917089146838,0.0842897050795922,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT5,204,50,0.7229440484772796,1.7357781534777093,1.777440493719853,2.592640767763417,0.2328307456236979,0.0442252058990225,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT6,260,50,0.7889814547023803,1.3402206399479724,1.357175231839047,1.8543264995925357,0.1152593232966192,0.0957592220010004,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT7,342,50,0.7821189911074089,1.276505606011271,1.2765450447602151,1.826087281675924,0.1376555082260061,0.080225500666585,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT8,265,50,0.7312759361348246,1.4420065140347942,1.4445850439516306,2.225678537595417,0.1635783086503246,0.1051457552148508,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,all,0.2,,INT9,244,50,0.7852710615216303,1.2888558194178712,1.3273081748895454,1.8262082748524744,0.1229637247260463,0.0917652137523233,0,12693.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT1,162,50,0.9245169319244612,1.560241967446751,1.560176165870655,1.8722855829054093,0.0447802160763115,0.0307028519992271,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT10,260,50,0.8860637412981847,1.6820791949359213,1.7544490929224792,2.3020937687715333,0.0922614297521255,0.0216748289496897,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT11,194,50,0.8823034102361915,1.8264495159090437,1.828538475981807,2.4691220587489453,0.0812716604859085,0.0364249292778999,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT12,202,50,0.8907317237243081,1.6847487344255334,1.6657874917653257,2.197830640511385,0.0575436400668949,0.051724636208797,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT13,614,50,0.9042344436724814,1.5670950184196326,1.585830890388753,1.9669368320666136,0.0745900640564595,0.0211754922710591,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT14,646,50,0.9115509854876476,1.421424826081134,1.4402439007183137,1.7976056472717508,0.0792047268732308,0.0092442876391214,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT15,688,50,0.9015791124361208,1.4645915705835284,1.4881664420519614,1.9023796693639483,0.0814385849579947,0.0169823026058845,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT16,443,50,0.9032682657985658,1.4551239235298603,1.4583766205323936,1.8892598431681435,0.0879888093660348,0.0087429248353993,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT17,554,50,0.8982044480747455,1.2163772233950074,1.1990552028780823,1.7113237931249117,0.0954340352321669,0.0063615166930875,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT18,706,50,0.8978751870403073,1.5661972233772132,1.6338135372577742,2.039664462148147,0.0738474944124025,0.0282773185472902,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT19,752,50,0.8993522793866334,1.1507903451403554,1.1700510360006258,1.6345987165726892,0.0939327636667207,0.0067149569466457,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT2,352,50,0.8977025242101573,1.524193926688309,1.544610145953785,2.002485128968408,0.0817400417022789,0.0205574340875638,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT20,483,50,0.8956384072238727,1.2013970422692009,1.1906363801416804,1.727763089345008,0.0997954324576121,0.0045661603185151,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT21,682,50,0.9037789053698344,1.558524935656521,1.568592715430568,1.9626942952122728,0.0712507062512902,0.0249703883788754,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT22,337,50,0.9131702301093028,1.5749638878952266,1.5820447905214634,1.92962618331988,0.0713368884434133,0.0154928814472838,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT23,254,50,0.8859944310211807,1.6146536151927375,1.6161906213465036,2.07063184716585,0.0695542540332488,0.0444513149455703,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT24,676,50,0.8898429891152594,1.414099026781146,1.4032321502696852,1.9584177560278528,0.0972602804694596,0.012896730415281,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT3,297,50,0.9119806433880018,1.5533578900301472,1.5648612325487203,1.9322710695181904,0.0692741519014322,0.0187452047105659,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT4,190,50,0.9460007691769012,1.6071214704222705,1.6436232017271946,1.8413197237572143,0.0353931792936513,0.0186060515294475,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT5,202,50,0.8716644899450257,2.259188884524349,2.310478390093712,2.973637041395416,0.1107178198706933,0.0176176901842809,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT6,260,50,0.9091109281181652,1.736789606219726,1.758753472027399,2.191977106041746,0.0680624771918124,0.0228265946900224,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT7,341,50,0.8950787877772418,1.6553463511358204,1.655531355328561,2.173985567277473,0.0823413966855461,0.0225798155372119,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT8,262,50,0.8686793718038996,1.8773920950968803,1.8780227504737088,2.58787820929728,0.0876081331439029,0.0437124950521973,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.1,,INT9,242,50,0.9005719545515108,1.67597313435786,1.7264713102141052,2.1779424037075144,0.0703164711058733,0.0291115743426157,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT1,162,50,0.8179959597997789,1.2024939938680226,1.20235410345801,1.5845496668072108,0.0817572686643658,0.1002467715358552,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT10,260,50,0.7776877366099905,1.2945519813267343,1.350040373459391,1.924078815760904,0.1543414445614511,0.0679708188285583,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT11,194,50,0.7498576276746033,1.4060456204201532,1.4074717259328913,2.102487525731051,0.1373706505871006,0.1127717217382961,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT12,202,50,0.7717097805185023,1.296103926000638,1.2815428919808574,1.870249845874537,0.1121520095756112,0.1161382099058865,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT13,614,50,0.7923320612570065,1.2079773159350664,1.222354229192088,1.66239090296436,0.1342641837285599,0.0734037550144335,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT14,646,50,0.8268799441920891,1.097210433304084,1.1115807191628375,1.479668269839448,0.1353489458385469,0.0377711099693639,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT15,688,50,0.8079535672286685,1.1274701255764648,1.145262641645194,1.571741491672331,0.1402993907493082,0.0517470420220233,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT16,443,50,0.8068824233861734,1.1199796635172097,1.122450769252449,1.5585306657103788,0.148748842211285,0.0443687344025415,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT17,554,50,0.8220348626964681,0.9379483838819292,0.9250639007315244,1.361810517424363,0.1390578832214223,0.0389072540821095,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT18,706,50,0.7898877537684085,1.205880903306498,1.2571715983748488,1.7074201352026015,0.1306805980482353,0.0794316481833561,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT19,752,50,0.8316598261843091,0.8892143593461187,0.904611795373871,1.2954950263277405,0.1373691110044133,0.0309710628112774,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT2,352,50,0.7979154101555705,1.1748146591809732,1.19048287247336,1.671289074214257,0.1331114876684103,0.0689731021760191,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT20,483,50,0.8291764835584627,0.927154578815617,0.9189642520550224,1.3665066565778,0.1420666513392252,0.0287568651023119,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT21,682,50,0.7951344119674819,1.1994287152465193,1.2067647029911437,1.655634380552546,0.1305687444548107,0.0742968435777072,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT22,337,50,0.798106047423234,1.21168066717196,1.217016136622371,1.6318323346341284,0.1329046865836455,0.0689892659931203,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT23,254,50,0.7605677521304527,1.2404137745996129,1.2414886076164569,1.7829413836303885,0.1304853467669802,0.108946901102567,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT24,676,50,0.7994565484166952,1.0911430406256348,1.0832631915631077,1.6020375976828996,0.149202774323097,0.0513406772602078,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT3,297,50,0.7989359658431034,1.1963026207649126,1.205011674894542,1.6249782993745092,0.116986810097079,0.0840772240598175,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT4,190,50,0.8546086015736064,1.240006927349559,1.2685223955332257,1.5333115921430167,0.0586544966417752,0.0867369017846184,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT5,202,50,0.7222577578395634,1.7365240512184583,1.7757601612276035,2.588834643028595,0.2339370650196895,0.043805177140747,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT6,260,50,0.7882988094430113,1.3383867532637574,1.3553221174629009,1.8542867041868871,0.1154628885336262,0.0962383020233623,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT7,341,50,0.7816007471286276,1.2747885750303856,1.274816243675713,1.8250433877084828,0.1378787140507005,0.0805205388206718,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT8,262,50,0.7305740281916475,1.4440741730474356,1.444424166757213,2.217591280802698,0.1620574147394384,0.107368557068914,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,2,scaled_clip,none,morph_joined,0.2,,INT9,242,50,0.7834624968627774,1.289534937067866,1.327610288313914,1.830254790126901,0.1235094691599336,0.0930280339772889,0,11568.0,1.0,,,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT1,100,50,0.9023059289685555,1.6084507027379338,1.6084419124821512,2.071610302602229,0.0394104394375914,0.0582836315938529,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT10,205,50,0.8297911397159942,1.608463545603796,1.6084546657704035,2.6011938410869457,0.1160139538853996,0.0541949063986061,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT11,139,50,0.8002797786534579,1.608454103043604,1.6084285471418314,2.823123866322999,0.1133478675091027,0.0863723538374393,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT12,123,50,0.8676881071848225,1.6084439958461625,1.6084396461387216,2.2495590184987138,0.0625213699638925,0.069790522851285,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT13,410,50,0.899260427600685,1.6084508698275195,1.6084373686787414,2.0344918898873474,0.0669694357380993,0.0337701366612156,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT14,474,50,0.9404127572070408,1.6084554449810793,1.6084562213587044,1.8258633044264492,0.0497864029057436,0.0098008398872156,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT15,500,50,0.9256336485534662,1.6084525312752105,1.6084480083384582,1.905423925388364,0.0544705930731874,0.0198957583733464,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT16,297,50,0.92973425082463,1.6084581631679151,1.6084627562048617,1.886348226128071,0.057085531167813,0.0131802180075568,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT17,346,50,0.9483269677120042,1.6084537853536225,1.6084534755886757,1.8161162774623951,0.0438147323621124,0.0078582999258834,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT18,490,50,0.8927158509659078,1.608464004663215,1.6084621069839946,2.096382186466381,0.0675604660533834,0.0397236829807089,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT19,479,50,0.95663002339007,1.608453975678909,1.60844357889847,1.7635051332594105,0.0371947226708591,0.006175253939071,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT2,242,50,0.8956292904741997,1.6084382698656534,1.6084332997439048,2.0730669825925574,0.0650954065120508,0.0392753030137494,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT20,449,50,0.9532665461685442,1.608463386574449,1.6084581260035884,1.8090825458784032,0.0414287601391089,0.0053046936923468,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT21,490,50,0.9019141008246104,1.6084634076199016,1.6084598162290795,2.008254440952,0.0647485599966769,0.0333373391787128,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT22,353,50,0.905976955118185,1.6084478619592648,1.608435895599205,1.960201815827043,0.0675060254713512,0.0265170194104638,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT23,441,50,0.8718844011873536,1.6084588064003729,1.6084554322309184,2.129855212041167,0.0731259543976547,0.0549896444149917,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT24,425,50,0.9103884511083552,1.608462902789607,1.6084542053650923,2.0502141420480697,0.0643662067409742,0.0252453421506704,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT3,186,50,0.90316651782615,1.6084560194387547,1.6084525912286205,1.9995757681744573,0.056451187409496,0.0403822947643538,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
hoptimus0,CCRCC,shipped,random,3,abs,W1,all,0.1,,INT4,133,50,0.904902997145432,1.608471350313549,1.6084671264656918,2.041263011087076,0.0267553996834449,0.0683416031711232,0,12769.980438932114,0.9515633710083544,0.5619685816414033,0.490171927961092,,0,a3_by_slide__hoptimus0__main.csv,False
