encoder,held_task,n_genes_shared,n_ctrl_excluded,n_train_across,n_test,n_folds_within,n_train_within,pearson_within,pearson_across,pearson_across_matched,across_task_shift,across_task_shift_matched,train_tasks
uni_v1,COAD,14,61,51347,15651,2,7825,0.5630833506584167,0.519305408000946,0.5220803916454315,0.0437779426574707,0.04100295901298523,IDC|LUNG|PAAD|SKCM
uni_v1,IDC,14,61,31462,35536,4,26652,0.6250028237700462,0.48786333203315735,0.46264080703258514,0.13713949173688889,0.1623620167374611,COAD|LUNG|PAAD|SKCM
uni_v1,LUNG,14,61,61792,5206,2,2603,0.6746312081813812,0.6564832925796509,0.695886492729187,0.018147915601730347,-0.021255284547805786,COAD|IDC|PAAD|SKCM
uni_v1,PAAD,14,61,59427,7571,3,5047,0.5304671128590902,0.5532079339027405,0.5500161250432333,-0.022740821043650272,-0.019549012184143066,COAD|IDC|LUNG|SKCM
uni_v1,SKCM,14,61,63964,3034,2,1517,0.6310199499130249,0.7016237378120422,0.6576352119445801,-0.07060378789901733,-0.026615262031555176,COAD|IDC|LUNG|PAAD
