encoder,task,design,fold,repeat,n_train,n_test,n_eval_samples,pearson_pooled,pearson_within,test_slide,test_source
hoptimus0,PAAD,blocked,0,4.0,5502,2069,3,0.7680462002754211,0.6412822802861532,,
hoptimus0,PAAD,patient,1,,3961,3610,1,0.5464898943901062,0.5464898943901062,,
hoptimus0,PAAD,random,1,0.0,3961,3610,3,0.7658655047416687,0.6588283578554789,,
hoptimus0,PAAD,blocked,1,0.0,3929,3642,3,0.7079149484634399,0.6151228348414103,,
hoptimus0,PAAD,random,1,1.0,3961,3610,3,0.764651894569397,0.6523550947507223,,
hoptimus0,PAAD,blocked,1,1.0,3820,3751,3,0.7528986930847168,0.636847734451294,,
hoptimus0,PAAD,random,1,2.0,3961,3610,3,0.7631874680519104,0.6508801976839701,,
hoptimus0,PAAD,blocked,1,2.0,3778,3793,3,0.7414193153381348,0.6267137328783671,,
hoptimus0,PAAD,random,1,3.0,3961,3610,3,0.7667871713638306,0.6551763415336609,,
hoptimus0,PAAD,blocked,1,3.0,3860,3711,3,0.7368149757385254,0.6355384588241577,,
hoptimus0,PAAD,random,1,4.0,3961,3610,3,0.763894259929657,0.6558298468589783,,
hoptimus0,PAAD,blocked,1,4.0,3857,3714,3,0.7488630414009094,0.6196401119232178,,
hoptimus0,PAAD,patient,2,,5620,1951,1,0.4739361107349396,0.4739361107349396,,
hoptimus0,PAAD,random,2,0.0,5620,1951,3,0.7712990641593933,0.6599196592966715,,
hoptimus0,PAAD,blocked,2,0.0,5468,2103,3,0.7763396501541138,0.6516297658284506,,
hoptimus0,PAAD,random,2,1.0,5620,1951,3,0.7702358961105347,0.6543880303700765,,
hoptimus0,PAAD,blocked,2,1.0,5412,2159,3,0.7262434959411621,0.6408719619115194,,
hoptimus0,PAAD,random,2,2.0,5620,1951,3,0.7668649554252625,0.6541184782981873,,
hoptimus0,PAAD,blocked,2,2.0,5434,2137,3,0.7751023173332214,0.6672868132591248,,
hoptimus0,PAAD,random,2,3.0,5620,1951,3,0.766914963722229,0.6561682820320129,,
hoptimus0,PAAD,blocked,2,3.0,5500,2071,3,0.7334027886390686,0.6131749947865804,,
hoptimus0,PAAD,random,2,4.0,5620,1951,3,0.7739980220794678,0.6666505336761475,,
hoptimus0,PAAD,blocked,2,4.0,5521,2050,3,0.7225350737571716,0.6170831322669983,,
hoptimus0,PRAD,patient,0,,36819,25891,8,0.3848876953125,0.35538836382329464,,
hoptimus0,PRAD,random,0,0.0,36819,25891,23,0.5904129147529602,0.42499110102653503,,
hoptimus0,PRAD,blocked,0,0.0,35536,27174,23,0.578504741191864,0.4012958478668462,,
hoptimus0,PRAD,random,0,1.0,36819,25891,23,0.5895880460739136,0.42426914689333545,,
hoptimus0,PRAD,blocked,0,1.0,35633,27077,23,0.5717839598655701,0.39923196059206256,,
hoptimus0,PRAD,random,0,2.0,36819,25891,23,0.5905265212059021,0.42430821838586225,,
hoptimus0,PRAD,blocked,0,2.0,35719,26991,23,0.5725221037864685,0.39867652434369794,,
hoptimus0,PRAD,random,0,3.0,36819,25891,23,0.5935758352279663,0.4263378789891367,,
hoptimus0,PRAD,blocked,0,3.0,35733,26977,23,0.5468047857284546,0.3924969363471736,,
hoptimus0,PRAD,random,0,4.0,36819,25891,23,0.5860691666603088,0.42230232578256854,,
hoptimus0,PRAD,blocked,0,4.0,35672,27038,23,0.557544469833374,0.39495516341665515,,
hoptimus0,PRAD,patient,1,,25891,36819,15,0.38453540205955505,0.28014750430981317,,
hoptimus0,PRAD,random,1,0.0,25891,36819,23,0.5904343128204346,0.4221780669430028,,
hoptimus0,PRAD,blocked,1,0.0,24854,37856,23,0.5277717113494873,0.3891352259594461,,
hoptimus0,PRAD,random,1,1.0,25891,36819,23,0.593153715133667,0.42191352338894555,,
hoptimus0,PRAD,blocked,1,1.0,24862,37848,23,0.5638759136199951,0.39725413983282837,,
hoptimus0,PRAD,random,1,2.0,25891,36819,23,0.5898464322090149,0.4196934013263039,,
hoptimus0,PRAD,blocked,1,2.0,24394,38316,23,0.5474715828895569,0.3842289402433064,,
hoptimus0,PRAD,random,1,3.0,25891,36819,23,0.5889885425567627,0.4213969117921332,,
hoptimus0,PRAD,blocked,1,3.0,24844,37866,23,0.5681328773498535,0.4066665353982345,,
hoptimus0,PRAD,random,1,4.0,25891,36819,23,0.5912799835205078,0.4228110799322958,,
hoptimus0,PRAD,blocked,1,4.0,25051,37659,23,0.5706168413162231,0.40259612189686816,,
hoptimus0,READ,patient,0,,3819,4588,2,0.26922327280044556,0.2687273919582367,,
hoptimus0,READ,random,0,0.0,3819,4588,4,0.5215027928352356,0.40912795811891556,,
hoptimus0,READ,blocked,0,0.0,3612,4795,4,0.49332302808761597,0.35896095633506775,,
hoptimus0,READ,random,0,1.0,3819,4588,4,0.525923490524292,0.414419986307621,,
hoptimus0,READ,blocked,0,1.0,3679,4728,4,0.48048245906829834,0.37424518167972565,,
hoptimus0,READ,random,0,2.0,3819,4588,4,0.5225937366485596,0.4122670814394951,,
hoptimus0,READ,blocked,0,2.0,3717,4690,4,0.4922291934490204,0.37882933020591736,,
hoptimus0,READ,random,0,3.0,3819,4588,4,0.5279241800308228,0.4147215485572815,,
hoptimus0,READ,blocked,0,3.0,3650,4757,4,0.4889759123325348,0.3672936260700226,,
hoptimus0,READ,random,0,4.0,3819,4588,4,0.5192316770553589,0.41038595885038376,,
hoptimus0,READ,blocked,0,4.0,3723,4684,4,0.4906483590602875,0.35345789045095444,,
hoptimus0,READ,patient,1,,4588,3819,2,0.17406223714351654,0.20328599214553833,,
hoptimus0,READ,random,1,0.0,4588,3819,4,0.5242128372192383,0.411798395216465,,
hoptimus0,READ,blocked,1,0.0,4414,3993,4,0.4848483204841614,0.358585961163044,,
hoptimus0,READ,random,1,1.0,4588,3819,4,0.5291767716407776,0.41798245906829834,,
hoptimus0,READ,blocked,1,1.0,4467,3940,4,0.47016212344169617,0.34886936843395233,,
hoptimus0,READ,random,1,2.0,4588,3819,4,0.5263863205909729,0.41453343629837036,,
hoptimus0,READ,blocked,1,2.0,4488,3919,4,0.4956454038619995,0.3883592113852501,,
hoptimus0,READ,random,1,3.0,4588,3819,4,0.5246292948722839,0.4090612456202507,,
hoptimus0,READ,blocked,1,3.0,4469,3938,4,0.4833471179008484,0.32750655710697174,,
hoptimus0,READ,random,1,4.0,4588,3819,4,0.5320346355438232,0.4204643815755844,,
hoptimus0,READ,blocked,1,4.0,4435,3972,4,0.5007109642028809,0.36230935901403427,,
hoptimus0,SKCM,patient,0,,1741,1293,1,0.7078892588615417,0.7078892588615417,,
hoptimus0,SKCM,random,0,0.0,1741,1293,2,0.8508175611495972,0.8171995878219604,,
hoptimus0,SKCM,blocked,0,0.0,1692,1342,2,0.8129525780677795,0.7790102958679199,,
hoptimus0,SKCM,random,0,1.0,1741,1293,2,0.8600928783416748,0.8274096548557281,,
hoptimus0,SKCM,blocked,0,1.0,1716,1318,2,0.8346168398857117,0.8078067004680634,,
hoptimus0,SKCM,random,0,2.0,1741,1293,2,0.8482526540756226,0.8208694458007812,,
hoptimus0,SKCM,blocked,0,2.0,1673,1361,2,0.8404577374458313,0.8031130731105804,,
hoptimus0,SKCM,random,0,3.0,1741,1293,2,0.8539354801177979,0.8249704837799072,,
hoptimus0,SKCM,blocked,0,3.0,1690,1344,2,0.8273395299911499,0.790302038192749,,
hoptimus0,SKCM,random,0,4.0,1741,1293,2,0.8507451415061951,0.8220599293708801,,
hoptimus0,SKCM,blocked,0,4.0,1725,1309,2,0.8369823694229126,0.7970026731491089,,
hoptimus0,SKCM,patient,1,,1293,1741,1,0.5830536484718323,0.5830536484718323,,
hoptimus0,SKCM,random,1,0.0,1293,1741,2,0.8490573763847351,0.8185162842273712,,
hoptimus0,SKCM,blocked,1,0.0,1256,1778,2,0.8231701850891113,0.7951986789703369,,
hoptimus0,SKCM,random,1,1.0,1293,1741,2,0.8463350534439087,0.8196920156478882,,
hoptimus0,SKCM,blocked,1,1.0,1229,1805,2,0.815464198589325,0.7878844439983368,,
hoptimus0,SKCM,random,1,2.0,1293,1741,2,0.848206639289856,0.8181090354919434,,
hoptimus0,SKCM,blocked,1,2.0,1228,1806,2,0.8181616067886353,0.7724816501140594,,
hoptimus0,SKCM,random,1,3.0,1293,1741,2,0.8448845148086548,0.8159467875957489,,
hoptimus0,SKCM,blocked,1,3.0,1188,1846,2,0.8208138346672058,0.7870541214942932,,
hoptimus0,SKCM,random,1,4.0,1293,1741,2,0.8463777303695679,0.8169653415679932,,
hoptimus0,SKCM,blocked,1,4.0,1216,1818,2,0.8164694309234619,0.7897380292415619,,
